id,invoice_number,sales_order_id,customer_id,invoice_date,due_date,subtotal,vat_amount,total_amount,amount_paid,payment_status,currency,created_at
554339ff-f804-4d43-831c-40bd6d0a4852,INV-000615,d47c2c16-36bb-4629-af11-cf98becfcedd,e9ff30a3-2bc0-437d-9df5-c91c9421aa62,2024-06-10,2024-07-25,356735458.81000006,26755159.41,383490618.22,383490618.22,Paid,NGN,2026-02-23 10:54:51.511433
9b1c84c1-92bf-4bc1-b70d-8299da6dc701,INV-000616,3fc84817-b220-4b11-ace4-7470d74e6ef4,ee393475-ae5d-47bd-8159-1b1deb330c4c,2024-12-09,2025-02-07,311788842.48,23384163.19,335173005.67,335173005.67,Paid,NGN,2026-02-23 10:54:51.511509
d1d8cd66-4400-409b-a6df-94b6fdf4ba5e,INV-000617,9d9e49ee-a433-4e47-921f-3aecff0376ed,03dff10f-6e9c-476c-9a31-1813a04b7152,2024-02-21,2024-03-07,142885720.0,10716429.0,153602149.0,0,Overdue,NGN,2026-02-23 10:54:51.511603
0dafb215-6d9b-40fd-a6e5-b6706f4161c7,INV-000618,6b0b726e-78d9-4e03-a149-944f2652d394,5e0c2053-2ffd-4c2a-8acf-93e60c55a843,2024-06-28,2024-08-12,32505439.48,2437907.96,34943347.44,34943347.44,Paid,NGN,2026-02-23 10:54:51.511648
950378ca-483e-4cf5-9194-e7976c659655,INV-000619,7830032a-740a-48e6-94cc-b37595e208de,2f0091ff-529b-4f38-b190-3576931bac91,2025-09-26,2025-10-26,297404277.93,22305320.84,319709598.77,319709598.77,Paid,NGN,2026-02-23 10:54:51.511693
bc4ac03a-d276-4a4d-a559-8036f4fbdb29,INV-000620,62cab48e-3319-4d24-99ac-e2563c48adf5,cd12f040-fc2b-4817-9a7b-2ade992e54b2,2024-06-19,2024-07-19,36671231.989999995,2750342.4,39421574.39,39421574.39,Paid,NGN,2026-02-23 10:54:51.511731
edf9f53a-ec0a-4f4d-a17c-c027bd748fb7,INV-000621,8f27555c-8522-4c2f-aaac-a04fee410a4d,a9ab1897-895b-42d5-9e4b-120182b77c27,2024-10-06,2024-12-05,11289257.74,846694.33,12135952.07,9148526.8,Partially Paid,NGN,2026-02-23 10:54:51.511769
f99af08a-7c3b-4315-892b-390f99fa0677,INV-000622,72afbd3e-c151-41bd-b4cc-e46e843bc5a2,cdfa27fb-6e50-477c-ae04-f695faace618,2025-08-27,2025-09-11,78322854.28,5874214.07,84197068.35,0,Overdue,NGN,2026-02-23 10:54:51.511844
92a5f8e0-f946-4fbb-8360-a4df5831ab12,INV-000623,a108ab88-67e6-4dd3-a523-b2017593371c,49e00aa1-1610-418f-96c9-793223764b0b,2025-02-14,2025-03-16,212746482.42000002,15955986.18,228702468.6,228702468.6,Paid,NGN,2026-02-23 10:54:51.511949
6ccca04f-1377-4d9c-887c-64b8f72cbfa9,INV-000624,e51c541e-0d6f-49a2-97ad-bacf62fe4881,e9ff30a3-2bc0-437d-9df5-c91c9421aa62,2024-07-17,2024-08-16,246666158.86,18499961.91,265166120.77,265166120.77,Paid,NGN,2026-02-23 10:54:51.512041
6c40a9c4-c830-4aa6-8ac7-77d93c6aee35,INV-000625,4722f792-e0d2-4afe-b2af-be55e844b0d5,d71a139f-520a-4c65-84f9-97fc0984f6c8,2025-09-15,2025-09-30,260744522.45,19555839.18,280300361.63,0,Overdue,NGN,2026-02-23 10:54:51.512089
898c6f69-15a6-4bc3-8bf7-525b84636b4c,INV-000626,b2b64d7c-4c0e-429d-a932-b3fc4d85dbf5,db7e5b80-e8a9-449e-a893-065e4aaccee2,2024-01-08,2024-02-07,270542589.90000004,20290694.24,290833284.14,155198811.95,Partially Paid,NGN,2026-02-23 10:54:51.512153
7c5030db-f042-48d9-b821-5ead2f8dff8e,INV-000627,86919c9f-7a95-49a9-9bd4-32355377f0d0,646f2651-62f9-4f12-b848-57dedf9153e2,2025-11-17,2026-01-16,378038775.65999997,28352908.17,406391683.83,0,Unpaid,NGN,2026-02-23 10:54:51.512207
cca21a2f-728e-4ef9-aeb4-ed17c75fa0a4,INV-000628,71794513-210b-4983-9bbd-4a28a1e7b0d3,d348a1bb-318b-4b98-af90-2ba92a3e55d3,2025-02-22,2025-03-24,35919250.56,2693943.79,38613194.35,17475242.18,Partially Paid,NGN,2026-02-23 10:54:51.512241
b7276286-09a5-4222-a70b-0cecedf8b6bf,INV-000629,efb5deb9-0df0-4f8c-ab5d-5993ef866631,013e2ee3-7f5d-44ab-9637-b52804b77f44,2025-10-15,2025-12-14,258446573.19,19383492.99,277830066.18,277830066.18,Paid,NGN,2026-02-23 10:54:51.512331
970b8269-e1b8-4b6d-90f3-92e54bef55d7,INV-000630,5220db8b-651e-4cb2-99cb-72da56ce6d4c,b374f8bc-a4a9-4b0d-82f6-e02b34b5665c,2024-09-14,2024-10-14,209806694.23,15735502.07,225542196.3,112602157.77,Partially Paid,NGN,2026-02-23 10:54:51.512443
971d456f-6c86-49e2-859c-efdbe4e12e8f,INV-000631,557f2d08-3038-4bb3-900c-91b1286bb5b5,ed25bb63-921c-4d29-bde8-d85a3a466177,2024-12-20,2025-01-19,219888334.64999998,16491625.1,236379959.75,236379959.75,Paid,NGN,2026-02-23 10:54:51.512631
c46c626a-2ead-4f35-9187-499eb952eda9,INV-000632,a2f6dfb0-73c2-414d-80e2-34949a22c08b,69a13b93-f029-443d-a162-3956016f74a7,2025-03-09,2025-04-23,179247847.15,13443588.54,192691435.69,192691435.69,Paid,NGN,2026-02-23 10:54:51.512735
077c5ae8-970c-49d4-913d-13898c99ef97,INV-000633,be3f1174-38fe-43d9-b44b-8e3097191979,8acaf0a4-b4ac-485c-ac86-9c31b7b1a605,2025-08-10,2025-09-09,25463230.560000002,1909742.29,27372972.85,27372972.85,Paid,NGN,2026-02-23 10:54:51.512781
20d1ede4-3b2a-4438-8c4c-473e219d7e57,INV-000634,2443a6f7-fda3-4f50-8bca-5081b7700d15,02bfeb6f-2f78-4979-805d-5d077e483848,2026-01-02,2026-02-16,149700598.57000002,11227544.89,160928143.46,0,Unpaid,NGN,2026-02-23 10:54:51.512861
da6fbbf2-3cb4-4ed8-ad0a-e0da88e80a9a,INV-000635,2c3f8c01-380d-436b-9dca-e0aac27b383a,acfe7275-c0de-48fd-ba34-26d2d5efbeb1,2025-08-03,2025-09-17,94804901.39,7110367.6,101915268.99,101915268.99,Paid,NGN,2026-02-23 10:54:51.512986
784b3366-0dd5-4626-9814-178e0a4ed209,INV-000636,bd5b46a1-2973-4f07-894b-de8c03647f47,6359fa1f-3884-4d00-9ca7-a3615f209c4e,2024-06-23,2024-08-07,328206205.86,24615465.44,352821671.3,0,Unpaid,NGN,2026-02-23 10:54:51.513061
0f49f028-3dcd-4564-81d8-a1c55e495320,INV-000637,6f60a900-73d8-4749-b444-b9e51c0473c6,9a238cd9-08bd-4613-9d43-798b0f761eca,2025-12-26,2026-02-09,2982144.4,223660.83,3205805.23,0,Unpaid,NGN,2026-02-23 10:54:51.513144
11316278-dbee-42fc-a957-e7c96052f8c4,INV-000638,f7e275ed-5699-4439-af92-266e226f48b9,1d8ed561-6f0c-4fc4-b477-b5210050ae24,2024-07-02,2024-08-31,211671686.88,15875376.52,227547063.4,227547063.4,Paid,NGN,2026-02-23 10:54:51.513208
c89032c8-1283-4765-ae37-31f9743d3102,INV-000639,e42d4983-c333-4aa2-b3a0-4c7750fd6a24,35a1eecd-e666-420b-a347-16ca23589ca2,2025-02-21,2025-04-07,64143264.26,4810744.82,68954009.08,0,Unpaid,NGN,2026-02-23 10:54:51.513301
36c4cb12-5053-43be-8821-3c0119de1bda,INV-000640,4d64b4bd-c452-4e83-8bcf-faf5f3c075e7,8663a261-8a59-4aaa-b188-1df294589750,2024-04-27,2024-05-27,239018208.93,17926365.67,256944574.6,0,Unpaid,NGN,2026-02-23 10:54:51.513389
7c651cd1-be86-47d7-9d3d-7f8d4af93660,INV-000641,816095c0-aee3-43f0-8080-f125dcc42367,0fd24e61-222c-43bb-922a-0c7d7f825fe6,2025-05-02,2025-06-16,329612777.87,24720958.34,354333736.21,0,Overdue,NGN,2026-02-23 10:54:51.513556
2f5f147d-a7c6-4821-ae82-2e6b04f021aa,INV-000642,9bb4db6b-2d73-4bbd-891f-969996ddd661,d1994f5b-ee98-4143-bdfd-e7e6db6f4f44,2024-05-22,2024-07-21,481956894.58000004,36146767.09,518103661.67,518103661.67,Paid,NGN,2026-02-23 10:54:51.513637
6a4b0f5d-c8b0-49ab-bbef-245963b38e30,INV-000643,1fe4924c-9d44-4cb2-9e7a-ca3a5f63a8ae,213e4ad0-4d59-4fa3-a819-82a9c44f7d1b,2025-08-21,2025-10-05,548262048.41,41119653.63,589381702.04,0,Overdue,NGN,2026-02-23 10:54:51.513713
ef6585c7-55b9-4351-946c-d3b1ecc952d8,INV-000644,5c17677c-02fe-4a0f-807b-7c6a289ec25b,7091ea01-3baf-4d23-a71b-ec56cf0773db,2024-09-08,2024-09-23,549860351.2,41239526.34,591099877.54,369582652.43,Partially Paid,NGN,2026-02-23 10:54:51.513896
8c3e0d0e-187e-47c8-b95b-2c47f5bbf25c,INV-000645,46b53e71-ae57-4f1e-94f2-0fbb9a3dcbc5,81c4e320-0eb7-4c18-8f98-153726f823c4,2025-08-21,2025-09-05,349032349.32,26177426.2,375209775.52,0,Unpaid,NGN,2026-02-23 10:54:51.513973
56bdfc11-5e31-4c4c-9b39-24839ddf1ca0,INV-000646,75d506fb-b157-4498-8dc7-d58df4493ad8,a957a47f-4d9e-4684-bc09-3a06973defc1,2025-02-19,2025-04-05,705798087.61,52934856.57,758732944.18,0,Overdue,NGN,2026-02-23 10:54:51.514056
6d1b93b4-d2f2-43e5-bfa7-2c7762ee31cd,INV-000647,58686893-ba80-4430-a190-3a9861c026ec,800ad19d-4ef3-42d6-9bad-09a4527ba306,2025-10-06,2025-11-20,280860904.38,21064567.83,301925472.21,241286733.72,Partially Paid,NGN,2026-02-23 10:54:51.514189
e0ae575a-3362-4bc8-82fb-e4ea7f88afe3,INV-000648,449d99e9-ae20-4ff2-9fa5-cc7182ebdafb,9acdf85a-a8f8-4513-84fe-993c8e449ef7,2025-05-16,2025-06-15,3681565.65,276117.42,3957683.07,3957683.07,Paid,NGN,2026-02-23 10:54:51.514218
a1253d62-7bb7-4f3f-b47b-070a17ce984e,INV-000649,aedb148f-232b-4d83-bce6-67d12993e859,e4a33f19-3509-42dd-9c8e-15ac115413c9,2025-11-05,2025-11-20,51848932.08,3888669.91,55737601.99,55737601.99,Paid,NGN,2026-02-23 10:54:51.514259
8ed90893-8f58-489a-8ea0-3486701a5177,INV-000650,57535477-c1ba-4f81-8711-f6851b6048f3,77bf192b-fc79-4e1d-b9f6-5bd3476e53b6,2024-02-13,2024-03-14,390022059.24,29251654.44,419273713.68,299166270.0,Partially Paid,NGN,2026-02-23 10:54:51.514351
3d57df62-50f0-4f2d-b513-348de8f3a048,INV-000651,4e48659b-0ae5-425d-92ab-3b894b650127,fee19fef-2828-4b9f-b284-1d4f63105279,2025-06-11,2025-08-10,140614463.74,10546084.78,151160548.52,0,Unpaid,NGN,2026-02-23 10:54:51.514395
a624c68a-3495-47eb-b292-e1c3596a05c2,INV-000652,b8a5530f-795f-4b06-b677-b428fd0f1234,e66254a3-f31d-4c5f-a4a7-c445f618a0bc,2024-06-07,2024-07-22,96417444.97999999,7231308.37,103648753.35,0,Overdue,NGN,2026-02-23 10:54:51.514434
80db125c-9a1f-427d-9d1a-fc7fe852ac4b,INV-000653,4a5c0922-56f4-4d6a-abab-fab47e683c49,e5af2990-0c72-49c5-b8a2-e9a9c926d3cc,2024-05-15,2024-07-14,346046644.12,25953498.31,372000142.43,372000142.43,Paid,NGN,2026-02-23 10:54:51.514495
2e7fcc2c-f760-41f7-9301-474ebaabe522,INV-000654,8be956e4-1f13-4687-bc5c-6c14b5d3407f,15b348d5-ef32-4bd1-ba8e-250e4616c5be,2025-07-27,2025-08-26,217862500.05,16339687.5,234202187.55,0,Unpaid,NGN,2026-02-23 10:54:51.514599
cd6c6de0-c90e-431e-be94-069e3d2d8ca1,INV-000655,dbf6ba27-e851-4756-b2be-132d571ddbff,4fd6da5c-a06e-485e-9cd6-fb00b6a1af4b,2024-12-03,2025-01-02,194182735.02999997,14563705.13,208746440.16,208746440.16,Paid,NGN,2026-02-23 10:54:51.514666
86fe561a-f693-40e1-98cc-6135974c2bda,INV-000656,34e256c2-763a-4978-933b-551cc967d748,c5ad6ab9-5f17-46e3-b929-3a658a09758d,2025-08-03,2025-09-02,16916091.419999998,1268706.86,18184798.28,18184798.28,Paid,NGN,2026-02-23 10:54:51.514706
94d07a81-d5a4-4bb5-bdb1-a1eb270f8d90,INV-000657,d76eba26-e538-45a1-82bc-1b0844f4a302,37e85d7a-501e-4201-a646-3706a1e856c7,2025-09-19,2025-10-19,551759679.14,41381975.94,593141655.08,0,Unpaid,NGN,2026-02-23 10:54:51.514763
007d3d8d-79bc-4a56-b14e-ebdd201bdc2e,INV-000658,08cdffbb-3ac8-4a0a-9aa5-178c4b83509f,35a1eecd-e666-420b-a347-16ca23589ca2,2024-12-14,2025-01-28,60095130.48,4507134.79,64602265.27,0,Unpaid,NGN,2026-02-23 10:54:51.514796
9e1c08ec-8e7e-4699-9b5e-bd2f90828276,INV-000659,30a6625c-9bab-42ea-b32e-c9de58d858a2,a60df9d2-e0fd-41dd-811b-12e19b768ed6,2025-02-18,2025-04-19,430893136.69000006,32316985.25,463210121.94,0,Overdue,NGN,2026-02-23 10:54:51.514858
e288cd76-92b4-48df-bec1-68b32ccb6f72,INV-000660,45397789-9409-4841-92f9-cd9a888e51fa,03e0ac9d-d399-49b9-8e2e-7bfaae2ea2e2,2025-05-07,2025-05-22,200380389.89,15028529.24,215408919.13,0,Unpaid,NGN,2026-02-23 10:54:51.514928
e533bbd3-ea35-43e6-afbc-143b4c166cce,INV-000661,27ad0bd1-5f6d-4837-bbf5-1e95e476daeb,e1c1486a-2103-4c07-88e2-66dd8308718d,2024-03-05,2024-05-04,330376012.15999997,24778200.91,355154213.07,355154213.07,Paid,NGN,2026-02-23 10:54:51.514983
6685adcd-568d-4c19-af4d-c1416fa6f9bd,INV-000662,1ead9751-658d-475b-bf19-d935f6466880,b9778b45-c1da-4665-a714-cea5bb2a5eef,2024-11-04,2024-12-04,255155344.42,19136650.83,274291995.25,274291995.25,Paid,NGN,2026-02-23 10:54:51.515055
8936b323-92be-4af6-a807-5f63bfa09862,INV-000663,ed0ad44f-1239-4a8c-86ca-466979bc4580,e54d364f-10b6-40a8-89c9-8705cd957462,2024-03-08,2024-04-22,263230078.70000002,19742255.9,282972334.6,0,Unpaid,NGN,2026-02-23 10:54:51.515141
af8571af-626a-4de8-9739-abc1bd24e56d,INV-000664,97b083de-34dc-4fbb-8be7-804b3afcec4c,479c8b3c-2e47-468c-bbaa-91a04bfc667f,2024-12-18,2025-01-02,375675621.96000004,28175671.65,403851293.61,403851293.61,Paid,NGN,2026-02-23 10:54:51.515212
6cb3ade2-a299-40c6-9fec-1d0259599220,INV-000665,ee0d7a75-b605-4509-8199-bf194d216a2c,42ba4020-410e-42ae-875a-62757316295a,2025-08-26,2025-09-10,93765301.56,7032397.62,100797699.18,100797699.18,Paid,NGN,2026-02-23 10:54:51.515244
8dc0c2d3-b087-4970-a63a-1359e79aaffe,INV-000666,2731fe20-7ac9-46db-8931-3bdf349ce25e,eac63ff2-1d0d-410f-9a59-e57be3522795,2025-12-30,2026-01-14,70469282.8,5285196.21,75754479.01,0,Unpaid,NGN,2026-02-23 10:54:51.515284
207dd179-d2a7-4a5e-8eb8-5320dfea4711,INV-000667,4432f95b-1fb9-4a1f-a78b-2dc7da28b5da,800ad19d-4ef3-42d6-9bad-09a4527ba306,2025-06-14,2025-07-14,495900717.55,37192553.82,533093271.37,533093271.37,Paid,NGN,2026-02-23 10:54:51.515345
436060a7-56f6-4d64-899c-068108951485,INV-000668,05ff15a7-5a67-4718-8301-0ea0004b67f6,49e00aa1-1610-418f-96c9-793223764b0b,2024-10-18,2024-11-02,44290217.53,3321766.31,47611983.84,47611983.84,Paid,NGN,2026-02-23 10:54:51.515455
7a8e1dc7-357e-47c9-8516-ccaa5b7c0b8d,INV-000669,0a345f41-383f-42f1-806c-b28d755478e2,4fdf24de-d5a9-4c8d-98d6-76a7de79e8d2,2025-07-04,2025-08-18,216613302.27999997,16245997.67,232859299.95,232859299.95,Paid,NGN,2026-02-23 10:54:51.515514
02fb6260-6093-4ab6-8935-769ba0f637b6,INV-000670,4271a13e-6bd4-470a-9ff4-07e953b5a280,7f1cf9d2-90f2-4b87-9243-5112a66f677e,2025-04-26,2025-06-10,381058231.88,28579367.39,409637599.27,275665181.04,Partially Paid,NGN,2026-02-23 10:54:51.515571
104eea16-9c2a-4017-b1aa-efeba1985ac7,INV-000671,798196b9-63b7-42ae-862f-04dc6264e520,bb9ac7ca-9fcc-4aae-b45b-862059857a22,2025-08-11,2025-08-26,406288345.27,30471625.9,436759971.17,436759971.17,Paid,NGN,2026-02-23 10:54:51.515645
a5b149b4-e42a-44a1-95b0-fa01dd5aee36,INV-000672,e51e69d9-0552-4b1f-9bca-37a40628f478,fabe5d34-6f88-413e-9a49-500197ebf97e,2025-05-14,2025-05-29,132305914.12,9922943.56,142228857.68,0,Unpaid,NGN,2026-02-23 10:54:51.515701
e82bd6e7-465d-4b06-a8e2-632bba8aac84,INV-000673,7e3f9ce5-7dda-49d8-a908-465a090623e0,79238333-c67d-4142-a4d8-041fbd4e0546,2025-06-28,2025-07-28,126060932.84,9454569.96,135515502.8,0,Unpaid,NGN,2026-02-23 10:54:51.515784
f59a798b-4eb5-4f49-bc48-4909390445c5,INV-000674,51b64987-fe56-4104-8b3a-af26581e0cd7,432d99f2-3615-4107-a053-89a715a5e9af,2024-11-24,2025-01-23,389335003.71999997,29200125.28,418535129.0,158394674.68,Partially Paid,NGN,2026-02-23 10:54:51.515915
bd309946-ed50-4bac-acad-679041595d19,INV-000675,0e2859ad-fd93-4413-a009-008fe7af13e4,0e85404f-8251-406e-8731-cf247e565d72,2025-09-04,2025-11-03,172268987.12,12920174.03,185189161.15,185189161.15,Paid,NGN,2026-02-23 10:54:51.515952
7c6f3eb9-d0f1-42d9-a73c-0a1748ecf370,INV-000676,3e7ff7ab-fd0b-4500-a81f-407e6be239ba,0db6690e-b98e-4a3d-8800-b98871147056,2024-05-22,2024-07-06,243846946.12999997,18288520.96,262135467.09,262135467.09,Paid,NGN,2026-02-23 10:54:51.516036
de3dc39e-3d89-46ec-b98f-63c31ccc6eb5,INV-000677,464bb96c-2601-4d41-874f-1a55b51cbdef,9acdf85a-a8f8-4513-84fe-993c8e449ef7,2024-01-06,2024-02-05,349091195.78,26181839.68,375273035.46,375273035.46,Paid,NGN,2026-02-23 10:54:51.516114
210199ae-a538-42cb-82c1-403d71311311,INV-000678,a18589af-e3c4-4051-9107-1127f12fa414,27cc0ef4-35f4-43eb-8050-bbdd906f98b0,2024-03-18,2024-04-02,58550013.800000004,4391251.04,62941264.84,40735479.83,Partially Paid,NGN,2026-02-23 10:54:51.516162
b0562bdd-00e4-4ca9-86cc-9327a2ac22db,INV-000679,824cd146-0ca5-4f40-b500-d4251e0b336a,d7dfa609-f71c-42b8-bfa9-ce38f3d31a5f,2025-08-24,2025-09-23,315676717.82,23675753.84,339352471.66,157815480.58,Partially Paid,NGN,2026-02-23 10:54:51.516211
7968621d-6b40-4acf-ad48-b83a073c0fe5,INV-000680,d4f4af23-7ac5-4e23-880e-2b800cf0d7a1,75a8f7d6-2a74-4ed7-9344-2ecb16a5f246,2025-07-25,2025-08-09,277451859.79999995,20808889.48,298260749.28,191880800.45,Partially Paid,NGN,2026-02-23 10:54:51.516263
31122a03-0402-4e03-9a8c-101a40138653,INV-000681,ed1048d5-e995-4e49-87b7-5f7776cf8da8,a3d16422-dd97-454c-81d2-e556e2c09848,2024-07-14,2024-09-12,317775014.18,23833126.06,341608140.24,341608140.24,Paid,NGN,2026-02-23 10:54:51.516339
1ac5b42d-221e-4511-bb25-f089b9ac8fbd,INV-000682,483900bb-274f-4bf5-8bee-8f8f8a006f1a,f124cd0d-706b-4724-8407-24ec1488a3c4,2024-05-20,2024-06-19,322538884.09,24190416.31,346729300.4,346729300.4,Paid,NGN,2026-02-23 10:54:51.516407
5f09b14a-732e-44ab-8d03-9a36a7c4f320,INV-000683,5a5f88a8-4c1b-4f47-980d-386d6e01f0c0,46d9b1b1-2cf3-4298-ab87-cae22a9c878c,2024-12-12,2025-01-26,54931079.84,4119830.99,59050910.83,59050910.83,Paid,NGN,2026-02-23 10:54:51.516437
da6b976d-0b7e-4480-8c94-85e7fa2e184b,INV-000684,c629251f-d856-4594-8636-78521101c6aa,b46ba82d-681d-4eff-aab7-a9c7b31f6c51,2025-09-30,2025-10-30,94803458.23,7110259.37,101913717.6,81168936.45,Partially Paid,NGN,2026-02-23 10:54:51.516572
0ca38bc4-5945-46fd-8cbb-032705541027,INV-000685,d700ba11-c9a1-45ad-845f-fb1108600e21,6e2a0e75-3844-4c2f-a8c7-30b476606ae2,2025-04-02,2025-05-17,72456016.76,5434201.26,77890218.02,77890218.02,Paid,NGN,2026-02-23 10:54:51.516659
816bf849-a117-4f22-bd06-b1277a804f98,INV-000686,6ecbd34b-a893-4178-b1ac-59a403cad012,49e00aa1-1610-418f-96c9-793223764b0b,2024-10-24,2024-11-23,279913563.36,20993517.25,300907080.61,300907080.61,Paid,NGN,2026-02-23 10:54:51.516732
4eda232e-bc55-47da-b23e-0edafe3bc2d6,INV-000687,4f75faec-b200-476f-bff3-72276415d947,d72e6221-d9fb-4f20-83d7-7745ab68f815,2025-08-13,2025-09-12,517318456.70000005,38798884.25,556117340.95,0,Unpaid,NGN,2026-02-23 10:54:51.516875
5601b3b8-047b-4791-a1b9-2262330033d5,INV-000688,6c90839b-ca51-4ca7-8df0-354d9935bc4c,f85057c2-8d9e-447c-8dae-a085b035feeb,2024-05-14,2024-06-13,325733217.21,24429991.29,350163208.5,0,Unpaid,NGN,2026-02-23 10:54:51.516939
475e02b3-6976-4e77-b0b4-d16450739ff8,INV-000689,c7e51a92-e26e-4610-b86d-31d435de15eb,2c9783bb-ca58-4f4b-95e9-86779514c328,2025-12-17,2026-01-31,232974036.38,17473052.73,250447089.11,164685544.9,Partially Paid,NGN,2026-02-23 10:54:51.516977
dcefd518-b307-4122-ac0d-2bb1d67e8353,INV-000690,8535d499-9dbb-4a04-80ad-813a4c08c031,cfc9e2f1-1eeb-4c88-bee3-c828894b8a0b,2025-04-10,2025-06-09,309886628.94,23241497.17,333128126.11,0,Unpaid,NGN,2026-02-23 10:54:51.517122
550adca0-d8ed-4195-9511-7cc1aca80ee8,INV-000691,216213b8-bb32-4186-aeff-7783aabf7789,52d3a190-e6e8-447d-a645-08ce2312e0bb,2025-10-03,2025-12-02,251527712.88,18864578.47,270392291.35,270392291.35,Paid,NGN,2026-02-23 10:54:51.517188
ab3003e8-100f-42e9-a906-562f575bf503,INV-000692,62d1a777-297e-4e13-a919-f57ceb1d1f87,c787f7cd-0992-4a24-90f7-e50835c73f45,2024-12-05,2025-01-04,150876963.92,11315772.29,162192736.21,162192736.21,Paid,NGN,2026-02-23 10:54:51.517294
b710f2f3-18d3-4033-8d60-91c6737773c9,INV-000693,016468bd-b2d6-4894-bcc9-09e6b91371e0,f124cd0d-706b-4724-8407-24ec1488a3c4,2024-02-29,2024-03-30,44274303.0,3320572.73,47594875.73,47594875.73,Paid,NGN,2026-02-23 10:54:51.517330
866a0e27-4777-412b-8741-22cd9f8333ea,INV-000694,e3459d56-3fe7-4151-ae04-f7633f2e288e,27cc0ef4-35f4-43eb-8050-bbdd906f98b0,2024-09-26,2024-10-26,141825019.45,10636876.46,152461895.91,152461895.91,Paid,NGN,2026-02-23 10:54:51.517403
15f9965a-dfee-4ad6-ae1c-f5931285718d,INV-000695,b772045b-31fe-4652-b646-3c6d522df648,8dd96669-b3cb-46ad-9ef0-8bffc358b034,2024-11-06,2024-11-21,109038696.45,8177902.23,117216598.68,0,Unpaid,NGN,2026-02-23 10:54:51.517441
1b53525c-8a5b-423f-a956-9d7e0ff9697d,INV-000696,9b51085f-2b7c-4545-9399-f9c550ceafeb,4d21380b-e08f-4c72-b092-32df459f7a10,2025-07-05,2025-07-20,17045952.96,1278446.47,18324399.43,0,Overdue,NGN,2026-02-23 10:54:51.517473
a083dc56-5a22-49d7-99be-644a06802af1,INV-000697,2bc49184-5fde-47bd-a00a-824ef1dd493c,7d614ca9-b397-4c34-b073-b3501de67fe0,2025-10-18,2025-11-17,188433677.06000003,14132525.78,202566202.84,137087792.89,Partially Paid,NGN,2026-02-23 10:54:51.517536
e0bc0d21-8494-42e6-bc1d-74c4bf9af638,INV-000698,cd5c78ce-1d92-4082-a588-16ad31256375,03287ae7-0f53-4507-b502-c66e55c38241,2025-10-10,2025-11-24,211264558.61,15844841.9,227109400.51,0,Unpaid,NGN,2026-02-23 10:54:51.517604
5311e976-c1e6-49ce-a07f-184b3271b0e8,INV-000699,5b3e80b7-2f10-4969-8c36-674d1d242b95,95fce411-3d44-4afb-884a-57e5a318d334,2024-06-02,2024-07-02,162195129.24,12164634.69,174359763.93,174359763.93,Paid,NGN,2026-02-23 10:54:51.517642
bbb6b2ba-6aa8-4184-af83-7350392ce681,INV-000700,b58900cc-7960-4262-b0bc-4397c87f7b92,a7138888-426d-41b0-a508-1f631c22d202,2024-02-14,2024-04-14,99097081.47,7432281.11,106529362.58,64432285.85,Partially Paid,NGN,2026-02-23 10:54:51.517672
3a7c05eb-0d44-4170-9707-4da1ebd967ff,INV-000701,287e7ca5-7a6c-4acd-af9a-94930208d46d,2f0091ff-529b-4f38-b190-3576931bac91,2025-11-08,2025-12-08,103367383.0,7752553.72,111119936.72,111119936.72,Paid,NGN,2026-02-23 10:54:51.517703
214d7f93-cda7-4b9c-8a9a-d172d1a05226,INV-000702,10d21571-4aa0-4aba-9679-d107881f031f,cd54a94c-404c-4fa1-84b8-1d3ef47abe5b,2025-05-30,2025-07-14,311179853.45,23338489.01,334518342.46,0,Unpaid,NGN,2026-02-23 10:54:51.517771
42a36147-c2f5-4b8b-a958-709d1c93d7ca,INV-000703,aaf42be7-5c7d-4919-b704-40f7056275f7,eb709eb8-6ae4-4293-b18d-b92fe0eff131,2024-04-07,2024-05-22,87788999.55,6584174.97,94373174.52,0,Unpaid,NGN,2026-02-23 10:54:51.517850
559c5c40-bdee-4fdf-ad23-bd580879d11c,INV-000704,9b5d7936-f872-4e50-9281-c566ee81eeb8,2a808467-060b-46b5-a876-dccfd9244079,2025-07-31,2025-08-30,285806260.95,21435469.57,307241730.52,307241730.52,Paid,NGN,2026-02-23 10:54:51.517904
16b0fd7f-a6d5-4259-9931-10422741b8de,INV-000705,5a3c919c-12fb-46b1-a6fb-d47caee20695,e54d364f-10b6-40a8-89c9-8705cd957462,2024-10-09,2024-11-08,421696629.06000006,31627247.18,453323876.24,0,Unpaid,NGN,2026-02-23 10:54:51.518002
d15cd0c9-c545-481f-9660-a692b73b0a39,INV-000706,5bd31da3-8936-4433-9a16-d9cccde2a9f5,61d5138f-fcac-4e88-8b0d-5b3b7cbd4a4b,2025-06-15,2025-08-14,319676966.03999996,23975772.45,343652738.49,343652738.49,Paid,NGN,2026-02-23 10:54:51.518073
b42740ec-ecc2-49c2-a5ad-6d25535b9dda,INV-000707,4de5df31-23cc-447f-9ead-d83e5493647a,4e4b592f-1158-4cc7-aa2c-a3be9c0ceefd,2025-07-22,2025-08-06,164871981.10000002,12365398.58,177237379.68,118591989.74,Partially Paid,NGN,2026-02-23 10:54:51.518136
