id,po_number,pr_id,vendor_id,order_date,status,subtotal,vat_amount,total_amount,currency,created_at
9d2057f1-1541-40f4-b72c-b3e023f9e594,PO-00102,2151260b-24db-4e5a-8875-c98df9642903,b84bc9bf-96f5-4f5d-b409-6c47933112d4,2024-09-30,Received,630541292.16,47290596.91,677831889.07,NGN,2026-02-23 10:54:51.778572
d22c61a9-0b36-408b-83c2-6ac8789d6705,PO-00103,b4a417e8-adb1-4c2f-8dd5-d3ad477a5e48,27382223-42e4-4976-b9af-96558339445e,2025-04-24,Ordered,799877237.9499999,59990792.85,859868030.8,NGN,2026-02-23 10:54:51.778636
47fcd5e7-043e-4931-ab14-9deed5f936ae,PO-00104,729eaf81-cbd8-457d-85c7-cd1e06424e55,92286704-bc39-416e-b672-1c8c8e175ec9,2025-04-15,Received,187510554.38,14063291.58,201573845.96,NGN,2026-02-23 10:54:51.778714
7860cc7d-1750-4988-9a22-4f53e1f4022b,PO-00105,096f7abb-ba1f-4abd-a5c3-9c8a2e9a328a,7c259094-a60a-499e-add2-82f9de402308,2024-06-30,Received,844529749.12,63339731.18,907869480.3,NGN,2026-02-23 10:54:51.778805
a57b3346-c5fe-4c30-b1ed-700f285ff4b1,PO-00106,87344272-f934-4081-a448-a9722cf2661e,a88d909b-f598-482b-8203-950b5b7e8e18,2024-07-05,Ordered,829922083.88,62244156.29,892166240.17,NGN,2026-02-23 10:54:51.778862
4414fee4-1bd6-4d70-a7fb-b8eca1e6ed00,PO-00107,db5ef3a0-84eb-4c77-a768-952c4da1bd2a,47f6d027-4cea-4396-952a-72a4e4277007,2024-09-08,Partially Received,86553098.25,6491482.37,93044580.62,NGN,2026-02-23 10:54:51.778900
f06d3f09-3ce9-4334-a7dd-f66cffba5452,PO-00108,1ad2d2ec-b4df-49b4-aa22-eb1e3a9f827f,25c2feef-01d5-4132-9400-fb08640a707f,2024-04-01,Partially Received,248858521.55,18664389.12,267522910.67,NGN,2026-02-23 10:54:51.778944
a525e2ac-4406-485a-9c91-effa53e730d1,PO-00109,58d44190-1356-4d50-b3a5-799d6b62a8e4,97075e4e-7681-4428-a37f-250af6870013,2024-03-17,Ordered,518463660.06,38884774.5,557348434.56,NGN,2026-02-23 10:54:51.778993
80ddc4a1-7235-4172-80c1-ca9d25df0b42,PO-00110,758a6294-eea2-48c5-aa90-fd5f0b60edd3,7efe8919-1322-4d4e-bf5e-6df9af3910db,2024-02-11,Received,137863184.12,10339738.81,148202922.93,NGN,2026-02-23 10:54:51.779074
9d489029-acb5-48f3-a55c-0b12c478b59f,PO-00111,2fb6eca8-9dca-47f2-82d2-443c56e078c6,cb787fa9-3460-49a6-b501-852fcc0dc29b,2024-04-11,Received,104344459.56,7825834.47,112170294.03,NGN,2026-02-23 10:54:51.779150
4d0e3b5a-13f7-4472-8d14-7bcc0a94a74e,PO-00112,85535688-0cf6-4cd6-b713-a24b903724a4,fdbd4ff1-8cd6-4017-b064-79c39952479f,2025-07-20,Ordered,194600979.68,14595073.48,209196053.16,NGN,2026-02-23 10:54:51.779198
9ac4f77b-d1b2-42a8-8c9f-440ae1c36b09,PO-00113,d2064385-3540-4d24-be9f-4af5107d7432,8cc0fb07-0896-4ceb-afae-acee3e3d7f68,2025-09-28,Received,947423074.6600001,71056730.6,1018479805.26,NGN,2026-02-23 10:54:51.779290
dca3e441-555e-4c5f-b65c-70447a3841b3,PO-00114,47b6351a-4455-4e90-b2d3-60db42465cce,4a46b4f6-6f79-4212-9c53-42b5dfcdd335,2024-09-10,Received,596055809.91,44704185.74,640759995.65,NGN,2026-02-23 10:54:51.779441
b9983707-e4fd-4ece-9d84-2cf50a75909d,PO-00115,b556f94f-8dc3-4438-8f08-16830a32d231,cb086d8c-420c-4715-ac6b-a1fab326ca98,2024-10-14,Cancelled,189288998.60999998,14196674.9,203485673.51,NGN,2026-02-23 10:54:51.779487
bd85a5ed-9b7a-437c-b4fb-cfe96547dc52,PO-00116,fcdc37a7-0f11-48dd-ae76-c1149cb46002,422a7caa-d41e-464a-9606-cf7e4697977a,2025-09-26,Cancelled,364574532.97,27343089.97,391917622.94,NGN,2026-02-23 10:54:51.779567
eaa328db-95f2-4dff-a1c6-16c7cfe0b8a4,PO-00117,1cc59018-d09a-4ea3-92b6-5e2aaa5e8897,be99ce47-790c-4162-923a-f62b52e4a702,2025-11-21,Partially Received,315998597.29,23699894.8,339698492.09,NGN,2026-02-23 10:54:51.779635
be2e442a-e9e4-477d-8bbc-36ac9691603c,PO-00118,38a02ece-6805-420e-8544-108fe888247a,b537702a-513d-4323-8ba6-1c8387f004b5,2025-06-16,Ordered,326167808.46999997,24462585.64,350630394.11,NGN,2026-02-23 10:54:51.779691
72e4ca85-3368-4613-b3bf-db0d19a6015b,PO-00119,cdc6c65d-bbbe-46e5-b1fd-0711bfc89440,064a5c8f-4a46-421e-ae90-af423c1cceba,2025-03-12,Ordered,340200467.64,25515035.07,365715502.71,NGN,2026-02-23 10:54:51.779739
db76a5ec-14ce-4f67-b85f-0b476d351ef2,PO-00120,1d124ecb-f630-4913-b444-d143e780dd5f,238201f5-21d8-4353-8481-800f964650af,2025-02-10,Received,1056499990.25,79237499.27,1135737489.52,NGN,2026-02-23 10:54:51.779785
385a7349-46d9-4c6c-b9f0-e91dab81243d,PO-00121,257e5425-bc88-4c2a-8a30-850b011c7926,5d0b76f2-d1b5-4afb-95cc-15f3f48d4095,2025-12-30,Received,294881558.53999996,22116116.89,316997675.43,NGN,2026-02-23 10:54:51.779839
2d92af35-d9bd-4651-98bb-d92bd9e4e73c,PO-00122,8f8aea64-010d-41bb-b816-632290eb6ecd,4183051f-2389-4a7a-8cfb-0522b171e130,2025-08-24,Partially Received,731037555.8599999,54827816.69,785865372.55,NGN,2026-02-23 10:54:51.779901
15fe3243-3f61-4cab-a45e-ad0c59208494,PO-00123,c68cbcd5-5f75-465f-a1ac-ebdd16118f2e,db0bed53-8609-456e-8ac2-12e5f2f4b3cd,2025-11-01,Partially Received,549972958.4,41247971.88,591220930.28,NGN,2026-02-23 10:54:51.779970
10445cd0-6fbc-40b7-8e1f-ab6640e76dde,PO-00124,1b8ded40-6baf-453f-a048-db1b71ae807b,4a46b4f6-6f79-4212-9c53-42b5dfcdd335,2024-02-26,Received,319702626.15,23977696.96,343680323.11,NGN,2026-02-23 10:54:51.780064
fc4bd53c-b503-4ff4-808d-f3635b3f6cbd,PO-00125,98892409-8761-42e5-8ce7-62a33e97e0d5,b9b8b60f-dead-41ac-b704-7d4c3baf4ead,2024-01-27,Partially Received,342595135.25,25694635.14,368289770.39,NGN,2026-02-23 10:54:51.780119
f4934e29-f70d-4e0e-abd3-a23bd93b79e6,PO-00126,17fcf4c6-9632-4411-a911-18385021a3b3,9e6faa89-dd7d-4795-bcfc-0afa70eb42e9,2024-05-22,Ordered,1118006612.49,83850495.94,1201857108.43,NGN,2026-02-23 10:54:51.780191
60bf90fe-dc05-4cdd-9ba3-022c306c8883,PO-00127,307d2572-5741-42d2-996d-d0f6bad9c23a,7d775875-c9fc-4c00-9690-8ad74adcde2a,2024-03-31,Received,252333954.34,18925046.58,271259000.92,NGN,2026-02-23 10:54:51.780244
629b065b-6967-4231-9e1a-13bcd448e5de,PO-00128,cce9e739-79d2-4fa7-b7b1-5b401a70385a,fca0132c-3756-437c-a43f-d55d25b5c44b,2024-11-11,Received,525318152.86,39398861.46,564717014.32,NGN,2026-02-23 10:54:51.780297
b588f349-09b5-45ba-80b1-a6c64e8c3853,PO-00129,28b7087e-3b32-4334-b25a-b8d9de33b865,9d6ab3e7-1834-4248-9ef5-0064761bac46,2024-06-03,Received,390347814.74,29276086.11,419623900.85,NGN,2026-02-23 10:54:51.780388
6b2d608c-79e1-40b6-a1ef-21a07c4e6f76,PO-00130,f5dd42e3-d402-49ad-8ba7-c2911bb10343,27382223-42e4-4976-b9af-96558339445e,2025-01-07,Cancelled,526333725.18,39475029.39,565808754.57,NGN,2026-02-23 10:54:51.780449
2e986518-c34a-4356-932b-931a5b5b360e,PO-00131,2359053b-4c7a-4075-a6a0-52785aa88d7e,b537702a-513d-4323-8ba6-1c8387f004b5,2024-07-26,Partially Received,799866190.73,59989964.3,859856155.03,NGN,2026-02-23 10:54:51.780517
cd754384-7288-4ddb-936c-ee3e7931cdd2,PO-00132,77d2ad79-5921-4814-b0c2-47910fc032d6,e14695af-a1d4-4c0e-8949-6021de0e43a8,2024-08-06,Received,135811141.44,10185835.61,145996977.05,NGN,2026-02-23 10:54:51.780546
380c69de-1d6f-4d4e-8c67-0b1e2826f9c6,PO-00133,1b0f22a2-93b1-45ef-bc43-ac07801df420,d784f417-38db-4e63-8c01-ae03b680d6f1,2024-10-06,Cancelled,222932940.32,16719970.52,239652910.84,NGN,2026-02-23 10:54:51.780574
800d1fb6-5962-43b7-817f-a6e46864e486,PO-00134,295f72fd-8b8e-484c-a7cd-2f22db26ab03,057adf65-781b-41aa-8633-79e1473cf283,2024-03-27,Cancelled,817219232.03,61291442.4,878510674.43,NGN,2026-02-23 10:54:51.780629
4903b990-4c06-4801-bad5-587d9bfdca09,PO-00135,bb408cf3-dcb3-4da9-b9ab-d9ae8e7df2e3,1d45caf1-8721-4598-a0cc-a3754fbc0b96,2024-12-31,Received,120152716.46,9011453.73,129164170.19,NGN,2026-02-23 10:54:51.780666
9fca1410-5bb3-4b68-b7eb-358ede76380f,PO-00136,8e0bb4af-b797-4656-9fce-89a9333e1cac,0fe30b33-bbde-4754-974e-9139d830eda4,2024-12-02,Partially Received,7709947.35,578246.05,8288193.4,NGN,2026-02-23 10:54:51.780707
c925dddd-e7ac-46e3-97fb-c77b66b5a02a,PO-00137,2e4a9996-bca5-4ec0-8b07-a0ed5c6b9d9d,7c259094-a60a-499e-add2-82f9de402308,2025-12-31,Received,620670952.6800001,46550321.45,667221274.13,NGN,2026-02-23 10:54:51.780744
cb8e392f-85fa-4526-8967-e2735fd8ad48,PO-00138,3b6494d9-bca6-476a-aef4-6eaa8e4ec209,904534af-3e8a-4fd9-a58b-b67855656402,2025-04-07,Received,129805211.15,9735390.84,139540601.99,NGN,2026-02-23 10:54:51.780772
66ba7ac4-0a64-44b9-8660-5ebc90543155,PO-00139,517656ab-4fd1-4883-a1e5-b1607bce4078,679e2c23-49be-4cca-9bc2-6f4dfcdd2b36,2024-08-23,Received,439406909.36,32955518.2,472362427.56,NGN,2026-02-23 10:54:51.780809
08eaf636-3061-4248-b8b4-9525412aef2c,PO-00140,32ed4399-ca6f-4402-b140-fdde608de874,cb086d8c-420c-4715-ac6b-a1fab326ca98,2024-04-14,Cancelled,175415393.66,13156154.52,188571548.18,NGN,2026-02-23 10:54:51.780869
2610bafd-9851-4099-9e59-f2b774e665b3,PO-00141,d054babc-45d1-4c52-8585-ee202b90e4b6,db0bed53-8609-456e-8ac2-12e5f2f4b3cd,2024-10-01,Received,346655541.91,25999165.64,372654707.55,NGN,2026-02-23 10:54:51.780939
79a86047-77e5-48f3-9d39-d4614ea56970,PO-00142,2e603143-39f1-4447-b538-6233875d5b3b,65e7643b-3fce-42f3-8d02-e4a11f08dda8,2025-01-14,Received,433878002.22,32540850.17,466418852.39,NGN,2026-02-23 10:54:51.781080
0304a4c3-5da0-45fb-8c88-8a3b40413e35,PO-00143,b01f2c11-d3c5-48a5-8a3c-5e2fcdff0483,9e6faa89-dd7d-4795-bcfc-0afa70eb42e9,2025-11-29,Ordered,514913624.78999996,38618521.86,553532146.65,NGN,2026-02-23 10:54:51.781149
362b1528-6243-4f5f-a04e-0812383d1645,PO-00144,cc01f0b1-13bb-4ec2-9ec8-81d2f947d983,f38f9485-f109-4472-a7ad-5667df4dac17,2024-02-08,Partially Received,461328876.36,34599665.73,495928542.09,NGN,2026-02-23 10:54:51.781195
bb0aa279-2f57-4279-ab07-3719819414aa,PO-00145,a0eb9edf-3d3b-4ac4-be28-9d6640c3ae9c,9286f0a4-c019-4261-97d4-b86375e0de41,2025-01-11,Received,416544224.0,31240816.8,447785040.8,NGN,2026-02-23 10:54:51.781257
e3ae3b8f-4c9a-40aa-a6b5-f49cb2ffc51b,PO-00146,6a884ef2-bce0-45ba-97df-3fad8c2bc5e9,95afdeab-72b8-46da-b3a5-f7b7eff5e40c,2025-02-18,Received,186514371.75,13988577.88,200502949.63,NGN,2026-02-23 10:54:51.781286
d0e622f2-5213-47f5-8afe-ca1021b572e7,PO-00147,ebbf72fd-f672-4fe8-8963-3f27d052038b,a7610cfe-a349-4e85-801e-8e1fd85cc06e,2025-11-29,Ordered,20584986.86,1543874.01,22128860.87,NGN,2026-02-23 10:54:51.781314
2b621d66-2383-4c8e-a89f-b11dbbd2ada9,PO-00148,424406bb-f0e6-4b58-93c0-0184c436c11b,c8ed74d1-a67f-4d3b-b50d-0dbcb63b8319,2024-11-07,Received,576663033.65,43249727.52,619912761.17,NGN,2026-02-23 10:54:51.781384
baa3fa8c-91b2-4c9c-8879-450e10fce82d,PO-00149,f9a1afae-48c7-4f7b-924c-7ed19d60cca2,cb787fa9-3460-49a6-b501-852fcc0dc29b,2025-12-24,Partially Received,132378631.49,9928397.36,142307028.85,NGN,2026-02-23 10:54:51.781430
da9657be-f70a-4136-8edb-77320252092c,PO-00150,eac6e42a-572d-4a3e-b8c3-f166619de8d7,83c81921-274b-48d4-b872-066fe01ea8b2,2025-10-28,Received,456362447.64,34227183.57,490589631.21,NGN,2026-02-23 10:54:51.781487
08068b09-646f-440e-aef5-9230dbf8c931,PO-00151,c4d29ac1-a917-4560-80b9-4ae8f8bddb01,a88de2cf-4194-40a5-8fe5-d7509d174618,2024-07-02,Cancelled,404740179.24,30355513.44,435095692.68,NGN,2026-02-23 10:54:51.781535
3311f597-9a37-47db-8550-b8273093be9a,PO-00152,779ffa78-adb7-41aa-8db8-daa795b5fb1e,adb1307a-96ac-450b-bf90-73005bd9abd6,2024-11-27,Partially Received,51211245.0,3840843.38,55052088.38,NGN,2026-02-23 10:54:51.781565
05109e3f-dc33-422a-bd29-f9c91d04da22,PO-00153,e87b28c8-0236-4292-a3a5-9c013f80aade,bd9aecea-d1b7-4d28-bce5-fa42bcb82b3a,2024-05-26,Received,193204859.2,14490364.44,207695223.64,NGN,2026-02-23 10:54:51.781603
849545bc-6754-4d94-b3fc-6c1b3b8ee078,PO-00154,734c4923-25c7-4a56-98a3-58def1a3a9fd,97075e4e-7681-4428-a37f-250af6870013,2024-09-28,Partially Received,283127957.28,21234596.8,304362554.08,NGN,2026-02-23 10:54:51.781634
7d7ec3f1-333e-4c84-a3c3-211fb9fe1f81,PO-00155,92fb6d0d-3d3a-44f9-ad34-1ca26d848da6,67e8607a-1bed-4014-8ea7-47bfa8d0612c,2025-12-26,Received,535345823.87,40150936.79,575496760.66,NGN,2026-02-23 10:54:51.781679
a76187c8-4d16-4574-aea2-795a2a24265d,PO-00156,0099d6b8-d893-4cba-9de1-9ac592f4a688,979aeb25-d3e2-45d5-b523-ed659d7601f6,2024-11-21,Received,907267436.76,68045057.76,975312494.52,NGN,2026-02-23 10:54:51.781739
685092ba-02b9-4d27-b47c-e947d47950a2,PO-00157,86e997f4-fd95-40c1-bc22-8e432098196f,b2017762-737c-4faa-ad37-3bc7fb3a8f64,2024-06-29,Partially Received,342567116.56,25692533.74,368259650.3,NGN,2026-02-23 10:54:51.781777
6f07753a-0b47-4ebb-a072-616ee149086b,PO-00158,102440dd-2928-4c04-9c88-e6033b72fe21,67e8607a-1bed-4014-8ea7-47bfa8d0612c,2024-11-12,Received,586040965.43,43953072.41,629994037.84,NGN,2026-02-23 10:54:51.781823
a6df6cf6-702b-4fd9-8e90-4eb1e4b2b0f4,PO-00159,38356fd4-a487-42c0-aa86-a61f7d048a82,d46a4b97-d08a-41ae-81f4-81f82bcfaf1b,2025-07-26,Cancelled,404134360.49,30310077.04,434444437.53,NGN,2026-02-23 10:54:51.781902
c078ccf7-15cb-4b70-8e04-f7cb8122c30e,PO-00160,f9875490-e9f3-4cdb-8f21-995c9d59680a,5f30f40f-34d2-40f2-8e3d-a85399d60056,2025-03-14,Ordered,84347859.05,6326089.43,90673948.48,NGN,2026-02-23 10:54:51.781937
5baea92f-c9cb-4add-8065-d21ebb6e3282,PO-00161,27cfef6c-788b-4c42-805a-19c195dcc230,d0bb2ec4-4704-451e-9033-8316299d3096,2024-04-17,Partially Received,600543643.47,45040773.26,645584416.73,NGN,2026-02-23 10:54:51.781978
8632f83d-3fa8-4d7a-bc95-7bf8ecd40259,PO-00162,de3df09b-736c-48a1-94ea-c3bb6ff56e33,5f30f40f-34d2-40f2-8e3d-a85399d60056,2025-09-20,Cancelled,376002689.58000004,28200201.72,404202891.3,NGN,2026-02-23 10:54:51.782051
b416f50b-a570-4f57-9299-75c5e6dd5b47,PO-00163,66673c31-a166-44c7-a3b8-ae53f7d6f673,0b7bea33-5d84-4cea-99f5-5230d7f6d98a,2024-04-24,Received,478769541.26,35907715.59,514677256.85,NGN,2026-02-23 10:54:51.782099
59077721-6a1b-4777-a162-6898cdbc5c9a,PO-00164,963bad81-3f0c-4c77-bdf0-ae0a53a898b5,b18e935f-e674-4312-aa6a-b632dc4f3010,2024-04-23,Partially Received,379239768.37000006,28442982.63,407682751.0,NGN,2026-02-23 10:54:51.782149
95404a30-00e6-435b-a2f7-738fde15620e,PO-00165,0742e850-41c3-4231-8477-bb79290a5178,fc655984-173d-4afe-a37a-042896396037,2024-06-16,Received,248476695.53999996,18635752.17,267112447.71,NGN,2026-02-23 10:54:51.782204
467923b5-6bbe-42f4-a5c7-7cc33c150fe7,PO-00166,7c224f3f-0c0d-43b8-b59a-af4ebbb76c80,67e8607a-1bed-4014-8ea7-47bfa8d0612c,2024-01-26,Ordered,717618525.31,53821389.4,771439914.71,NGN,2026-02-23 10:54:51.782260
68a71d2f-2483-458b-ba7c-73a1f518981c,PO-00167,8a72ebf2-3e3a-4612-896f-c3ec709ed559,1dca5d52-cfcf-47bf-82cc-34566b49f847,2024-09-01,Ordered,517291464.94,38796859.87,556088324.81,NGN,2026-02-23 10:54:51.782338
1c60e1e3-cd0d-45e3-b1b6-3c9910194571,PO-00168,f745fb81-0338-4610-85bf-c4c9b16e573e,979aeb25-d3e2-45d5-b523-ed659d7601f6,2025-11-02,Received,763473270.59,57260495.29,820733765.88,NGN,2026-02-23 10:54:51.782400
dfeb372b-2485-4b89-a8af-2ff8c8702880,PO-00169,922095f7-d739-4ac6-b437-a7c96285ef45,4a46b4f6-6f79-4212-9c53-42b5dfcdd335,2025-05-03,Partially Received,857471197.73,64310339.83,921781537.56,NGN,2026-02-23 10:54:51.782454
6460b3e0-82f0-4211-bf19-67df4a765203,PO-00170,6049c9ad-57a5-4ba9-816a-dedc1189b66f,1108c7d4-9dc9-4d56-b083-10c09b9225b9,2024-04-18,Ordered,269527368.59000003,20214552.64,289741921.23,NGN,2026-02-23 10:54:51.782491
3a3effdc-182a-4f97-bf2f-ff74779c260b,PO-00171,157bcdd8-f74c-4402-a4d0-2d7fda2a0ea4,5cc0b0ed-6b6d-4ccb-b7ee-cf106f810020,2025-02-11,Partially Received,190543738.72,14290780.4,204834519.12,NGN,2026-02-23 10:54:51.782537
e0903a05-00fb-4420-8ead-2c8dd4064ad6,PO-00172,42d48ad5-e241-48cf-90d4-2a97c26e8e00,b84bc9bf-96f5-4f5d-b409-6c47933112d4,2025-11-19,Received,701977882.0999999,52648341.16,754626223.26,NGN,2026-02-23 10:54:51.782609
fb0ab403-1d16-47f5-b1c0-aab43f857b14,PO-00173,f6013f9e-1a61-4099-92e4-0f94b1e84417,4f87e6dc-c39d-484f-a7c2-87b9000cd11c,2025-12-11,Ordered,61178395.84,4588379.69,65766775.53,NGN,2026-02-23 10:54:51.782658
391a48f0-a68a-41a8-870c-f165a4ef4934,PO-00174,69c3a290-9fef-4d08-b604-cc38ec168602,2363cb36-49c4-4c99-94cb-42ccab0580b8,2024-08-03,Partially Received,21307115.41,1598033.66,22905149.07,NGN,2026-02-23 10:54:51.782700
a10dbb22-e5bd-478b-b486-4d2228a0d424,PO-00175,c3b11da5-fe7d-4a8d-983e-4e60d1bb4e10,01882270-3ea2-44e0-8f1d-af3a1e3012cb,2025-12-04,Received,228745773.57,17155933.02,245901706.59,NGN,2026-02-23 10:54:51.782770
5c100270-17f8-4d58-84b5-b19e3cc27280,PO-00176,e73493e1-af1e-4b54-b141-eb068694420e,4a46b4f6-6f79-4212-9c53-42b5dfcdd335,2025-09-16,Received,950191320.11,71264349.01,1021455669.12,NGN,2026-02-23 10:54:51.782830
d6ec4c6c-6475-40a4-a744-bf94a15139cc,PO-00177,d6cd5212-994c-4d02-99c2-1bfeae1ddfdc,165b7a73-1b21-4823-86e9-6aaa4972c907,2024-09-30,Cancelled,630691253.66,47301844.02,677993097.68,NGN,2026-02-23 10:54:51.782890
4539adea-7f29-468f-a400-49f4d46b0304,PO-00178,4aa0bec4-b442-4151-875d-b0cf4e6e8e83,4d98decf-fcb8-4daf-85bd-7be34f7b1510,2024-06-03,Cancelled,294995616.18,22124671.21,317120287.39,NGN,2026-02-23 10:54:51.782945
52eec406-ef27-4284-9c25-ee18a27b0d9f,PO-00179,0d570589-3d3f-4a16-83fe-fe1fc4804af4,1108c7d4-9dc9-4d56-b083-10c09b9225b9,2025-09-12,Received,418872841.29,31415463.1,450288304.39,NGN,2026-02-23 10:54:51.782984
625c460f-acb3-4767-828e-97966b578f52,PO-00180,ec7eba8a-dcf1-43cd-9f29-c266b880bc12,b537702a-513d-4323-8ba6-1c8387f004b5,2025-04-04,Received,488968592.71000004,36672644.45,525641237.16,NGN,2026-02-23 10:54:51.783059
2ebbdbfd-cef9-49e4-951d-f236afbcce71,PO-00181,5410bb53-9830-4eda-93c6-11546a42adf0,1108c7d4-9dc9-4d56-b083-10c09b9225b9,2024-11-28,Received,863484174.54,64761313.09,928245487.63,NGN,2026-02-23 10:54:51.783118
90fa7c5d-7c55-4f7f-b066-13a0e3ac79be,PO-00182,d56739c3-8769-4517-858c-874fefb2899e,d46a4b97-d08a-41ae-81f4-81f82bcfaf1b,2025-03-09,Received,307933709.63,23095028.22,331028737.85,NGN,2026-02-23 10:54:51.783181
982accb2-085a-4042-bb06-727a53759e60,PO-00183,c708d62b-7dc5-438a-b9ef-1ef57622cffa,9bb23b64-0462-4e16-a045-dc9cf6ab9e96,2024-04-07,Ordered,294229565.27000004,22067217.4,316296782.67,NGN,2026-02-23 10:54:51.783217
f79538f8-55b5-48c2-9af5-c872e89ed838,PO-00184,77bb623c-fbac-404d-bccc-bc1e131c74d3,f949a0cf-fe2e-467f-a66e-29386b52057e,2025-08-06,Partially Received,18021408.9,1351605.67,19373014.57,NGN,2026-02-23 10:54:51.783244
37b2c2ca-268e-4748-a7d7-9fe395fc791a,PO-00185,bfb59e1a-e98e-4bb0-9f0f-3ca645f080ed,f71ee658-2081-482b-847d-1b7d704feba1,2024-09-26,Cancelled,972090811.27,72906810.85,1044997622.12,NGN,2026-02-23 10:54:51.783326
e0c1d625-7830-4eaf-8a8c-e3d937fd25d4,PO-00186,b35a97e3-c089-4716-af5b-b0c3cd6aba14,6fd68e05-a1e6-4fea-b5f3-673dd6c32aa9,2024-11-15,Received,581375181.66,43603138.62,624978320.28,NGN,2026-02-23 10:54:51.783406
7075400e-9cb6-4188-84b9-ede456db2f20,PO-00187,77c130f8-15cf-40bc-a8d6-a62cbcccad60,cb7d989b-b666-420f-87c9-c04cb60c91ab,2024-09-10,Partially Received,69015479.1,5176160.93,74191640.03,NGN,2026-02-23 10:54:51.783446
bb7777b6-10f1-4013-acab-f10ea8c59221,PO-00188,05ad66b8-1ee2-4d74-83e5-a4f6cf531dcb,40836869-4aa5-4e36-b477-6638c58b3f69,2025-07-13,Received,207132296.99,15534922.27,222667219.26,NGN,2026-02-23 10:54:51.783476
9460c400-04b4-4627-9c15-f776ea7c7dc1,PO-00189,312c9af4-9eaf-45cb-a38e-34907eacc650,28e3efd0-e7b5-489f-b27c-6cda8e50a1d1,2025-09-11,Received,514934435.84000003,38620082.69,553554518.53,NGN,2026-02-23 10:54:51.783521
142dbb5c-056c-4ec1-a4ff-14972544091f,PO-00190,67f728a4-88f1-454c-bc3a-e3f2254a7262,9e6faa89-dd7d-4795-bcfc-0afa70eb42e9,2024-06-04,Partially Received,21206740.0,1590505.5,22797245.5,NGN,2026-02-23 10:54:51.783580
1bcf648c-4334-4607-b64e-47166c1e0231,PO-00191,7997564a-a552-4386-9b15-7352b2adaad0,b35bcef7-a9ac-4680-815b-9d677b4f3be9,2024-09-18,Partially Received,534334742.83,40075105.71,574409848.54,NGN,2026-02-23 10:54:51.783619
c8174782-c07c-41bf-8d27-24b06df94528,PO-00192,bfc61c2f-db1d-4374-bc17-c04c09cc8495,1d45caf1-8721-4598-a0cc-a3754fbc0b96,2025-12-31,Received,200040218.69,15003016.4,215043235.09,NGN,2026-02-23 10:54:51.783656
5a3e43ac-791e-428d-9967-2973308ffaa2,PO-00193,6c7b3a9d-45b1-4523-971e-7400734c593d,86d0c148-e5cb-4fbf-a3fd-1d45c14d911b,2025-11-26,Ordered,368064623.4,27604846.75,395669470.15,NGN,2026-02-23 10:54:51.783705
950be834-9a8b-4d9a-bc69-bf7d8feef4c6,PO-00194,05679d3e-09aa-43e8-969e-7834e7bb5248,3ee60be8-07af-417d-81c0-1cc4206c7a4e,2025-03-11,Received,10158548.5,761891.14,10920439.64,NGN,2026-02-23 10:54:51.783743
64bb342f-ec42-4fd8-b73d-ce9810b6db15,PO-00195,1ce9f344-1473-46b9-9082-2e2d687a1c34,21c11843-4f02-45c5-bf7e-e6a25f0f6a7f,2025-12-19,Ordered,537056034.97,40279202.62,577335237.59,NGN,2026-02-23 10:54:51.783824
d8569b41-ad51-4b10-b1a8-d7879d2f3b07,PO-00196,3cd6c784-08ac-49bc-aefd-dcd7f554bdd0,501d52c4-6a8b-47d4-8abe-1ce8a7f53a43,2025-01-22,Received,1123984439.2,84298832.94,1208283272.14,NGN,2026-02-23 10:54:51.783878
e4873bc2-e9fb-478a-8565-1bce9b5063c6,PO-00197,19d29358-d062-4314-879e-99f2b940e3c6,8e0ad8ce-858b-434f-b27d-3ac8006755fd,2024-01-21,Partially Received,462294916.34999996,34672118.73,496967035.08,NGN,2026-02-23 10:54:51.783941
376c21a8-5ea9-4f8e-aa2d-3c19aee0097e,PO-00198,7a3292f2-21c6-48f9-87fa-19f1052f54a0,c8ed74d1-a67f-4d3b-b50d-0dbcb63b8319,2024-04-22,Ordered,215101220.49,16132591.54,231233812.03,NGN,2026-02-23 10:54:51.783979
c15da11d-a437-4f87-af51-cf3992a26a73,PO-00199,c6d80828-61af-49da-96a3-ccee2f614cb9,6fd68e05-a1e6-4fea-b5f3-673dd6c32aa9,2025-03-01,Cancelled,662911992.87,49718399.47,712630392.34,NGN,2026-02-23 10:54:51.784069
ffd3c4d9-5633-4932-ba0d-63866f9f3fa7,PO-00200,ce68364f-1a20-42d8-9b50-e2190e4410bc,ec3e6024-8da2-46ac-92a4-cafe01c49d05,2024-09-08,Received,605899441.5699999,45442458.12,651341899.69,NGN,2026-02-23 10:54:51.784137
21612689-e8c9-4e34-9f76-5ab19a4073c0,PO-00201,dd2696a1-e0da-4d42-837f-d584edef075b,f6d05d41-f086-4fcf-b987-a1ec3ff68550,2024-12-17,Cancelled,122508202.74,9188115.21,131696317.95,NGN,2026-02-23 10:54:51.784179
a01dd012-2403-49d6-8ec9-0f7dafc5f0fe,PO-00202,bbb5e2c2-7b4e-4811-b159-e9d5d9e4b030,4cb7f1f1-a60b-4c38-afbc-2662fc6b4bf0,2024-05-20,Received,366103772.19,27457782.91,393561555.1,NGN,2026-02-23 10:54:51.784243
