id,purchase_order_id,item_id,item_name,quantity,unit_price,line_total,line_number
381ff423-9ceb-41ff-94fd-3e006d9c5926,f3030c64-a462-4ed4-81ba-c0434b3247df,e8d51b45-9c55-44c0-bb20-b027eb684c10,Server Rack Mount,29,528561.28,15328277.12,5
bb4b49db-9ab3-447c-8893-3f181a69c7a8,175a699e-55ae-4c0a-8d5a-87dcb958ad55,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,144,2306721.1,332167838.4,1
70b58040-38cd-4a87-9f8d-ec537db05c71,175a699e-55ae-4c0a-8d5a-87dcb958ad55,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,117,1782901.09,208599427.53,2
42fea365-9874-4dd3-bb08-1b4285fae6cc,175a699e-55ae-4c0a-8d5a-87dcb958ad55,591fe981-6a91-44ce-ba7e-b788c16d6732,Bearing Assembly,109,2827341.05,308180174.45,3
47fcd8fc-695b-4223-84cd-987fa4973d5b,175a699e-55ae-4c0a-8d5a-87dcb958ad55,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,56,1404742.29,78665568.24,4
0f229c56-7834-47fa-a302-48f343ade007,4502a05a-42b0-4008-ae2d-ee404ee9a686,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,100,1047842.65,104784265.0,1
4f5f38b5-0f25-478b-ab14-87f6216abb87,4502a05a-42b0-4008-ae2d-ee404ee9a686,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,198,2348388.36,464980895.28,2
ee5b45ef-e12f-4b35-84a5-61bbd954c293,4502a05a-42b0-4008-ae2d-ee404ee9a686,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,58,2078314.13,120542219.54,3
47d2bfb7-4b10-43c6-ad2b-7b41daba9501,984fe213-eed9-4398-8558-526fee3cc996,11bbd009-fc98-4733-80fe-dd7767b7beaf,Glass Panels,197,353456.83,69630995.51,1
8316c4e1-b28f-49b9-a1d4-f496f0ab0d59,ec56e0ca-b802-4d7f-97a8-2cff86cd6684,dd82dd6a-ccb9-4d8b-8105-49d9e3e88170,Solar Panel 300W,40,255724.52,10228980.8,1
bf312fbe-a34b-4fed-aae9-b8e9d729f78d,ec56e0ca-b802-4d7f-97a8-2cff86cd6684,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,26,2260514.86,58773386.36,2
840dfe72-6c30-49e0-86c8-b67272506924,ec56e0ca-b802-4d7f-97a8-2cff86cd6684,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,24,315019.55,7560469.2,3
b87247bf-0cc2-46d0-b654-ce04ea84b957,ec56e0ca-b802-4d7f-97a8-2cff86cd6684,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,184,1814537.19,333874842.96,4
0381cb64-c45e-435c-82bb-fac7dafc246b,ec56e0ca-b802-4d7f-97a8-2cff86cd6684,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,17,1166740.05,19834580.85,5
42b9f03b-7f68-4ac2-9751-10a73a35db39,a6771faf-3448-41d6-a4dd-3236867ab264,9e79be59-8d62-48f7-aefa-cbf16232cf48,PVC Pipes,11,1647726.57,18124992.27,1
3414937f-f309-447c-a419-bd923a00fdfe,a6771faf-3448-41d6-a4dd-3236867ab264,11bbd009-fc98-4733-80fe-dd7767b7beaf,Glass Panels,82,2027769.42,166277092.44,2
e7bb886f-dff8-4232-ab12-df2aac261df3,a6771faf-3448-41d6-a4dd-3236867ab264,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,169,2663456.0,450124064.0,3
271243bd-341a-4943-b5a4-bd2cab9294fa,25c51060-6423-4b88-a0a5-e04b831cf9dd,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,194,924257.16,179305889.04,1
30165220-27a9-4e95-b749-9bee4eb683c0,6a07d7b3-aebd-4691-bee8-d5fc428f1b1c,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,80,1824201.71,145936136.8,1
d0415451-e243-44a9-8a02-cbb1e4979eeb,6a07d7b3-aebd-4691-bee8-d5fc428f1b1c,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,174,1820167.69,316709178.06,2
ad6e1cb3-19e9-42b4-bb21-888604b596ed,439654c0-eefb-4b5d-888a-1f5867218e1a,e8d51b45-9c55-44c0-bb20-b027eb684c10,Server Rack Mount,88,2038940.75,179426786.0,1
f9c67dbb-74e4-4679-9b46-72e721025239,418a6d01-2770-4157-9c99-5531f877a54b,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,198,2589494.95,512720000.1,1
5479ab02-f433-4e3e-825b-51876933f1c3,418a6d01-2770-4157-9c99-5531f877a54b,3bd59515-6f8e-4fe3-95ee-2dc9a7195e3b,Toner Cartridge,33,1906007.46,62898246.18,2
f0e5a067-eb62-436e-9875-88757b3c8056,418a6d01-2770-4157-9c99-5531f877a54b,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,118,1579644.45,186398045.1,3
c58d30d8-c206-4ecd-82fe-13d96e9bbdf3,418a6d01-2770-4157-9c99-5531f877a54b,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,61,83415.04,5088317.44,4
740daad4-c74c-41b6-8d86-c3bfa53f7b99,83933d15-247f-4a7b-9646-452ee114e92b,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,168,904893.06,152022034.08,1
7c603595-22a8-4483-aaf2-76a8f68be868,83933d15-247f-4a7b-9646-452ee114e92b,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,55,959379.93,52765896.15,2
2781701c-6ad4-4888-9c59-a2b6ce69d93c,6168ed62-ac0d-464c-96b1-26dd3585c7e0,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,41,1264216.98,51832896.18,1
2fc03e6b-a61c-4263-927c-324878583184,317bf1e1-f3a0-401c-8e6d-ec8ae2b194fe,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,90,2083485.11,187513659.9,1
7bfadc3e-c176-46bb-9d90-d581f90ee4ac,317bf1e1-f3a0-401c-8e6d-ec8ae2b194fe,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,42,2634742.34,110659178.28,2
80bfb9af-cd23-4da5-b913-e1e0d2221f0a,317bf1e1-f3a0-401c-8e6d-ec8ae2b194fe,2b688057-2ad2-42f5-9011-000a2a98adc5,Cement,152,1388526.29,211055996.08,3
17eb34e9-d061-4499-993c-e73c64ced828,317bf1e1-f3a0-401c-8e6d-ec8ae2b194fe,3db1bf55-9ebd-4358-81c8-28d2b2bd6041,Switchgear Unit,107,1127340.6,120625444.2,4
34b3fef0-32a6-445d-af24-bae8deacecf5,316f694a-cdec-4848-8aa8-766f196c7641,591fe981-6a91-44ce-ba7e-b788c16d6732,Bearing Assembly,187,1242260.08,232302634.96,1
ef32c7f9-cda3-4dcb-b790-7d24ea3601ce,fae9ffe5-2ac3-42f2-b1ed-af4afe267613,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,141,1770453.69,249633970.29,1
9394a2db-c9e4-4c75-ba9a-419ab1c661e9,e0cb66db-58f1-44d8-b640-cc8702ecb9b4,9e5b934f-aa81-4c0f-8d69-2dab275bdcc9,Copper Wire,141,951644.38,134181857.58,1
6d209860-d500-497d-99c1-53f780af29bd,e0cb66db-58f1-44d8-b640-cc8702ecb9b4,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,86,1573706.16,135338729.76,2
64a39989-f287-40c6-ad1a-d6422172d62f,e0cb66db-58f1-44d8-b640-cc8702ecb9b4,dd82dd6a-ccb9-4d8b-8105-49d9e3e88170,Solar Panel 300W,52,61429.38,3194327.76,3
0a814492-7f85-4e14-9331-5d00f764f82f,e0cb66db-58f1-44d8-b640-cc8702ecb9b4,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,96,382738.12,36742859.52,4
b41a32b3-8d08-4789-b9a7-5d04b5978288,e0cb66db-58f1-44d8-b640-cc8702ecb9b4,9e79be59-8d62-48f7-aefa-cbf16232cf48,PVC Pipes,121,1497616.35,181211578.35,5
da7f4dcb-8944-44da-9906-8d4adb43516b,c27fa77d-aaa9-4bfc-b123-aedcff0a880a,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,135,2856087.3,385571785.5,1
fc334140-e6cb-4716-979f-fda38cf2f35e,c27fa77d-aaa9-4bfc-b123-aedcff0a880a,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,181,1984526.96,359199379.76,2
7cae4812-7c99-4efe-b9ca-5ad40c6dc853,b58b81ed-5ff8-4fc0-8c98-0d9bb07d2b58,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,73,1670039.68,121912896.64,1
c9b735ae-e55e-408c-9d60-3a6872220389,b58b81ed-5ff8-4fc0-8c98-0d9bb07d2b58,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,196,2569646.0,503650616.0,2
79042975-43b2-4373-9261-3d7cf611fcf4,b58b81ed-5ff8-4fc0-8c98-0d9bb07d2b58,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,47,2252634.07,105873801.29,3
1e338e76-cd50-454b-a171-94d748e1a04c,b58b81ed-5ff8-4fc0-8c98-0d9bb07d2b58,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,139,1253856.55,174286060.45,4
3b7b1ce0-8585-4920-8c5b-820a8fb00751,a50c387b-03ef-4c79-8e40-70b1a50fdb09,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,125,444793.75,55599218.75,1
0da71e86-66fc-46f2-9a72-efbd0b72065f,a50c387b-03ef-4c79-8e40-70b1a50fdb09,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,83,318182.29,26409130.07,2
4cf1d035-60cf-4ccd-8aa4-97a33420d8b5,a50c387b-03ef-4c79-8e40-70b1a50fdb09,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,133,2187820.28,290980097.24,3
922424ec-debd-4cfd-97e2-1e386ebb4cd0,a50c387b-03ef-4c79-8e40-70b1a50fdb09,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,134,2766690.3,370736500.2,4
0decfe2c-39a2-4dc8-b929-916ac1d0ba33,a50c387b-03ef-4c79-8e40-70b1a50fdb09,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,48,1582793.21,75974074.08,5
fb7c2286-768f-4269-8d91-7f3c8ce221e0,64d928db-9fb5-4e15-a210-d30175fbbaf2,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,126,212756.76,26807351.76,1
0ab6f681-b305-4bbf-b649-aa7b31938515,bd5cfbab-2bd3-4dec-89e4-7e9776e81622,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,160,1765112.11,282417937.6,1
248a1018-39be-4689-8d4f-73b303856dbd,bd5cfbab-2bd3-4dec-89e4-7e9776e81622,08f89347-5501-4713-8dbc-24e5c72d9c5c,UPS System 3kVA,21,809467.14,16998809.94,2
99c5a26c-08de-4e9f-a13f-7cb7b513621e,bd5cfbab-2bd3-4dec-89e4-7e9776e81622,9e79be59-8d62-48f7-aefa-cbf16232cf48,PVC Pipes,157,2774527.08,435600751.56,3
66207ba4-c312-43f6-ba6b-840bc11cae90,bd5cfbab-2bd3-4dec-89e4-7e9776e81622,6e7fe3d5-f7be-4429-b29b-3c6d81df3080,File Folders Box,63,479101.35,30183385.05,4
71173c30-a8ec-469e-8e5c-44176330e44c,83651728-b2b9-4d1c-82c9-38f793549d69,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,189,2780165.96,525451366.44,1
649ab5d5-8dac-47f5-b72b-7a49efc6218a,83651728-b2b9-4d1c-82c9-38f793549d69,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,72,1633934.26,117643266.72,2
f6dcaba8-6131-492b-a771-1211209607ba,83651728-b2b9-4d1c-82c9-38f793549d69,08f89347-5501-4713-8dbc-24e5c72d9c5c,UPS System 3kVA,176,1512043.18,266119599.68,3
6e61e2e0-496b-4b7a-8fd4-6e497230b801,b377cd2d-2d9a-43bd-b13d-f194f7dee707,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,26,1542568.34,40106776.84,1
580663f8-73f6-43a3-931d-7c229912bc84,b377cd2d-2d9a-43bd-b13d-f194f7dee707,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,164,1401503.41,229846559.24,2
63e5124d-3f91-4042-b02c-0dcf13352814,2e3685a6-36d5-49be-99de-f2af46a8dbdd,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,184,1055126.33,194143244.72,1
0465a1ed-e526-4234-ad9d-4392443606f4,2e3685a6-36d5-49be-99de-f2af46a8dbdd,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,32,2871332.38,91882636.16,2
e83d29f4-bcbd-432d-a2dc-10e22dcda0ef,2e3685a6-36d5-49be-99de-f2af46a8dbdd,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,172,2991291.52,514502141.44,3
f0d1512f-0be4-46c2-b161-d9f5c4793feb,2e3685a6-36d5-49be-99de-f2af46a8dbdd,08f89347-5501-4713-8dbc-24e5c72d9c5c,UPS System 3kVA,75,2780128.86,208509664.5,4
8ed2d1bf-6993-46b1-ace1-bd604c16a2bc,2e3685a6-36d5-49be-99de-f2af46a8dbdd,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,175,1996037.35,349306536.25,5
0cc95678-8445-4118-af3f-c9990e0fb225,3c72468e-1539-40ca-8ebd-fa71156ab913,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,194,2270704.18,440516610.92,1
45c7dda6-9b9b-48c2-88c0-98eb9c7ce7b0,7b609ded-341a-406c-a08f-ff12dd3be51b,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,143,2132554.89,304955349.27,1
cc6cd5b7-5075-4809-9ee7-10f4698bb3e6,7b609ded-341a-406c-a08f-ff12dd3be51b,2b688057-2ad2-42f5-9011-000a2a98adc5,Cement,56,2939944.08,164636868.48,2
26197499-5cec-49a2-b322-0946d740d025,7b609ded-341a-406c-a08f-ff12dd3be51b,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,9,1330129.33,11971163.97,3
c176d13d-425c-48a3-b177-d169c25f15e2,7b609ded-341a-406c-a08f-ff12dd3be51b,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,12,690667.05,8288004.6,4
03aebe38-e468-4a19-abcd-fa8aa1207c4c,c72a854a-b113-4b0c-8275-31b77259db35,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,166,174151.53,28909153.98,1
08b3ac4f-8446-4472-92a2-d1ce5affa093,c72a854a-b113-4b0c-8275-31b77259db35,66974d41-f881-4f2b-91be-3812f0f50e4c,Aluminum Rods,104,1584477.7,164785680.8,2
70a90d5b-f3ab-49eb-a389-3d973728720e,55c9049a-d96d-471f-b06b-a325c638bddd,66974d41-f881-4f2b-91be-3812f0f50e4c,Aluminum Rods,7,2871640.9,20101486.3,1
23a9d736-be11-4e3e-a326-4d46e29db002,7b91e61b-6c74-4145-8463-70ded411d2e0,9e79be59-8d62-48f7-aefa-cbf16232cf48,PVC Pipes,35,369238.34,12923341.9,1
cfde98ff-87b5-4f47-80a2-fd9b47ac34d0,7b91e61b-6c74-4145-8463-70ded411d2e0,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,103,2499249.76,257422725.28,2
dd4938be-6822-4fdb-8497-449a6405ffda,c1a7f7bb-a5e5-41a5-a9e5-e4c50c7d5320,3db1bf55-9ebd-4358-81c8-28d2b2bd6041,Switchgear Unit,94,1205736.45,113339226.3,1
12c37f26-3738-4548-946e-99736c06ac1a,c1a7f7bb-a5e5-41a5-a9e5-e4c50c7d5320,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,14,1906083.43,26685168.02,2
5af211cc-157b-4d14-b673-2396bfff1811,bee5934f-9aa1-4211-8be5-c580ed0b1323,2b688057-2ad2-42f5-9011-000a2a98adc5,Cement,63,1876434.33,118215362.79,1
d5316fe9-c9b9-48fe-b358-ddbc3b3c3d8e,bee5934f-9aa1-4211-8be5-c580ed0b1323,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,38,82762.01,3144956.38,2
6a2a5a36-8798-4a83-a6d0-75875477829f,64b1baea-0b3b-41a8-8fe2-38bafacfe514,e8d51b45-9c55-44c0-bb20-b027eb684c10,Server Rack Mount,36,2771361.52,99769014.72,1
1e344343-1c91-40dc-95db-be5356cf920e,64b1baea-0b3b-41a8-8fe2-38bafacfe514,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,56,2067413.24,115775141.44,2
1ea04c4b-9557-4f3c-a726-15099552b40e,64b1baea-0b3b-41a8-8fe2-38bafacfe514,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,15,377307.31,5659609.65,3
b43f59dc-d339-448d-a422-5d0bf2ab7abb,f571c4fe-7f17-4468-a503-44f6e11fc30c,dd82dd6a-ccb9-4d8b-8105-49d9e3e88170,Solar Panel 300W,34,862636.82,29329651.88,1
108af01a-91f3-4cfb-b08f-ebd4d5e2dae7,f571c4fe-7f17-4468-a503-44f6e11fc30c,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,191,1693390.24,323437535.84,2
d11dbcea-e393-4556-a5f0-97883d973a13,f571c4fe-7f17-4468-a503-44f6e11fc30c,3bd59515-6f8e-4fe3-95ee-2dc9a7195e3b,Toner Cartridge,178,1967251.68,350170799.04,3
af738732-a0bf-4bcc-b338-6da0332c3641,f571c4fe-7f17-4468-a503-44f6e11fc30c,3db1bf55-9ebd-4358-81c8-28d2b2bd6041,Switchgear Unit,127,1939536.63,246321152.01,4
21adfd6c-0f82-4c2b-a9b8-1df8aa75000f,c57d8616-ca72-4f0a-8bf9-90d5e153825b,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,177,2530922.81,447973337.37,1
ae3eae23-39b7-4e22-8030-e2410c01c7ce,c57d8616-ca72-4f0a-8bf9-90d5e153825b,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,141,2539610.99,358085149.59,2
498efcb1-acb2-4bb6-a9f8-c507c03c9b79,c57d8616-ca72-4f0a-8bf9-90d5e153825b,2b688057-2ad2-42f5-9011-000a2a98adc5,Cement,71,2008635.81,142613142.51,3
71f7e10f-7c40-40e8-b9d9-fd1c7fb364c4,c57d8616-ca72-4f0a-8bf9-90d5e153825b,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,89,1977667.09,176012371.01,4
0cad1426-f83b-454d-985e-87ee114106fe,f514ef69-cd1b-4e1d-8450-41b0656ce336,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,154,2838823.72,437178852.88,1
d2cb43c0-cd2e-455d-ae4d-66f0eadbe59d,f514ef69-cd1b-4e1d-8450-41b0656ce336,11bbd009-fc98-4733-80fe-dd7767b7beaf,Glass Panels,168,515279.4,86566939.2,2
42a55faf-d2ed-4ba0-93fc-916ca8ebc8c0,f514ef69-cd1b-4e1d-8450-41b0656ce336,e8d51b45-9c55-44c0-bb20-b027eb684c10,Server Rack Mount,184,237705.78,43737863.52,3
6b239e83-0b53-4386-a94b-d5798ad8cb72,f514ef69-cd1b-4e1d-8450-41b0656ce336,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,200,2614493.54,522898708.0,4
87fcbcaa-1a8d-499b-ba3b-9e5565879e8a,f9b6a63a-c610-4a53-9393-ff086a881366,9e5b934f-aa81-4c0f-8d69-2dab275bdcc9,Copper Wire,29,1284293.53,37244512.37,1
2856a577-32a3-4a36-b67d-47997e393cc0,f9b6a63a-c610-4a53-9393-ff086a881366,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,151,894955.17,135138230.67,2
ee996cc5-a98c-4b75-926f-af0d93dc6861,f9b6a63a-c610-4a53-9393-ff086a881366,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,93,2081535.87,193582835.91,3
f2107f2c-a04e-4564-a0a6-2494a78fe2de,f9b6a63a-c610-4a53-9393-ff086a881366,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,197,415939.7,81940120.9,4
4797b85e-2aa7-4583-89e4-d95e72e8c93f,1c441b5c-14f5-4f83-90d6-590b270e4d05,6e7fe3d5-f7be-4429-b29b-3c6d81df3080,File Folders Box,164,2486422.66,407773316.24,1
16d5a8fa-31d5-4d53-a56b-4b741cb76f7c,1c441b5c-14f5-4f83-90d6-590b270e4d05,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,171,1980310.03,338633015.13,2
182025f5-b918-4b76-919f-c15d4a9c1637,1c441b5c-14f5-4f83-90d6-590b270e4d05,3db1bf55-9ebd-4358-81c8-28d2b2bd6041,Switchgear Unit,5,1649963.8,8249819.0,3
8733f26d-dac8-4b42-b08e-8766901d3335,1c441b5c-14f5-4f83-90d6-590b270e4d05,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,192,1758530.03,337637765.76,4
018546e6-2204-4c1c-8e49-a692cd115a3f,0c8b4bad-8f51-4e05-a715-0d67a5289250,3bd59515-6f8e-4fe3-95ee-2dc9a7195e3b,Toner Cartridge,153,2320371.52,355016842.56,1
9b93c8cf-d95e-4d5b-9ab5-02ed10e78874,0c8b4bad-8f51-4e05-a715-0d67a5289250,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,53,2970128.51,157416811.03,2
8cce44ac-cad2-4e7d-866c-e9c6e211df4c,0c8b4bad-8f51-4e05-a715-0d67a5289250,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,65,1827097.64,118761346.6,3
212aef88-c574-4ec9-aafc-e78702176385,17aea61b-5779-4d7a-961b-71e8fcaf30fb,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,148,2863662.3,423822020.4,1
8b649616-a8a7-4968-bd05-e2c36e263289,17aea61b-5779-4d7a-961b-71e8fcaf30fb,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,67,909099.25,60909649.75,2
efaa9318-4048-45dd-aa83-b9f3705df0cd,ac40efd7-6fa0-4a73-8188-e38024b8ad12,995da2f5-ef48-4b46-8044-880a41cd6fbc,Printer Paper A4,156,661277.29,103159257.24,1
706d1675-148b-4a87-9288-0591d0206c83,ac40efd7-6fa0-4a73-8188-e38024b8ad12,995da2f5-ef48-4b46-8044-880a41cd6fbc,Printer Paper A4,71,1781764.97,126505312.87,2
b7737835-87bd-4173-97a3-da3f56145aa0,ac40efd7-6fa0-4a73-8188-e38024b8ad12,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,8,1345094.54,10760756.32,3
8268f4e9-5307-4936-a92e-eb263e18287e,ac40efd7-6fa0-4a73-8188-e38024b8ad12,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,79,1087392.14,85903979.06,4
40ca9054-37c6-40b3-807f-e57bd7a523e5,9bc444a9-1c01-43a6-9cd0-0a61b002c167,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,119,105078.89,12504387.91,1
dadc4aca-5cd3-4aa3-8cbb-0a16c7354318,2a50d91b-08b9-4e21-b3f9-c746c3bf087b,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,139,2636420.37,366462431.43,1
61151502-9572-4804-aef7-ef0b6393358a,2a50d91b-08b9-4e21-b3f9-c746c3bf087b,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,152,1665289.99,253124078.48,2
9c4212e3-729b-4cce-8f5e-f6d6b2c6d9fe,2a50d91b-08b9-4e21-b3f9-c746c3bf087b,2b688057-2ad2-42f5-9011-000a2a98adc5,Cement,16,2513292.06,40212672.96,3
e864fe07-0799-4044-8d8d-074ee317e1ba,2a50d91b-08b9-4e21-b3f9-c746c3bf087b,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,182,696955.97,126845986.54,4
067106b6-5a30-471d-bc37-f932e2f3a119,03b839ed-3247-43d3-9021-351a8a8a8eb8,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,195,2023693.97,394620324.15,1
07706232-c928-4dd2-a567-cff02a6d02b6,03b839ed-3247-43d3-9021-351a8a8a8eb8,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,96,1515441.52,145482385.92,2
9910b387-e0b3-437d-8ba8-d176421a8c5c,03b839ed-3247-43d3-9021-351a8a8a8eb8,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,62,1156938.24,71730170.88,3
bd7a6894-80b6-4941-b9a5-15071a0684dc,03b839ed-3247-43d3-9021-351a8a8a8eb8,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,172,1128360.49,194078004.28,4
01495cc2-c894-466e-926c-b07ae254e00d,03b839ed-3247-43d3-9021-351a8a8a8eb8,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,196,2123510.65,416208087.4,5
8bdcf616-2131-4d22-ab9c-eb3c7672abf1,70c43b06-a000-490f-a0af-9a0a0bc2bdc7,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,140,2159243.4,302294076.0,1
439f8de6-ddac-4e22-8585-08feac43e817,70c43b06-a000-490f-a0af-9a0a0bc2bdc7,08f89347-5501-4713-8dbc-24e5c72d9c5c,UPS System 3kVA,141,2653033.92,374077782.72,2
b7d91c24-d244-4a86-85d1-665d2216dd31,70c43b06-a000-490f-a0af-9a0a0bc2bdc7,9e5b934f-aa81-4c0f-8d69-2dab275bdcc9,Copper Wire,98,150019.38,14701899.24,3
249c4dc9-c463-462c-ab9a-f5ef52996e39,70c43b06-a000-490f-a0af-9a0a0bc2bdc7,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,82,942631.6,77295791.2,4
29bf83a9-0d1e-4421-9822-e7a4cfe359d4,3ab579fd-af33-4f3c-be25-867966f156fa,9e5b934f-aa81-4c0f-8d69-2dab275bdcc9,Copper Wire,172,120545.41,20733810.52,1
e6e3d41d-33e9-4526-9038-a1bc5de9579f,de715c10-f124-478a-9c08-7fe731fc4d20,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,30,1394070.32,41822109.6,1
d8951835-0c2f-4531-bf55-8724f8f32b9e,de715c10-f124-478a-9c08-7fe731fc4d20,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,140,1181035.4,165344956.0,2
355d53d9-0012-4869-a80a-340b2c109e02,de715c10-f124-478a-9c08-7fe731fc4d20,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,76,1875083.15,142506319.4,3
88dc99b1-0686-4b5c-96d6-099a713b9a74,de715c10-f124-478a-9c08-7fe731fc4d20,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,183,1516372.11,277496096.13,4
bf8f9964-dcda-457d-a08a-185f51c29712,d66dd97c-4d0f-4631-97ee-42dc9a13ce3b,6e7fe3d5-f7be-4429-b29b-3c6d81df3080,File Folders Box,192,1635377.14,313992410.88,1
