id,journal_ref,entry_date,account_code,account_id,description,debit_amount,credit_amount,net_amount,status,source,posted_by,currency,created_at
5bf332c9-f73f-4284-92e9-f5319ff4eb23,JE-0000627,2024-02-24,5800,165a24b0-829b-43e7-b2a3-ee88f0035aef,Office Supplies,7375.36,0,7375.36,Posted,Manual,2a3d5924-8a1e-4757-a2cc-0868d910a0d5,NGN,2026-02-23 10:54:51.851712
fc59af1a-8745-419f-a1de-a002ea89ee36,JE-0000627,2024-02-24,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Office Supplies,0,7375.36,-7375.36,Posted,System,f425c095-0e0b-427a-9a01-773901b2fe8b,NGN,2026-02-23 10:54:51.851726
b2892360-c081-4eff-ad4b-562b1104bb6b,JE-0000628,2024-02-24,2001,02c4079b-8eb7-4bf9-b9a4-9a8cd9e97d85,Vendor Payment,9920634.96,0,9920634.96,Posted,System,11bcd081-8e1d-40dc-aaca-006a85c4ec9a,NGN,2026-02-23 10:54:51.851742
4800df9e-ddaf-4229-a5b1-b92d65c9163f,JE-0000628,2024-02-24,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Vendor Payment,0,9920634.96,-9920634.96,Posted,Manual,e0ac1ea6-2139-4814-aed7-8e6908734903,NGN,2026-02-23 10:54:51.851761
0d1e0d51-9bcc-4de5-9eaf-074502a68bc3,JE-0000629,2024-02-24,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Cash Receipt,14713835.26,0,14713835.26,Posted,Manual,28cb13d0-4c3a-4891-8517-b2200fe8c0c0,NGN,2026-02-23 10:54:51.851777
dfd4c1ff-db7b-42ac-81b4-c520a96db268,JE-0000629,2024-02-24,1100,39a3ee83-f10e-4792-a920-1bcf2e79b8f7,Cash Receipt,0,14713835.26,-14713835.26,Posted,Manual,15407f62-ff85-47c6-83a5-b4962d775fac,NGN,2026-02-23 10:54:51.851791
190ab54f-f711-4a20-b3c2-5463898a9f58,JE-0000630,2024-02-24,5202,a145fcc9-09b1-41eb-8b01-978aa4b6f9de,Electricity,82797.5,0,82797.5,Posted,Manual,28cb13d0-4c3a-4891-8517-b2200fe8c0c0,NGN,2026-02-23 10:54:51.851805
845b214d-07de-4607-974f-82fbc3449ca5,JE-0000630,2024-02-24,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Electricity,0,82797.5,-82797.5,Posted,System,a1b8d0bb-5c83-4a28-8749-631b96fca46c,NGN,2026-02-23 10:54:51.851820
8b826e14-bce6-4a42-ab26-e96242f87592,JE-0000631,2024-02-24,5400,046d1d5b-e628-4847-9463-8bcf344284ea,Marketing Expense,1385721.76,0,1385721.76,Posted,Manual,fe54ebbb-2c0c-4009-a811-ee089e7dec77,NGN,2026-02-23 10:54:51.851835
5fd983ff-e725-4fde-b624-b4c87acf0ba6,JE-0000631,2024-02-24,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Marketing Expense,0,1385721.76,-1385721.76,Posted,System,be8b92fe-3b10-49ea-9287-1f95a46814ea,NGN,2026-02-23 10:54:51.851850
daf1de72-8888-4e8c-aebc-35223ad72380,JE-0000632,2024-02-24,5800,165a24b0-829b-43e7-b2a3-ee88f0035aef,Office Supplies,13050.89,0,13050.89,Posted,Manual,db5795c4-a3ee-482e-986b-bb27fe1a6f84,NGN,2026-02-23 10:54:51.851866
5087f7ae-7336-4a5d-a90c-991ef2497af2,JE-0000632,2024-02-24,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Office Supplies,0,13050.89,-13050.89,Posted,System,4919ddc8-8997-4c0f-bee4-7fcf33afaffc,NGN,2026-02-23 10:54:51.851883
b319bbc4-4909-4fd3-bb8c-1bf2115e7da4,JE-0000633,2024-02-24,5600,6b81642e-3dc7-4c77-81f3-38e010b0575a,Depreciation,264649.89,0,264649.89,Posted,System,db1fa505-d9cc-48ca-9e67-3a7dc4a1e021,NGN,2026-02-23 10:54:51.851899
882c7d00-dbfb-4d5f-916f-03301daa0d13,JE-0000633,2024-02-24,1500,08d62cbe-412d-4604-8f01-7ecc80f64813,Depreciation,0,264649.89,-264649.89,Posted,Manual,b0c1b232-c596-4d15-a02e-8a88bdc299e1,NGN,2026-02-23 10:54:51.851913
793f6880-f47e-44d7-8c13-b011c0b65bb4,JE-0000634,2024-02-24,5100,379cf6b4-e5ff-4165-aba1-82b1f72ab329,Salary Payment,333816.22,0,333816.22,Posted,System,b463578f-babd-4a84-8ce0-3aa9e2a90d68,NGN,2026-02-23 10:54:51.851928
12c845bf-304a-437d-a950-9762be2adcb4,JE-0000634,2024-02-24,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Salary Payment,0,333816.22,-333816.22,Posted,System,55a9c4c7-f5fe-42bd-82b7-7ca9b036f8bf,NGN,2026-02-23 10:54:51.851942
0d8aac28-338a-48be-b4cd-16a599e00f98,JE-0000635,2024-02-24,1100,39a3ee83-f10e-4792-a920-1bcf2e79b8f7,VAT Collection,346388.04,0,346388.04,Posted,System,fe54ebbb-2c0c-4009-a811-ee089e7dec77,NGN,2026-02-23 10:54:51.851956
60990e03-90b7-4d69-a6cf-2115992f24f2,JE-0000635,2024-02-24,2200,cb6e0b4e-ee0f-43f4-b506-965d0669ddf0,VAT Collection,0,346388.04,-346388.04,Posted,Manual,79d02cd6-dbee-4ae7-bceb-ab82ff6d23c7,NGN,2026-02-23 10:54:51.851970
5c7dc859-3500-4ad9-b719-cdf62b0add98,JE-0000636,2024-02-24,5203,a511c6cc-4fc4-4cb5-bbb6-69be52d7e6bd,Internet & Telecom,143752.29,0,143752.29,Posted,System,ddc65744-dc42-45e0-87a6-e0a7954b2ab1,NGN,2026-02-23 10:54:51.851987
23842253-d007-4f83-ad5d-456059072639,JE-0000636,2024-02-24,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Internet & Telecom,0,143752.29,-143752.29,Posted,Manual,1b995d09-0776-4717-ba72-c9585f7c675b,NGN,2026-02-23 10:54:51.852014
d166e07d-b6cf-4365-994a-d22fec19a67f,JE-0000637,2024-02-24,5201,a92ae34d-c81a-4d52-b245-da6ead7d2169,Rent Payment,2355958.38,0,2355958.38,Posted,System,11bcd081-8e1d-40dc-aaca-006a85c4ec9a,NGN,2026-02-23 10:54:51.852032
e0f2e698-0e4a-4d2d-bca7-994fea24dda5,JE-0000637,2024-02-24,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Rent Payment,0,2355958.38,-2355958.38,Posted,System,dfe7b245-4429-4631-a091-df7c518f56b0,NGN,2026-02-23 10:54:51.852048
71ab7b55-cc2b-42c5-9756-7c56b73b9a97,JE-0000638,2024-02-25,5600,6b81642e-3dc7-4c77-81f3-38e010b0575a,Depreciation,249223.29,0,249223.29,Posted,Manual,f4675ba3-f087-4281-b69d-adbce3006b06,NGN,2026-02-23 10:54:51.852065
1bd69aef-86e1-4e49-92a0-c795e2aa8304,JE-0000638,2024-02-25,1500,08d62cbe-412d-4604-8f01-7ecc80f64813,Depreciation,0,249223.29,-249223.29,Posted,Manual,1978e8ba-f74b-4dd7-a07f-9a02c99f5c62,NGN,2026-02-23 10:54:51.852079
2209a907-f2a0-41bd-8ab3-58013fdc0132,JE-0000639,2024-02-25,1100,39a3ee83-f10e-4792-a920-1bcf2e79b8f7,VAT Collection,148241.38,0,148241.38,Posted,Manual,b0c1b232-c596-4d15-a02e-8a88bdc299e1,NGN,2026-02-23 10:54:51.852094
ab4947e4-8736-4acf-a603-55c9ab58be85,JE-0000639,2024-02-25,2200,cb6e0b4e-ee0f-43f4-b506-965d0669ddf0,VAT Collection,0,148241.38,-148241.38,Posted,System,15407f62-ff85-47c6-83a5-b4962d775fac,NGN,2026-02-23 10:54:51.852108
c2f1a846-b65f-468e-9733-6760855138dd,JE-0000640,2024-02-25,5201,a92ae34d-c81a-4d52-b245-da6ead7d2169,Rent Payment,2253624.4,0,2253624.4,Posted,System,b0c1b232-c596-4d15-a02e-8a88bdc299e1,NGN,2026-02-23 10:54:51.852123
a4b3357b-9ba5-42cd-87f0-8c27994784d9,JE-0000640,2024-02-25,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Rent Payment,0,2253624.4,-2253624.4,Posted,System,1978e8ba-f74b-4dd7-a07f-9a02c99f5c62,NGN,2026-02-23 10:54:51.852136
6ebca99d-e65b-4b4d-b148-99a6094621f9,JE-0000641,2024-02-25,5202,a145fcc9-09b1-41eb-8b01-978aa4b6f9de,Electricity,228473.34,0,228473.34,Posted,System,6c9f29c5-5d5b-4a5d-afd0-14ab8be91abf,NGN,2026-02-23 10:54:51.852152
1f868ecf-a432-453c-9b63-db4cbb049ad5,JE-0000641,2024-02-25,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Electricity,0,228473.34,-228473.34,Posted,System,0440672d-b5b4-483f-a959-f5433ae934c2,NGN,2026-02-23 10:54:51.852166
e0450cae-0b4e-40e0-883e-b90bd7bbf76c,JE-0000642,2024-02-25,5400,046d1d5b-e628-4847-9463-8bcf344284ea,Marketing Expense,1626072.54,0,1626072.54,Posted,System,975e0078-821c-4ac7-8308-f70a0a6fdc87,NGN,2026-02-23 10:54:51.852181
ef23b392-76f4-4de9-931f-ed417dd18654,JE-0000642,2024-02-25,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Marketing Expense,0,1626072.54,-1626072.54,Posted,Manual,72ad50be-c1ef-49b6-a8bf-795ddc1b8b51,NGN,2026-02-23 10:54:51.852195
b2625dc1-7338-4354-b4a6-e504db9a23d3,JE-0000643,2024-02-25,5202,a145fcc9-09b1-41eb-8b01-978aa4b6f9de,Electricity,158604.22,0,158604.22,Posted,Manual,a1b8d0bb-5c83-4a28-8749-631b96fca46c,NGN,2026-02-23 10:54:51.852210
c663d14d-5467-45c7-a591-7341783e57e7,JE-0000643,2024-02-25,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Electricity,0,158604.22,-158604.22,Posted,Manual,28cb13d0-4c3a-4891-8517-b2200fe8c0c0,NGN,2026-02-23 10:54:51.852224
ac6ce584-d56c-4ef2-a00a-8127201b73cb,JE-0000644,2024-02-25,5202,a145fcc9-09b1-41eb-8b01-978aa4b6f9de,Electricity,68699.66,0,68699.66,Posted,Manual,61d91d7a-7705-4c5f-aa40-f5042a98b2fb,NGN,2026-02-23 10:54:51.852244
f33ea92c-d531-468a-8bf8-ac49ffde71a6,JE-0000644,2024-02-25,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Electricity,0,68699.66,-68699.66,Posted,Manual,41305b34-2ce5-4524-83d2-945750f27a0e,NGN,2026-02-23 10:54:51.852258
3bbe3e4a-088e-4b47-9b8b-51a8595985e8,JE-0000645,2024-02-25,5100,379cf6b4-e5ff-4165-aba1-82b1f72ab329,Salary Payment,1595630.47,0,1595630.47,Posted,System,cedf4efe-8ee6-44f7-a395-15c179414c14,NGN,2026-02-23 10:54:51.852274
7b16244e-c9cd-4b04-b8ce-af3bfdff117c,JE-0000645,2024-02-25,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Salary Payment,0,1595630.47,-1595630.47,Posted,Manual,1f024d78-c38e-4783-a344-04db3d2585df,NGN,2026-02-23 10:54:51.852289
82533b96-3eb1-4d5d-8e18-20579d4c8995,JE-0000646,2024-02-25,5203,a511c6cc-4fc4-4cb5-bbb6-69be52d7e6bd,Internet & Telecom,110724.7,0,110724.7,Posted,Manual,c0da24ec-7e26-4d2a-8b74-3f7c3ba80dc5,NGN,2026-02-23 10:54:51.852304
13bebec9-02f2-49ae-b9d2-0680460965aa,JE-0000646,2024-02-25,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Internet & Telecom,0,110724.7,-110724.7,Posted,System,66dfa22d-9ac6-4646-b380-b10d730619c6,NGN,2026-02-23 10:54:51.852318
e95be6a8-fc62-4c14-acca-f456f75934ab,JE-0000647,2024-02-25,2001,02c4079b-8eb7-4bf9-b9a4-9a8cd9e97d85,Vendor Payment,2227389.48,0,2227389.48,Posted,Manual,13f74086-e15f-479b-aa48-73d5d60e788b,NGN,2026-02-23 10:54:51.852333
cf0b9de3-6b65-4b23-a490-af8459f7ce84,JE-0000647,2024-02-25,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Vendor Payment,0,2227389.48,-2227389.48,Posted,System,be8b92fe-3b10-49ea-9287-1f95a46814ea,NGN,2026-02-23 10:54:51.852353
1be54b0a-a7d5-4393-9214-6a856d78b26a,JE-0000648,2024-02-25,2001,02c4079b-8eb7-4bf9-b9a4-9a8cd9e97d85,Vendor Payment,4391582.45,0,4391582.45,Posted,Manual,d8ac4794-b742-4182-8d98-3930c190e26c,NGN,2026-02-23 10:54:51.852368
b3d3f32e-f4e7-4370-a0ca-8f17acebc0d2,JE-0000648,2024-02-25,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Vendor Payment,0,4391582.45,-4391582.45,Posted,Manual,1561326f-1d26-4dfb-a412-086919c9419d,NGN,2026-02-23 10:54:51.852426
72590790-40ee-4e39-8b38-607f1d08f06c,JE-0000649,2024-02-25,5201,a92ae34d-c81a-4d52-b245-da6ead7d2169,Rent Payment,2812841.48,0,2812841.48,Posted,Manual,04539a60-7c26-4abb-8a12-368f57142cb7,NGN,2026-02-23 10:54:51.852442
a77edc24-5130-4da5-a0b4-f93129e6a253,JE-0000649,2024-02-25,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Rent Payment,0,2812841.48,-2812841.48,Posted,System,6d6a5675-4856-4e99-b9e1-4f5fef59b838,NGN,2026-02-23 10:54:51.852456
b4669aed-4f42-4e51-b63e-6ef746f269f1,JE-0000650,2024-02-25,5500,4e5cc78f-620c-411d-9fe3-3c08b379c217,Travel Expense,182680.1,0,182680.1,Posted,System,09b4b3c7-5f7d-4c5c-9e3d-a7cb26571da5,NGN,2026-02-23 10:54:51.852471
9bc529b3-4c6f-4f4e-8c80-4ac33c3fcf02,JE-0000650,2024-02-25,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Travel Expense,0,182680.1,-182680.1,Posted,System,af9f5d06-e6c3-4859-8282-8e664f6ebae9,NGN,2026-02-23 10:54:51.852494
22784fc3-6415-421f-a823-e63b0ba0146a,JE-0000651,2024-02-25,6000,b708f55d-cc87-468d-8f49-3b9ebb711af8,Bank Charges,44052.92,0,44052.92,Posted,Manual,0440672d-b5b4-483f-a959-f5433ae934c2,NGN,2026-02-23 10:54:51.852510
6e6d32cf-ead4-4884-8f59-cb56bb1136bd,JE-0000651,2024-02-25,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Bank Charges,0,44052.92,-44052.92,Posted,Manual,9086ef7d-a5e7-4dc8-b2eb-614655299514,NGN,2026-02-23 10:54:51.852523
469c83c7-c9c6-4a92-8218-7bcb6e54bb3d,JE-0000652,2024-02-25,1201,092879de-8038-45e8-b46d-b73f87b0e0ef,Material Purchase,8642281.09,0,8642281.09,Posted,System,09b4b3c7-5f7d-4c5c-9e3d-a7cb26571da5,NGN,2026-02-23 10:54:51.852539
31b33dd3-9291-49f1-9596-3237d9fead4d,JE-0000652,2024-02-25,2001,02c4079b-8eb7-4bf9-b9a4-9a8cd9e97d85,Material Purchase,0,8642281.09,-8642281.09,Posted,Manual,c0da24ec-7e26-4d2a-8b74-3f7c3ba80dc5,NGN,2026-02-23 10:54:51.852553
982ca69d-81cb-4b96-86c8-e6afc5170146,JE-0000653,2024-02-26,4003,d7aa0c22-f643-4029-a26a-192078d805a1,Consulting Revenue,5603959.35,0,5603959.35,Posted,Manual,b3c42a73-814d-4e7c-aa65-82a3abcb77a0,NGN,2026-02-23 10:54:51.852570
d89a9379-1065-422a-94f5-2b92010c1549,JE-0000653,2024-02-26,1100,39a3ee83-f10e-4792-a920-1bcf2e79b8f7,Consulting Revenue,0,5603959.35,-5603959.35,Posted,Manual,47d8e6ba-9273-4e97-870d-a5c4b3ae6bbd,NGN,2026-02-23 10:54:51.852584
bad0e0d0-b415-44be-a44a-1fe94b89c869,JE-0000654,2024-02-26,2001,02c4079b-8eb7-4bf9-b9a4-9a8cd9e97d85,Vendor Payment,278295.45,0,278295.45,Posted,System,be8b92fe-3b10-49ea-9287-1f95a46814ea,NGN,2026-02-23 10:54:51.852599
9ca23142-19da-40ef-93a3-0a7bdf402c96,JE-0000654,2024-02-26,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Vendor Payment,0,278295.45,-278295.45,Posted,Manual,ad9a51d1-16f4-47bc-a4ce-ce1bc670a73d,NGN,2026-02-23 10:54:51.852613
1a1c1c18-f204-435c-a2a3-7820f0001bca,JE-0000655,2024-02-26,5600,6b81642e-3dc7-4c77-81f3-38e010b0575a,Depreciation,350789.63,0,350789.63,Posted,System,04539a60-7c26-4abb-8a12-368f57142cb7,NGN,2026-02-23 10:54:51.852628
e88e4ddf-c5e4-453f-bf0e-f5592b545bbb,JE-0000655,2024-02-26,1500,08d62cbe-412d-4604-8f01-7ecc80f64813,Depreciation,0,350789.63,-350789.63,Posted,System,d8ac4794-b742-4182-8d98-3930c190e26c,NGN,2026-02-23 10:54:51.852641
ab7ce4f2-8ece-4c18-aab0-c92356d6653a,JE-0000656,2024-02-26,5100,379cf6b4-e5ff-4165-aba1-82b1f72ab329,Salary Payment,368828.26,0,368828.26,Posted,System,8b098815-6d19-4b98-989d-5cd3d0ca32c8,NGN,2026-02-23 10:54:51.852658
792af0e7-e57e-4de4-a8ca-385675b98a4b,JE-0000656,2024-02-26,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Salary Payment,0,368828.26,-368828.26,Posted,Manual,579d0881-5786-4f06-ade1-c3d7a87b9b21,NGN,2026-02-23 10:54:51.852672
8d20ac30-df0c-423c-b9aa-7ee136cb4039,JE-0000657,2024-02-26,4001,df6f4295-d5d5-431a-a836-1d1e2301680f,Sales Revenue,5461944.85,0,5461944.85,Posted,Manual,fe54ebbb-2c0c-4009-a811-ee089e7dec77,NGN,2026-02-23 10:54:51.852687
348d9f3e-ba13-4b06-b14f-9e679e0f4747,JE-0000657,2024-02-26,1100,39a3ee83-f10e-4792-a920-1bcf2e79b8f7,Sales Revenue,0,5461944.85,-5461944.85,Posted,System,e025cf83-1169-4cf0-a84c-f838f6987536,NGN,2026-02-23 10:54:51.852703
aa91df08-72e6-4178-86c3-229b200632c1,JE-0000658,2024-02-26,4002,0fde892d-0bc6-4f67-beaf-3b31fd265b3e,Service Revenue,4325091.77,0,4325091.77,Posted,System,c2cea9ec-7da0-48f3-95d2-4041a87e3fe7,NGN,2026-02-23 10:54:51.852717
708f5061-c73a-40fe-ba28-929b105d6a32,JE-0000658,2024-02-26,1100,39a3ee83-f10e-4792-a920-1bcf2e79b8f7,Service Revenue,0,4325091.77,-4325091.77,Posted,Manual,8b098815-6d19-4b98-989d-5cd3d0ca32c8,NGN,2026-02-23 10:54:51.852730
1a7485fb-8b23-4eea-92eb-e8e0fa355c6c,JE-0000659,2024-02-26,1201,092879de-8038-45e8-b46d-b73f87b0e0ef,Material Purchase,6854445.18,0,6854445.18,Posted,Manual,b3c42a73-814d-4e7c-aa65-82a3abcb77a0,NGN,2026-02-23 10:54:51.852746
9ee96958-4456-4ef9-811f-2a3b5a370e96,JE-0000659,2024-02-26,2001,02c4079b-8eb7-4bf9-b9a4-9a8cd9e97d85,Material Purchase,0,6854445.18,-6854445.18,Posted,System,fe54ebbb-2c0c-4009-a811-ee089e7dec77,NGN,2026-02-23 10:54:51.852759
5ed6f2d2-19ad-4a73-8c9b-a1ca6676f044,JE-0000660,2024-02-26,5301,acabf92f-6572-45e7-9738-796072b736de,Legal Fees,664686.79,0,664686.79,Posted,Manual,975e0078-821c-4ac7-8308-f70a0a6fdc87,NGN,2026-02-23 10:54:51.852774
63952578-ee24-4334-99db-e95a8771092a,JE-0000660,2024-02-26,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Legal Fees,0,664686.79,-664686.79,Posted,Manual,3c669018-1bf6-405a-b165-f26eac71c967,NGN,2026-02-23 10:54:51.852789
6b26cdf8-929a-4936-b8b4-ab310341c264,JE-0000661,2024-02-26,6000,b708f55d-cc87-468d-8f49-3b9ebb711af8,Bank Charges,22805.82,0,22805.82,Posted,System,941bca12-f90a-4004-a85c-792003442bc3,NGN,2026-02-23 10:54:51.852806
2e549c56-80a4-4269-9f51-ce98315ab0ab,JE-0000661,2024-02-26,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Bank Charges,0,22805.82,-22805.82,Posted,System,8b098815-6d19-4b98-989d-5cd3d0ca32c8,NGN,2026-02-23 10:54:51.852820
52c11af1-8a98-4aef-b0d2-dd67ec6e0570,JE-0000662,2024-02-26,5203,a511c6cc-4fc4-4cb5-bbb6-69be52d7e6bd,Internet & Telecom,120498.4,0,120498.4,Posted,Manual,39298160-e0b1-4374-b99c-417eb5ad876d,NGN,2026-02-23 10:54:51.852836
8b83a09c-b27b-4869-920a-5d85c93d6536,JE-0000662,2024-02-26,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Internet & Telecom,0,120498.4,-120498.4,Posted,System,fe54ebbb-2c0c-4009-a811-ee089e7dec77,NGN,2026-02-23 10:54:51.852849
adc8dc13-9a5d-4ee3-b717-56bcf4c9f27e,JE-0000663,2024-02-26,1100,39a3ee83-f10e-4792-a920-1bcf2e79b8f7,VAT Collection,909234.1,0,909234.1,Posted,System,e94359ce-c9e0-4942-af64-a6658207f759,NGN,2026-02-23 10:54:51.852864
0327ba9d-40d6-4ef4-9fba-e7caa794ab88,JE-0000663,2024-02-26,2200,cb6e0b4e-ee0f-43f4-b506-965d0669ddf0,VAT Collection,0,909234.1,-909234.1,Posted,System,fa5748e6-3969-42d9-a734-d67d41d569eb,NGN,2026-02-23 10:54:51.852878
fa881df9-c200-4533-a2b6-126800265248,JE-0000664,2024-02-26,5201,a92ae34d-c81a-4d52-b245-da6ead7d2169,Rent Payment,866394.58,0,866394.58,Posted,Manual,bc3fd319-3ae4-4f1e-99dc-7bb2b1d37cd9,NGN,2026-02-23 10:54:51.852893
61fbc2f0-7c4f-438e-85ad-57c8b867b954,JE-0000664,2024-02-26,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Rent Payment,0,866394.58,-866394.58,Posted,System,fe7f7935-e1a2-4e48-a5f0-c9e4cd230a07,NGN,2026-02-23 10:54:51.852907
69d08549-8d6d-4128-afa8-c4dacee91b70,JE-0000665,2024-02-26,1201,092879de-8038-45e8-b46d-b73f87b0e0ef,Material Purchase,4746150.08,0,4746150.08,Posted,System,fe7f7935-e1a2-4e48-a5f0-c9e4cd230a07,NGN,2026-02-23 10:54:51.852923
5a545f7c-e302-41a6-b27d-3c3739764a3b,JE-0000665,2024-02-26,2001,02c4079b-8eb7-4bf9-b9a4-9a8cd9e97d85,Material Purchase,0,4746150.08,-4746150.08,Posted,Manual,a3d9075f-97de-4d4f-a4da-b5d40d3173c9,NGN,2026-02-23 10:54:51.852937
c36354c7-d3c7-4c94-9fec-45a6aaf12d0e,JE-0000666,2024-02-26,1201,092879de-8038-45e8-b46d-b73f87b0e0ef,Material Purchase,8419830.76,0,8419830.76,Posted,Manual,c0da24ec-7e26-4d2a-8b74-3f7c3ba80dc5,NGN,2026-02-23 10:54:51.852952
6fd8fcd8-a638-4e36-9804-45d219ae2ce9,JE-0000666,2024-02-26,2001,02c4079b-8eb7-4bf9-b9a4-9a8cd9e97d85,Material Purchase,0,8419830.76,-8419830.76,Posted,System,e0ac1ea6-2139-4814-aed7-8e6908734903,NGN,2026-02-23 10:54:51.852968
1660b557-ccaa-4464-a117-66ee3b379384,JE-0000667,2024-02-26,1201,092879de-8038-45e8-b46d-b73f87b0e0ef,Material Purchase,7051176.45,0,7051176.45,Posted,System,dd83058f-f003-4af8-b701-be17f58458f4,NGN,2026-02-23 10:54:51.853000
01b61433-a921-4b31-8e7d-8cf5d5d93501,JE-0000667,2024-02-26,2001,02c4079b-8eb7-4bf9-b9a4-9a8cd9e97d85,Material Purchase,0,7051176.45,-7051176.45,Posted,Manual,2a5e54e7-d51b-49cc-8c8f-76c8a212fce0,NGN,2026-02-23 10:54:51.853041
5b964a81-103c-41bf-b230-940beb6ddbaf,JE-0000668,2024-02-26,2001,02c4079b-8eb7-4bf9-b9a4-9a8cd9e97d85,Vendor Payment,933338.75,0,933338.75,Posted,System,30f694cb-7102-4630-a4ca-7acdccb754cc,NGN,2026-02-23 10:54:51.853057
109dca83-d8b1-47e3-9395-059f7ad149e8,JE-0000668,2024-02-26,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Vendor Payment,0,933338.75,-933338.75,Posted,System,db5795c4-a3ee-482e-986b-bb27fe1a6f84,NGN,2026-02-23 10:54:51.853071
5a69e48a-4bc6-45fd-80ce-1ce8c986cac9,JE-0000669,2024-02-26,5500,4e5cc78f-620c-411d-9fe3-3c08b379c217,Travel Expense,139380.64,0,139380.64,Posted,System,39298160-e0b1-4374-b99c-417eb5ad876d,NGN,2026-02-23 10:54:51.853097
8137da4d-7af7-46e4-b548-459ed5d6d2a1,JE-0000669,2024-02-26,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Travel Expense,0,139380.64,-139380.64,Posted,Manual,b8ec9f4f-63bf-4feb-b095-a025fd0e0dde,NGN,2026-02-23 10:54:51.853112
8c844b80-9bc0-4c0c-93d8-9a5157645b03,JE-0000670,2024-02-26,5201,a92ae34d-c81a-4d52-b245-da6ead7d2169,Rent Payment,932014.19,0,932014.19,Posted,Manual,cfc09f15-3619-4d62-b827-b15e76da2559,NGN,2026-02-23 10:54:51.853128
eee892f0-a510-4c95-add1-db81d9ad5e7f,JE-0000670,2024-02-26,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Rent Payment,0,932014.19,-932014.19,Posted,Manual,c2cea9ec-7da0-48f3-95d2-4041a87e3fe7,NGN,2026-02-23 10:54:51.853141
06fa8150-e29f-44ad-bc8c-b791b364361f,JE-0000671,2024-02-26,4002,0fde892d-0bc6-4f67-beaf-3b31fd265b3e,Service Revenue,6081110.53,0,6081110.53,Posted,System,ad9a51d1-16f4-47bc-a4ce-ce1bc670a73d,NGN,2026-02-23 10:54:51.853155
fd12b783-76d3-4bec-bea8-b1dde8d441ca,JE-0000671,2024-02-26,1100,39a3ee83-f10e-4792-a920-1bcf2e79b8f7,Service Revenue,0,6081110.53,-6081110.53,Posted,Manual,6d6a5675-4856-4e99-b9e1-4f5fef59b838,NGN,2026-02-23 10:54:51.853174
1a17db35-2d45-4f8f-a5fc-fbb5166b4497,JE-0000672,2024-02-27,5600,6b81642e-3dc7-4c77-81f3-38e010b0575a,Depreciation,327695.62,0,327695.62,Posted,Manual,c0da24ec-7e26-4d2a-8b74-3f7c3ba80dc5,NGN,2026-02-23 10:54:51.853191
6f6325f3-e902-4356-a056-64fe4ea4c182,JE-0000672,2024-02-27,1500,08d62cbe-412d-4604-8f01-7ecc80f64813,Depreciation,0,327695.62,-327695.62,Posted,Manual,4abc59f0-b600-4ba4-8c62-552f43ab38c7,NGN,2026-02-23 10:54:51.853211
c9422f78-ed61-4c00-8eea-c6f1bc0b451b,JE-0000673,2024-02-27,6000,b708f55d-cc87-468d-8f49-3b9ebb711af8,Bank Charges,27908.0,0,27908.0,Posted,System,2a3d5924-8a1e-4757-a2cc-0868d910a0d5,NGN,2026-02-23 10:54:51.853231
d2514369-7edb-470b-b7e2-56a3957ae663,JE-0000673,2024-02-27,1001,f02276c0-bff6-4dd4-8c15-f183f81a4669,Bank Charges,0,27908.0,-27908.0,Posted,System,441a5187-a4d2-43c1-a32b-6f4df4d1e51e,NGN,2026-02-23 10:54:51.853245
