id,sales_order_id,item_id,item_name,quantity,unit_price,line_total,line_number
26089610-1944-4747-8a26-cbb27f47df13,3877ac81-1cab-4e4b-9f73-a3e757430778,9e5b934f-aa81-4c0f-8d69-2dab275bdcc9,Copper Wire,22,4848536.4,106667800.8,4
c9c4f195-cf05-4f52-82b1-ef1496c6a4fc,3877ac81-1cab-4e4b-9f73-a3e757430778,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,24,956060.65,22945455.6,5
9c817892-d4f8-4778-9721-aa2eb68e75e8,3877ac81-1cab-4e4b-9f73-a3e757430778,6e7fe3d5-f7be-4429-b29b-3c6d81df3080,File Folders Box,42,2700201.42,113408459.64,6
5178b9ec-713e-462e-83b4-f50be490626a,ea4b05b1-ac4b-4f82-a2c4-654ed7ef9382,dd82dd6a-ccb9-4d8b-8105-49d9e3e88170,Solar Panel 300W,35,1854391.41,64903699.35,1
dac36e4f-bf82-4103-81db-c5918064037c,ea4b05b1-ac4b-4f82-a2c4-654ed7ef9382,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,16,4937070.55,78993128.8,2
e128a401-79a3-4d25-95af-1f539f6f0845,ea4b05b1-ac4b-4f82-a2c4-654ed7ef9382,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,11,1418620.43,15604824.73,3
377d9d34-84e2-4284-9a5a-ac51e398020c,ea4b05b1-ac4b-4f82-a2c4-654ed7ef9382,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,26,3300696.19,85818100.94,4
f39e5bb2-de7b-40bc-8ccc-77143c0bb227,ea4b05b1-ac4b-4f82-a2c4-654ed7ef9382,11bbd009-fc98-4733-80fe-dd7767b7beaf,Glass Panels,30,4528053.48,135841604.4,5
11e0e31b-dee2-428e-8bdf-e7d4b08342de,ea4b05b1-ac4b-4f82-a2c4-654ed7ef9382,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,22,2802194.74,61648284.28,6
753133f0-e10b-4ac0-9aa1-fbda0001d3db,b03f649c-7ce5-4b46-ada2-730e5ffa5396,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,36,2429538.25,87463377.0,1
0d2c4365-b811-443a-89b8-0622d9aa6cd0,b03f649c-7ce5-4b46-ada2-730e5ffa5396,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,1,4075788.39,4075788.39,2
19a70d30-56f1-4ee9-84f0-d344ccdd9945,b03f649c-7ce5-4b46-ada2-730e5ffa5396,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,1,766608.3,766608.3,3
3daa44ff-564a-4a04-8e6e-d1a89e9a20df,b03f649c-7ce5-4b46-ada2-730e5ffa5396,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,22,1030497.67,22670948.74,4
263a0fdc-633c-4ca0-886c-d8e9387a4aba,f1b9656e-bc22-4e76-9ba7-89e69660d8d7,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,5,3193477.01,15967385.05,1
8435f19c-1f06-4727-b10f-11047fdb87d6,f1b9656e-bc22-4e76-9ba7-89e69660d8d7,9e79be59-8d62-48f7-aefa-cbf16232cf48,PVC Pipes,11,1606476.63,17671242.93,2
2a15f6b4-e560-4e90-ad0d-05957b0cddb7,f1b9656e-bc22-4e76-9ba7-89e69660d8d7,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,20,2138080.83,42761616.6,3
75c13aa5-e740-482b-b979-83bbb175bdb7,b28cc322-9956-49e2-9230-59887e63de50,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,47,4213426.84,198031061.48,1
5d60f896-85ab-46a9-802a-4b7b703ab66f,b28cc322-9956-49e2-9230-59887e63de50,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,49,4144970.41,203103550.09,2
5c11632f-c7a8-4741-aad0-b2440c40a213,b28cc322-9956-49e2-9230-59887e63de50,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,31,3968857.1,123034570.1,3
f2201a04-be7d-434b-ab7b-905dd11653cc,b28cc322-9956-49e2-9230-59887e63de50,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,30,4600070.75,138002122.5,4
3f3e7a18-2453-48b0-a1c3-7a97f2e5151f,c3f60f25-a86a-42b9-ab9b-fb79f655e087,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,9,3469537.33,31225835.97,1
afafbda7-f4d0-4ea9-98ae-90ba8170a6e6,c3f60f25-a86a-42b9-ab9b-fb79f655e087,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,42,2524732.02,106038744.84,2
c992328f-6399-49d7-83fb-2c4551e1d761,b039c9f1-a31e-4fe9-8ac9-89fa4f768890,9e79be59-8d62-48f7-aefa-cbf16232cf48,PVC Pipes,10,3584476.65,35844766.5,1
04b4e967-a50b-40de-b0d8-f1eba44c45eb,d4c15f57-a1fa-473a-9178-1cac0cf5ed1b,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,45,3314453.51,149150407.95,1
106b18b0-3999-44bd-837f-5af7743958d5,d4c15f57-a1fa-473a-9178-1cac0cf5ed1b,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,7,3789382.44,26525677.08,2
f1313381-1558-4737-aeef-4c836243e1c8,d4c15f57-a1fa-473a-9178-1cac0cf5ed1b,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,8,3392500.04,27140000.32,3
f5188133-fcb6-4dac-89ed-acef077dae0a,8fe5325d-4e2d-45e0-b08b-4e644f2f2f94,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,50,2281742.18,114087109.0,1
00e4197e-a21c-468b-871d-9757285b77ae,8fe5325d-4e2d-45e0-b08b-4e644f2f2f94,995da2f5-ef48-4b46-8044-880a41cd6fbc,Printer Paper A4,3,3040205.73,9120617.19,2
23fac200-2a94-4730-82ca-556f80ac4fef,8fe5325d-4e2d-45e0-b08b-4e644f2f2f94,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,34,4274925.08,145347452.72,3
68e83e12-38cc-41b0-b180-dc159b8313d9,8fe5325d-4e2d-45e0-b08b-4e644f2f2f94,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,19,3897103.64,74044969.16,4
fd207c52-6c79-4160-9bd8-54363937599d,5977d7a5-aad1-446b-9a64-8c9c9f1a0d7a,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,44,3566105.93,156908660.92,1
bf9bf678-d670-4e05-ba5a-ad88a6fef401,5977d7a5-aad1-446b-9a64-8c9c9f1a0d7a,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,50,2299876.25,114993812.5,2
b8c393ac-fdef-4c62-b4b6-9174973b65ae,5977d7a5-aad1-446b-9a64-8c9c9f1a0d7a,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,45,919671.84,41385232.8,3
8c4f9922-1d7e-4e44-b5d2-95a3cc081d6e,5977d7a5-aad1-446b-9a64-8c9c9f1a0d7a,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,38,388934.6,14779514.8,4
6ff0859f-b49b-4b9e-9df7-566bb049ba66,5977d7a5-aad1-446b-9a64-8c9c9f1a0d7a,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,16,4920530.9,78728494.4,5
118bbff7-3ce4-4ea4-b729-6ce4d32e9d44,5977d7a5-aad1-446b-9a64-8c9c9f1a0d7a,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,30,116043.47,3481304.1,6
643366b4-bb3b-4e60-86bd-455d655ee498,c0c42edf-84ac-4a6c-9fbe-56f91dbe7b0a,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,6,4540285.77,27241714.62,1
7b0dd312-9a6d-4703-97ba-6d323dbc38c2,c0c42edf-84ac-4a6c-9fbe-56f91dbe7b0a,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,3,3728655.92,11185967.76,2
bce25821-e4aa-43b7-904e-7dc9aea9bba3,c0c42edf-84ac-4a6c-9fbe-56f91dbe7b0a,11bbd009-fc98-4733-80fe-dd7767b7beaf,Glass Panels,3,355521.58,1066564.74,3
950f1715-8649-458f-a9f5-1686a982178f,c0c42edf-84ac-4a6c-9fbe-56f91dbe7b0a,dd82dd6a-ccb9-4d8b-8105-49d9e3e88170,Solar Panel 300W,27,54477.67,1470897.09,4
4bd935d1-3bb6-4424-ae75-8c412204982d,c0c42edf-84ac-4a6c-9fbe-56f91dbe7b0a,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,3,681406.07,2044218.21,5
07e15c58-bb70-4cb2-91cd-b351cf1c0ba9,c0c42edf-84ac-4a6c-9fbe-56f91dbe7b0a,6e7fe3d5-f7be-4429-b29b-3c6d81df3080,File Folders Box,36,2863384.79,103081852.44,6
bf8c4330-e8a5-432d-8c74-6fda585c9c24,514bbe49-a7af-4f19-a8b3-ef317687386b,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,36,4593384.1,165361827.6,1
f1a4658c-7c33-4d2e-8c36-cf646f502939,514bbe49-a7af-4f19-a8b3-ef317687386b,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,15,1600036.07,24000541.05,2
13d95b35-beaf-42ed-96b8-0564cc0229e8,514bbe49-a7af-4f19-a8b3-ef317687386b,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,33,3571512.71,117859919.43,3
2bbb18ce-3847-4ad3-8678-f12d0152fe4f,514bbe49-a7af-4f19-a8b3-ef317687386b,6e7fe3d5-f7be-4429-b29b-3c6d81df3080,File Folders Box,32,4473210.18,143142725.76,4
e8aeba73-cf0d-4791-ba5c-46840697ed33,514bbe49-a7af-4f19-a8b3-ef317687386b,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,7,1425603.3,9979223.1,5
25df71fa-f225-455a-91ec-52ae4aa035ac,5a3c98e3-9d7c-4993-89fa-be2adaf815b3,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,19,3397105.56,64545005.64,1
62927812-e1e8-4cf1-aaca-281645018989,5a3c98e3-9d7c-4993-89fa-be2adaf815b3,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,10,124499.27,1244992.7,2
c1786ea3-1341-4afb-b73c-c31ee23f86eb,5a3c98e3-9d7c-4993-89fa-be2adaf815b3,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,6,4712632.14,28275792.84,3
7a1e0c7f-918d-4527-8164-7d24e7b9468b,5a3c98e3-9d7c-4993-89fa-be2adaf815b3,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,45,702158.24,31597120.8,4
30f0b019-9a01-4ceb-a1ae-dc9179bc6005,a5845b42-adf4-4681-947f-ee74ccad5af5,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,35,1672032.26,58521129.1,1
0a8bcd59-7650-4b42-8532-79e00403452d,a5845b42-adf4-4681-947f-ee74ccad5af5,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,47,2495319.29,117280006.63,2
68644949-a0e4-4499-928c-97838c7078ae,a5845b42-adf4-4681-947f-ee74ccad5af5,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,19,23042.48,437807.12,3
0178f96b-ab30-4f9c-9a54-fbbbd4d5c271,e5f88b15-93e3-4532-9b2a-46c285b240c2,3bd59515-6f8e-4fe3-95ee-2dc9a7195e3b,Toner Cartridge,43,3733952.01,160559936.43,1
9b67b029-8f4e-483e-96b7-e6aafc1e70db,fb09fff1-5191-4ea2-bfc5-56689eb59ed4,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,10,2482581.27,24825812.7,1
c58775df-f4fc-4815-a6b0-2a89fc2b3a7e,fb09fff1-5191-4ea2-bfc5-56689eb59ed4,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,26,4772248.84,124078469.84,2
8caf01ac-2c67-4aa1-822c-e58995c2817b,fb09fff1-5191-4ea2-bfc5-56689eb59ed4,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,47,294530.06,13842912.82,3
6be0feb3-f809-4b8e-95ee-9ed751da6fe5,54444690-b02e-495f-b485-e4ced874ef91,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,1,456151.73,456151.73,1
a17f927d-6721-4bb0-86dc-b3b3d23ce37f,54444690-b02e-495f-b485-e4ced874ef91,9e79be59-8d62-48f7-aefa-cbf16232cf48,PVC Pipes,4,3614685.67,14458742.68,2
bb71a78a-eafc-46e7-9a7b-8b5c81afac2d,54444690-b02e-495f-b485-e4ced874ef91,9e79be59-8d62-48f7-aefa-cbf16232cf48,PVC Pipes,34,4105569.43,139589360.62,3
6685773e-9e55-48c5-9e98-4433209fc997,54444690-b02e-495f-b485-e4ced874ef91,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,5,2769691.32,13848456.6,4
23f0231d-b9f0-47bb-a539-09cde85e61b3,94a0a8ea-ed6f-4ee1-8bdd-be2c5cb067a5,08f89347-5501-4713-8dbc-24e5c72d9c5c,UPS System 3kVA,22,3498111.35,76958449.7,1
b373b7c1-c22e-459d-b4bc-6fab006c4585,94a0a8ea-ed6f-4ee1-8bdd-be2c5cb067a5,3db1bf55-9ebd-4358-81c8-28d2b2bd6041,Switchgear Unit,5,1682163.53,8410817.65,2
4f657a79-26aa-4b6f-aea1-70eaf84a7fdb,94a0a8ea-ed6f-4ee1-8bdd-be2c5cb067a5,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,40,3417884.65,136715386.0,3
0cfed10f-f724-40f7-9aee-37a891361227,94a0a8ea-ed6f-4ee1-8bdd-be2c5cb067a5,08f89347-5501-4713-8dbc-24e5c72d9c5c,UPS System 3kVA,4,4618077.53,18472310.12,4
32b64c75-5f3f-496a-8294-9b05a832cb62,94a0a8ea-ed6f-4ee1-8bdd-be2c5cb067a5,08f89347-5501-4713-8dbc-24e5c72d9c5c,UPS System 3kVA,41,2222972.76,91141883.16,5
b7e794b4-cf9f-4847-8aeb-0757efe7082a,7bc5306d-627a-4fc8-8935-9dec5d1a61cf,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,9,3375151.78,30376366.02,1
c1471071-7b44-47d1-82b2-d4760e5cc44d,373f9efd-f0a1-4a95-beba-1381a8a22e09,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,50,2295412.65,114770632.5,1
2a619cf4-1a90-4976-9335-ab7817b6ad1c,373f9efd-f0a1-4a95-beba-1381a8a22e09,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,23,4557689.27,104826853.21,2
79e22617-78e4-4bfa-965c-b62142390ba2,373f9efd-f0a1-4a95-beba-1381a8a22e09,08f89347-5501-4713-8dbc-24e5c72d9c5c,UPS System 3kVA,5,4967605.79,24838028.95,3
5b6db873-9719-484a-86f5-891a4eaa666d,373f9efd-f0a1-4a95-beba-1381a8a22e09,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,3,4897596.06,14692788.18,4
0dc1588b-a02b-4aea-a3a5-74eb79f8ed6f,373f9efd-f0a1-4a95-beba-1381a8a22e09,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,44,3900977.01,171642988.44,5
0066757a-f9fd-4e10-a678-44ea413d294b,373f9efd-f0a1-4a95-beba-1381a8a22e09,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,1,4311469.6,4311469.6,6
bb8c74a9-667c-4767-95a4-dfa7a4fc7d5d,1421e796-822b-4cd2-b30d-fe2ee7047551,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,19,4893872.6,92983579.4,1
96c62ef4-884d-4e5a-b73d-36a98b0e23c9,1421e796-822b-4cd2-b30d-fe2ee7047551,11bbd009-fc98-4733-80fe-dd7767b7beaf,Glass Panels,36,2926802.45,105364888.2,2
ab189d24-30ce-4eb2-ae45-0666b70eb1b7,1421e796-822b-4cd2-b30d-fe2ee7047551,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,48,1549039.43,74353892.64,3
16270665-1bc4-45dc-a896-afa994f9b0f5,1421e796-822b-4cd2-b30d-fe2ee7047551,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,39,1171574.79,45691416.81,4
2372261b-cc8d-4bf4-ad7d-97f490c508f3,1421e796-822b-4cd2-b30d-fe2ee7047551,e8d51b45-9c55-44c0-bb20-b027eb684c10,Server Rack Mount,47,4318936.61,202990020.67,5
2ef31b54-fe09-4d5a-a406-a8b2600e3dbc,ed974efd-3745-4a1d-a9aa-7c65375bb936,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,45,4335201.97,195084088.65,1
a4df6b3d-849f-4ef9-be59-72f9e413c0d2,ed974efd-3745-4a1d-a9aa-7c65375bb936,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,32,2398794.01,76761408.32,2
b55e1633-d703-4a69-bdfa-8962da3e05ce,ed974efd-3745-4a1d-a9aa-7c65375bb936,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,43,2658544.16,114317398.88,3
5f31b682-29f0-4683-bd88-c28d0d2c07fb,ed974efd-3745-4a1d-a9aa-7c65375bb936,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,27,4634916.36,125142741.72,4
f2caa3be-cfad-4c1f-a1e5-dbc329ed8618,9103e4fe-fe21-40e3-b929-2f4c1d5d551a,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,47,3277154.47,154026260.09,1
cedd8a89-685b-4cef-82be-eefc1bcff30c,15f324e5-eb9f-4697-a893-a660786fdebb,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,29,2578468.97,74775600.13,1
b9691d4e-88e0-4a7b-beef-0648c09eca83,15f324e5-eb9f-4697-a893-a660786fdebb,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,1,2853681.12,2853681.12,2
0f008338-5d2a-4656-a0dd-288030accc22,15f324e5-eb9f-4697-a893-a660786fdebb,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,29,3221471.0,93422659.0,3
51675a82-930b-4be3-92a3-c1bdb7764226,15f324e5-eb9f-4697-a893-a660786fdebb,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,26,4947657.38,128639091.88,4
b8c8210c-7700-4cfe-b5dc-29680635e53e,aa2905a2-84f8-4293-a582-b2bab57dc251,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,30,1464255.3,43927659.0,1
51737628-ab80-4505-8277-5dfb7434c95e,aa2905a2-84f8-4293-a582-b2bab57dc251,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,21,2832346.88,59479284.48,2
a7c0d445-40bc-463c-95b3-218fc4c177ee,aa2905a2-84f8-4293-a582-b2bab57dc251,11bbd009-fc98-4733-80fe-dd7767b7beaf,Glass Panels,9,1624059.64,14616536.76,3
4076b981-fee9-4ba7-9d0a-f8005f00c5a0,aa2905a2-84f8-4293-a582-b2bab57dc251,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,31,2329617.39,72218139.09,4
38f24a92-5663-49a9-bcee-1b0c01cc702f,aa2905a2-84f8-4293-a582-b2bab57dc251,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,21,4872912.14,102331154.94,5
8ed5af2a-536d-4408-824a-d074e53ed178,aa2905a2-84f8-4293-a582-b2bab57dc251,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,25,1488965.23,37224130.75,6
3f60036e-8fde-4c22-89ce-ec502f23be32,f43d076f-9c3e-4c41-bf95-a2e5fa96e518,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,2,4622145.62,9244291.24,1
8ca2ba3f-a7c8-48a0-98ae-f9f6db8eb1d9,45521275-9a27-4a79-beea-fea85425ab79,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,37,359155.38,13288749.06,1
dc45b5c1-c859-4443-9871-43e641cf933e,45521275-9a27-4a79-beea-fea85425ab79,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,38,4786758.02,181896804.76,2
97f10015-d71c-40ea-86d9-8dcb94b8e872,45521275-9a27-4a79-beea-fea85425ab79,6e7fe3d5-f7be-4429-b29b-3c6d81df3080,File Folders Box,26,1761085.17,45788214.42,3
16465f72-9a00-4b74-8ec0-3ff49e69d8d5,45521275-9a27-4a79-beea-fea85425ab79,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,35,2669055.42,93416939.7,4
45fdb39a-130d-4ad6-b619-c78b64d57b3b,00242216-7b48-4e31-b746-ea9e8296603d,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,50,227498.57,11374928.5,1
ccc1235c-5afc-45b7-8e62-434ca52b81f8,00242216-7b48-4e31-b746-ea9e8296603d,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,17,1356150.85,23054564.45,2
ede3a86a-ecc5-448c-a760-8640126c77de,00242216-7b48-4e31-b746-ea9e8296603d,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,34,4739991.82,161159721.88,3
c4781488-fbee-4576-8a3a-0944fefcf696,00242216-7b48-4e31-b746-ea9e8296603d,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,23,3200865.51,73619906.73,4
c01c09d3-e004-4eea-883d-65debb25f2a1,00242216-7b48-4e31-b746-ea9e8296603d,9e79be59-8d62-48f7-aefa-cbf16232cf48,PVC Pipes,41,1172243.6,48061987.6,5
18425610-d405-41a6-8e3a-4b6e2d5287af,00242216-7b48-4e31-b746-ea9e8296603d,9e5b934f-aa81-4c0f-8d69-2dab275bdcc9,Copper Wire,50,715066.5,35753325.0,6
e6d7ae27-3d32-4a9c-aa4b-fe2d5cd8598c,56a67918-9bc0-4544-9556-f0460985176a,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,26,4179709.7,108672452.2,1
ed2f895f-1389-46dc-bab9-dd96c99644a0,4c046cb3-23b4-4723-8d99-d2275356ab12,dd82dd6a-ccb9-4d8b-8105-49d9e3e88170,Solar Panel 300W,12,818634.2,9823610.4,1
da5b9e72-8a1a-45dd-b43d-d065cfd2e6fd,4c046cb3-23b4-4723-8d99-d2275356ab12,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,27,3027593.24,81745017.48,2
43c0d91c-10c3-4194-89da-fee213b3fe73,4c046cb3-23b4-4723-8d99-d2275356ab12,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,41,2808359.4,115142735.4,3
85254e9a-201e-48f5-a6c0-bccd06155051,8ab93e92-2267-4190-bc26-5946e9860832,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,2,4702696.59,9405393.18,1
22088d75-8fda-448a-85c3-1b68ef96424c,8ab93e92-2267-4190-bc26-5946e9860832,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,12,4524445.67,54293348.04,2
7b146ec5-aa69-4960-a999-02c2f75b2bf3,8ab93e92-2267-4190-bc26-5946e9860832,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,9,1305216.23,11746946.07,3
7baffcab-0183-493f-9f45-abec4b7e3d90,8ab93e92-2267-4190-bc26-5946e9860832,591fe981-6a91-44ce-ba7e-b788c16d6732,Bearing Assembly,24,1203697.93,28888750.32,4
c6183afd-0d9f-4880-94f8-668ae1b845da,8ab93e92-2267-4190-bc26-5946e9860832,995da2f5-ef48-4b46-8044-880a41cd6fbc,Printer Paper A4,2,3489458.07,6978916.14,5
c6567da1-8a8c-41b4-8ce7-73ddeec119d9,8ab93e92-2267-4190-bc26-5946e9860832,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,32,4421806.62,141497811.84,6
dedf4207-7134-48e5-a2a0-55595e8afce0,178f75d2-ae31-4122-81f4-e3d177dcbcbc,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,27,3394663.79,91655922.33,1
02251f04-c251-482d-9d7b-5d838e885416,178f75d2-ae31-4122-81f4-e3d177dcbcbc,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,17,258001.5,4386025.5,2
accdb24c-5957-40f5-a30f-831798526ed2,178f75d2-ae31-4122-81f4-e3d177dcbcbc,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,35,4517058.4,158097044.0,3
7ee36ce9-b941-49df-8610-abe66c8090a8,178f75d2-ae31-4122-81f4-e3d177dcbcbc,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,24,3233246.77,77597922.48,4
be749bf4-fec5-421c-9504-29d71d220e62,a54b800c-3001-438d-b331-fc1ea436195b,e8d51b45-9c55-44c0-bb20-b027eb684c10,Server Rack Mount,23,4638117.52,106676702.96,1
1dc1d65c-e770-414c-b0ae-1ee8cb045192,a54b800c-3001-438d-b331-fc1ea436195b,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,13,3334622.87,43350097.31,2
0d5c9fd7-f511-405a-9fb6-13cfd52527cd,a54b800c-3001-438d-b331-fc1ea436195b,3db1bf55-9ebd-4358-81c8-28d2b2bd6041,Switchgear Unit,33,999512.74,32983920.42,3
6ba06b63-cc60-4666-bb23-3d3c77f646ca,a54b800c-3001-438d-b331-fc1ea436195b,995da2f5-ef48-4b46-8044-880a41cd6fbc,Printer Paper A4,36,3709632.63,133546774.68,4
0aceba7d-a359-41da-872d-5a2b895216e9,a54b800c-3001-438d-b331-fc1ea436195b,08f89347-5501-4713-8dbc-24e5c72d9c5c,UPS System 3kVA,43,4699495.71,202078315.53,5
33d0c700-34db-445b-a47e-42b2e48a863c,89ec4d56-8d71-4124-9317-8c222c319a75,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,14,2176541.17,30471576.38,1
4aee7951-aa1f-4f4c-842a-1a565aa2e456,89ec4d56-8d71-4124-9317-8c222c319a75,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,20,2592750.14,51855002.8,2
dfa717d6-cf7c-4b45-807d-5a7f238e0cf8,89ec4d56-8d71-4124-9317-8c222c319a75,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,10,156199.69,1561996.9,3
f568599f-acf8-4510-9da1-8607c2aa6eb3,89ec4d56-8d71-4124-9317-8c222c319a75,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,31,1830943.78,56759257.18,4
b8452c68-1d07-4834-babd-906b9410bb01,aeeede75-4c78-4187-a222-719700aea68c,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,43,4147312.52,178334438.36,1
078e2177-cb62-48c3-8620-17e2bab01aa7,aeeede75-4c78-4187-a222-719700aea68c,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,20,1226836.7,24536734.0,2
26dec267-47d7-4026-abb8-5f2ac765b2d2,aeeede75-4c78-4187-a222-719700aea68c,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,39,3455639.02,134769921.78,3
b7b0c579-791b-49c6-bff5-53ad3727d236,aeeede75-4c78-4187-a222-719700aea68c,66974d41-f881-4f2b-91be-3812f0f50e4c,Aluminum Rods,23,128658.19,2959138.37,4
