id,order_number,customer_id,order_date,status,subtotal,vat_amount,total_amount,currency,sales_rep_id,expected_delivery,created_at
8ff67a12-7499-456a-88d3-5808a7d208b1,SO-000234,e5af2990-0c72-49c5-b8a2-e9a9c926d3cc,2024-12-29,Pending,365692882.60999995,27426966.2,393119848.81,NGN,db1fa505-d9cc-48ca-9e67-3a7dc4a1e021,2025-08-30,2026-02-23 10:54:51.476448
dc75c8f8-e20d-49d2-9851-6e803a8bef19,SO-000235,ca730add-8478-4ca5-a73d-6241730deff1,2025-01-13,Pending,145465411.81,10909905.89,156375317.7,NGN,f4675ba3-f087-4281-b69d-adbce3006b06,2024-11-22,2026-02-23 10:54:51.476502
c1c3d5cc-390f-4f9c-8993-15b92b5cedb1,SO-000236,bb469d4a-296c-46e3-9979-09a502f7d1f5,2024-05-26,Completed,365497582.02,27412318.65,392909900.67,NGN,79d02cd6-dbee-4ae7-bceb-ab82ff6d23c7,2025-11-13,2026-02-23 10:54:51.476563
c7c0449b-96c4-465a-901c-cdb7d91bb6ab,SO-000237,738160da-51c8-4d69-9e8b-1e22a47a8a69,2025-07-19,In Progress,178480508.72,13386038.15,191866546.87,NGN,ad9a51d1-16f4-47bc-a4ce-ce1bc670a73d,2024-01-27,2026-02-23 10:54:51.476601
8cce2bd5-aff0-44d9-ae3f-8b190e245893,SO-000238,02bfeb6f-2f78-4979-805d-5d077e483848,2025-08-07,Pending,403790281.22999996,30284271.09,434074552.32,NGN,1b995d09-0776-4717-ba72-c9585f7c675b,2024-08-15,2026-02-23 10:54:51.476673
090506e1-1e11-4055-bc25-08b29b41e4a6,SO-000239,8b24ae0f-689d-4384-913d-0df06e9f217e,2024-11-30,Completed,401935809.91,30145185.74,432080995.65,NGN,975e0078-821c-4ac7-8308-f70a0a6fdc87,2024-05-20,2026-02-23 10:54:51.476730
3bf07ad0-8d28-4a77-80c4-2125bc133d08,SO-000240,8500b969-3941-4939-9c4d-46ac8cdd78d8,2024-07-19,Completed,290906243.58000004,21817968.27,312724211.85,NGN,14afa235-901f-4e4d-95bf-a99a463cc548,2025-07-25,2026-02-23 10:54:51.476786
b8b44526-0470-4fbc-87f3-420dc1c0b86e,SO-000241,cd4686f9-a859-4b17-a9a1-5c14914b7f5e,2025-03-04,Completed,460737936.24,34555345.22,495293281.46,NGN,4abc59f0-b600-4ba4-8c62-552f43ab38c7,2024-10-29,2026-02-23 10:54:51.476851
552832f3-d9af-4cc2-8f3d-d1fc0251a1f6,SO-000242,4abf8dfc-8d0a-4c32-af14-b856826f1c96,2025-03-05,Pending,315274862.57,23645614.69,338920477.26,NGN,2a5e54e7-d51b-49cc-8c8f-76c8a212fce0,2024-05-11,2026-02-23 10:54:51.476901
b2c42a24-e48e-49dd-982a-aab19eaace6e,SO-000243,9ac03377-205a-4512-af37-9ddf3fad7262,2025-05-15,Cancelled,133917629.89999999,10043822.24,143961452.14,NGN,182d5d7c-f5ea-4353-a6be-af62cc5a9387,2025-02-04,2026-02-23 10:54:51.476943
8fed4ad4-abc9-4991-aff9-c6dd34c034fc,SO-000244,4f84f21a-5292-4119-9cbe-0aa88743375c,2025-03-11,Pending,158731504.38,11904862.83,170636367.21,NGN,0440672d-b5b4-483f-a959-f5433ae934c2,2025-08-09,2026-02-23 10:54:51.476987
ee621a8f-cf41-417a-b58b-a5f2d4865c1a,SO-000245,0e85404f-8251-406e-8731-cf247e565d72,2025-07-02,Completed,402592313.29999995,30194423.5,432786736.8,NGN,47acf5aa-4994-489f-8401-74b596d8d78d,2025-07-02,2026-02-23 10:54:51.477087
edfc3a34-cc97-4944-a0bc-5e6ffbdf5818,SO-000246,7b41f403-7efa-4d17-b64a-e2c778f628d0,2025-01-17,Completed,213020874.72000003,15976565.6,228997440.32,NGN,1f024d78-c38e-4783-a344-04db3d2585df,2024-01-25,2026-02-23 10:54:51.477156
e9dfcb03-128d-40e4-96c4-48431fc688c6,SO-000247,fee19fef-2828-4b9f-b284-1d4f63105279,2024-05-06,Pending,284658972.10999995,21349422.91,306008395.02,NGN,ea584e6f-2059-4546-b2e5-39bf5b6d91f0,2024-11-15,2026-02-23 10:54:51.477228
386f3dcc-9b2b-42dc-ac3a-79f4181f9267,SO-000248,c787f7cd-0992-4a24-90f7-e50835c73f45,2025-03-11,In Progress,220953450.71,16571508.8,237524959.51,NGN,b3c42a73-814d-4e7c-aa65-82a3abcb77a0,2025-02-07,2026-02-23 10:54:51.477291
b8f022fa-8d2d-4a09-a84c-4585087669d5,SO-000249,e2987e81-416a-4202-b75f-ad5f85903d84,2024-08-17,Cancelled,58412829.0,4380962.17,62793791.17,NGN,a1b8d0bb-5c83-4a28-8749-631b96fca46c,2025-05-03,2026-02-23 10:54:51.477324
fb59e583-ae32-4072-9418-6129f5866597,SO-000250,0dded01c-2f58-49fe-8f12-a55b4501aedb,2024-04-21,Completed,278596716.52000004,20894753.74,299491470.26,NGN,cfc09f15-3619-4d62-b827-b15e76da2559,2025-02-16,2026-02-23 10:54:51.477368
3c4f8b63-c8d2-4bab-a08c-5e09ef1abdc8,SO-000251,576bb8dc-5053-49bf-919b-5ef7cac95308,2024-08-26,Completed,183506950.12,13763021.26,197269971.38,NGN,14afa235-901f-4e4d-95bf-a99a463cc548,2025-07-12,2026-02-23 10:54:51.477438
56654243-f561-433d-9f3f-8b2f8806e080,SO-000252,0725271b-f5b7-4649-b7bd-7b8671a8f3e1,2025-04-17,Pending,83947199.82000001,6296039.99,90243239.81,NGN,b3c42a73-814d-4e7c-aa65-82a3abcb77a0,2024-06-23,2026-02-23 10:54:51.477499
0b655a6f-6bd3-4a54-a587-46a88516254d,SO-000253,65fcd264-a4ea-4823-807e-3b0059d9e4c4,2025-06-21,Pending,140866596.4,10564994.73,151431591.13,NGN,e025cf83-1169-4cf0-a84c-f838f6987536,2025-11-23,2026-02-23 10:54:51.477528
c6007f9f-abbd-4038-8095-e8faa946b000,SO-000254,95fce411-3d44-4afb-884a-57e5a318d334,2025-06-19,Completed,495369846.72,37152738.5,532522585.22,NGN,3e057cef-fddd-4b26-825b-4bdf15b4dfc2,2024-05-18,2026-02-23 10:54:51.477579
e3fcf369-d1b8-4b27-b82a-e178097367e9,SO-000255,f9eb96cd-07d1-483d-ae1d-7496cacd6163,2025-03-02,Completed,95039262.6,7127944.69,102167207.29,NGN,b2c508fa-949c-42d7-b762-55fb6b6c4034,2025-12-11,2026-02-23 10:54:51.477616
4739efd0-522b-438a-824e-620abf81ca7b,SO-000256,278e2958-76e6-44a1-a030-a88942ecf424,2025-04-24,Cancelled,145663019.25,10924726.44,156587745.69,NGN,09b4b3c7-5f7d-4c5c-9e3d-a7cb26571da5,2024-10-08,2026-02-23 10:54:51.477658
84180582-86cb-4ca0-b4e4-9ad67eabadfd,SO-000257,c5ad6ab9-5f17-46e3-b929-3a658a09758d,2025-03-12,Cancelled,336837222.78,25262791.71,362100014.49,NGN,d5d19a53-f0eb-4480-a58c-2924460368da,2025-01-27,2026-02-23 10:54:51.477718
28a16216-bf9f-4a9f-8f23-1918a57d7ed4,SO-000258,ae050995-6395-4655-8063-b06b1aa29b2e,2025-08-12,Cancelled,244272635.31,18320447.65,262593082.96,NGN,db5795c4-a3ee-482e-986b-bb27fe1a6f84,2024-05-20,2026-02-23 10:54:51.477773
068ff4f5-f5a6-468d-8ec2-e50c2544d3b2,SO-000259,f67a1565-e428-4cd4-b591-1906acbe43bb,2025-03-26,Pending,275112975.76,20633473.18,295746448.94,NGN,af9f5d06-e6c3-4859-8282-8e664f6ebae9,2024-10-11,2026-02-23 10:54:51.477836
02406fc0-111f-4863-9816-5050907648f2,SO-000260,77b35263-7c72-46ad-a18b-bbfd959b6772,2025-03-23,In Progress,456920565.0899999,34269042.38,491189607.47,NGN,96049166-34cc-443f-9619-31e6cad7bfe1,2025-03-10,2026-02-23 10:54:51.477879
7dca3da5-0e4f-46f0-9ccb-9a4802e4d8cc,SO-000261,f4e3eb6b-aac2-4138-bf01-74b35ae7cf95,2025-01-18,Completed,231396133.42,17354710.01,248750843.43,NGN,fe7f7935-e1a2-4e48-a5f0-c9e4cd230a07,2025-12-22,2026-02-23 10:54:51.477957
d13b2444-bca7-40fa-80c7-d795872e6051,SO-000262,b437f4cf-3cfe-411c-9112-b85e3e3233cb,2024-02-01,Pending,224587966.65999997,16844097.5,241432064.16,NGN,2a5e54e7-d51b-49cc-8c8f-76c8a212fce0,2024-03-04,2026-02-23 10:54:51.478043
d9632678-5632-4be7-802f-63688109419e,SO-000263,4eae0ab7-9142-4bc6-a98f-87b2bcdca42e,2024-04-09,In Progress,260540079.84,19540505.99,280080585.83,NGN,38204481-3349-45c6-9db0-0acb86b8299e,2025-01-10,2026-02-23 10:54:51.478081
79e45598-4b84-4a6a-b8cf-4aba45682201,SO-000264,9ba80749-9466-4cb0-97ca-7d747f34fed9,2025-02-16,Pending,158160878.79999998,11862065.91,170022944.71,NGN,96049166-34cc-443f-9619-31e6cad7bfe1,2024-04-30,2026-02-23 10:54:51.478169
3ba7bcd0-efe2-45bb-a03f-b54004d09f60,SO-000265,2a808467-060b-46b5-a876-dccfd9244079,2025-04-22,Cancelled,436247605.94,32718570.45,468966176.39,NGN,2a220a53-4c79-4db1-87c1-80ad25938711,2024-03-24,2026-02-23 10:54:51.478240
a9411f9e-669f-4e4e-b1fb-b56b89c2f109,SO-000266,c7f2094d-1a8c-45a2-8818-2a131e709075,2024-11-11,Completed,165391639.54,12404372.97,177796012.51,NGN,11bcd081-8e1d-40dc-aaca-006a85c4ec9a,2025-08-15,2026-02-23 10:54:51.478310
b0f6fd82-f4a7-4d14-9aad-11d39ae55c5a,SO-000267,0a07b41e-f088-4c13-8790-8663a572037a,2025-10-08,Completed,26943644.3,2020773.32,28964417.62,NGN,30f694cb-7102-4630-a4ca-7acdccb754cc,2025-12-20,2026-02-23 10:54:51.478340
12ffe65b-4822-4d9f-a16b-e667bc4681a4,SO-000268,f04bd3df-f2bd-4e9c-95b8-4164de5be1fb,2024-12-16,In Progress,137638127.6,10322859.57,147960987.17,NGN,47d8e6ba-9273-4e97-870d-a5c4b3ae6bbd,2025-08-25,2026-02-23 10:54:51.478409
63433d41-a3a5-4db1-89c3-b1f9955155e8,SO-000269,f9cc684f-95b9-4168-ac09-d5a0e8747779,2025-10-06,Completed,64333565.55,4825017.42,69158582.97,NGN,a902f91d-bf50-40ef-b27f-52ea934011df,2025-10-25,2026-02-23 10:54:51.478438
e994f0a1-6ac3-4129-bc46-48392a64e046,SO-000270,d7dfa609-f71c-42b8-bfa9-ce38f3d31a5f,2025-07-13,Completed,91506556.8,6862991.76,98369548.56,NGN,8b098815-6d19-4b98-989d-5cd3d0ca32c8,2025-12-12,2026-02-23 10:54:51.478469
cce2b254-b1ce-41f2-8493-caec87fc4b21,SO-000271,5f5d06df-d929-42b8-b94a-8ebaf2f97c98,2024-09-15,Completed,438020511.24,32851538.34,470872049.58,NGN,e924e942-2636-4d55-a146-0504952bfdae,2024-06-16,2026-02-23 10:54:51.478533
d09c6b04-ad0b-4592-9c87-d5f41236750d,SO-000272,e2727206-161f-4318-b710-2db82c5e8372,2025-12-15,In Progress,39203232.03,2940242.4,42143474.43,NGN,d5d19a53-f0eb-4480-a58c-2924460368da,2024-05-24,2026-02-23 10:54:51.478571
41fc7e9d-0bb0-4166-9d20-6cc58470911e,SO-000273,7b895df9-b261-47e9-ad54-4cecc6d94c64,2024-06-18,Pending,57407273.95,4305545.55,61712819.5,NGN,1f024d78-c38e-4783-a344-04db3d2585df,2024-11-10,2026-02-23 10:54:51.478601
93586879-5869-42fb-a980-71d8ae159f89,SO-000274,a5aae472-63b0-44f7-976c-6cc4574fbd40,2024-07-08,Completed,144112841.02,10808463.08,154921304.1,NGN,04539a60-7c26-4abb-8a12-368f57142cb7,2025-01-18,2026-02-23 10:54:51.478628
fd77a6f2-8ea5-4618-85ff-80c2b5acc970,SO-000275,0391b785-e14b-4626-a8ad-fb3a5487ef83,2024-04-12,Pending,302378418.20000005,22678381.37,325056799.57,NGN,fc389fa0-930b-4018-8fe9-7b6e8f14271f,2025-11-21,2026-02-23 10:54:51.478693
d024703f-214e-4f8a-9a51-f6f8b5b2f323,SO-000276,9ff3aced-bc49-478a-b4d5-0b1379f113a6,2025-09-03,Pending,357145551.75,26785916.38,383931468.13,NGN,a1c5850c-1d05-4251-b6e4-fd55662f8895,2024-03-20,2026-02-23 10:54:51.478748
f23df895-24cc-414d-9382-8ffffe7491f7,SO-000277,ee393475-ae5d-47bd-8159-1b1deb330c4c,2024-08-23,Completed,119252121.27,8943909.1,128196030.37,NGN,4abc59f0-b600-4ba4-8c62-552f43ab38c7,2024-02-05,2026-02-23 10:54:51.478794
f069a164-476c-4b71-91a7-f2f45e6e49b4,SO-000278,e4a33f19-3509-42dd-9c8e-15ac115413c9,2025-02-11,In Progress,10427828.82,782087.16,11209915.98,NGN,ff57854e-5869-4d57-a3cc-507538ef6f24,2024-04-13,2026-02-23 10:54:51.478823
04ccc27c-d17d-4de3-bd19-9d0e897a7b57,SO-000279,7017fac8-24f5-4abd-9be7-2243f43db708,2024-06-13,Completed,190587292.82,14294046.96,204881339.78,NGN,bc3fd319-3ae4-4f1e-99dc-7bb2b1d37cd9,2025-02-15,2026-02-23 10:54:51.478862
0c7f13d6-b3eb-4f27-88b0-39a90a02e583,SO-000280,9ff3aced-bc49-478a-b4d5-0b1379f113a6,2024-09-21,Completed,303993735.58000004,22799530.17,326793265.75,NGN,2a5e54e7-d51b-49cc-8c8f-76c8a212fce0,2025-08-27,2026-02-23 10:54:51.478926
672203c8-f086-4e75-ada2-497f12df221c,SO-000281,c40c2ab9-c5f8-4a09-b7da-bffdc0cef2bb,2025-04-10,Pending,3967652.01,297573.9,4265225.91,NGN,87f64f8d-b65f-440e-ad22-dc2e0e26944f,2025-05-16,2026-02-23 10:54:51.478955
2da7330b-f7b8-4fa5-b7b0-51937eca5113,SO-000282,003184b1-b880-4c24-b941-3b4082d3cd10,2025-01-10,Completed,271019544.09,20326465.81,291346009.9,NGN,48b4f51b-78a9-483a-bd66-8342f857c878,2024-12-31,2026-02-23 10:54:51.479057
df072351-bd51-4a84-96e4-25ce7b33d5e4,SO-000283,7b895df9-b261-47e9-ad54-4cecc6d94c64,2024-09-11,Completed,32730022.35,2454751.68,35184774.03,NGN,cedf4efe-8ee6-44f7-a395-15c179414c14,2025-05-20,2026-02-23 10:54:51.479090
fda8417a-7bbb-4551-98ac-35e2e270b049,SO-000284,bb9ac7ca-9fcc-4aae-b45b-862059857a22,2024-09-06,In Progress,225909236.09,16943192.71,242852428.8,NGN,57c3747a-e1e6-4966-842c-1b75432a465b,2024-09-20,2026-02-23 10:54:51.479156
6892daf8-d059-4ec8-8894-3682c44e789e,SO-000285,7d614ca9-b397-4c34-b073-b3501de67fe0,2024-04-29,Completed,441669339.4200001,33125200.46,474794539.88,NGN,49eac2f0-7e4e-450f-9b47-46f89fa57a5d,2025-09-11,2026-02-23 10:54:51.479220
91773cf5-25a7-41e8-9038-b1453f058bf0,SO-000286,fee19fef-2828-4b9f-b284-1d4f63105279,2024-01-06,Pending,130532749.65,9789956.22,140322705.87,NGN,ddc65744-dc42-45e0-87a6-e0a7954b2ab1,2025-10-12,2026-02-23 10:54:51.479262
b0af098b-67cb-479c-a20b-31a0a6cbf097,SO-000287,f9eb96cd-07d1-483d-ae1d-7496cacd6163,2024-04-09,Completed,132821841.68,9961638.13,142783479.81,NGN,0301d27b-3b23-40d2-816d-59fda9b9bed3,2025-09-15,2026-02-23 10:54:51.479294
b24e22d0-b961-463e-94dc-f15c371f1a05,SO-000288,06cda5b2-2774-40d4-8fac-3a52ed85d328,2025-07-08,Pending,183268672.67000002,13745150.45,197013823.12,NGN,441a5187-a4d2-43c1-a32b-6f4df4d1e51e,2024-02-03,2026-02-23 10:54:51.479356
7e0d202f-3655-4192-bc1a-b47f7bc5c5aa,SO-000289,28057066-f5aa-426b-9c88-f13eaa96df85,2025-08-08,Completed,458778263.02000004,34408369.73,493186632.75,NGN,b8ec9f4f-63bf-4feb-b095-a025fd0e0dde,2025-03-01,2026-02-23 10:54:51.479424
dfab09d7-51c1-477e-84f3-29514baae840,SO-000290,92899822-e226-4da9-bb7c-9ea704b45959,2024-08-28,Pending,228695712.14000002,17152178.41,245847890.55,NGN,66dfa22d-9ac6-4646-b380-b10d730619c6,2024-08-10,2026-02-23 10:54:51.479486
e9772746-a431-4301-a070-666c83621614,SO-000291,7f171be1-73f3-4264-bd7e-f33f72a76a6d,2025-09-05,Completed,175004729.06,13125354.68,188130083.74,NGN,b3c42a73-814d-4e7c-aa65-82a3abcb77a0,2025-04-20,2026-02-23 10:54:51.479521
9be02aeb-0db1-4aa4-b589-7e3928c44f2e,SO-000292,74e74964-8c0b-4951-9c79-6b5ffe301993,2025-02-13,Completed,113947893.78,8546092.03,122493985.81,NGN,3764b56f-3d0a-4565-8979-4fad3b46458a,2025-11-30,2026-02-23 10:54:51.479551
12d4b474-fa22-47e8-919e-ea20b214575e,SO-000293,9bc0bf6b-d194-4e23-8f3f-323ef92e6d62,2025-03-04,Pending,55098170.43000001,4132362.78,59230533.21,NGN,975e0078-821c-4ac7-8308-f70a0a6fdc87,2024-06-19,2026-02-23 10:54:51.479606
8dc87082-edcc-400f-959e-fc23f51f0415,SO-000294,52e12000-e443-4e2f-96fa-fb8ae6424592,2025-10-02,Pending,165003930.07000002,12375294.76,177379224.83,NGN,61d91d7a-7705-4c5f-aa40-f5042a98b2fb,2025-04-15,2026-02-23 10:54:51.479686
61f7442d-0d48-49d1-a390-bac17c167025,SO-000295,a39846c0-8aad-46f0-be06-c46c4193e096,2025-12-01,Cancelled,99384038.61,7453802.9,106837841.51,NGN,761b9383-a22e-429c-b7fa-cba143af59ba,2025-11-24,2026-02-23 10:54:51.479730
d88b025a-20c9-49ea-958f-86e7a7aa8493,SO-000296,e190f231-b60d-4581-930d-e3ecc7a32eb5,2025-06-16,Pending,455015396.29999995,34126154.72,489141551.02,NGN,af9f5d06-e6c3-4859-8282-8e664f6ebae9,2024-02-10,2026-02-23 10:54:51.479783
b5e7ee1c-394e-4bbf-b7f9-c6cfd3710596,SO-000297,96568161-e422-42a8-b3b6-c4d7c8ef1484,2025-02-13,In Progress,369621310.46000004,27721598.28,397342908.74,NGN,d8ac4794-b742-4182-8d98-3930c190e26c,2025-04-14,2026-02-23 10:54:51.479847
d5fb9f5e-e275-4116-bd26-1b3287dd5fcb,SO-000298,a39846c0-8aad-46f0-be06-c46c4193e096,2024-09-23,Completed,172582892.97000003,12943716.97,185526609.94,NGN,05216a4c-95d5-4db6-9892-7301309dcd5a,2024-10-22,2026-02-23 10:54:51.479892
23f897fd-06c1-446e-b940-73fbcdcb86d6,SO-000299,2cefbde9-2715-4c05-a079-5c7b4ee00cc3,2024-11-10,Completed,273311198.81,20498339.91,293809538.72,NGN,cfc09f15-3619-4d62-b827-b15e76da2559,2025-08-21,2026-02-23 10:54:51.479969
831d6958-23bc-4242-8c70-86614947276a,SO-000300,0fb26e05-a289-41b9-ba29-3c9e2f79948e,2025-02-19,Pending,265476989.28,19910774.2,285387763.48,NGN,15407f62-ff85-47c6-83a5-b4962d775fac,2024-12-16,2026-02-23 10:54:51.480047
709ae66c-bc94-4424-a839-9a78e98fe764,SO-000301,5e0c2053-2ffd-4c2a-8acf-93e60c55a843,2024-11-12,Completed,96543302.88,7240747.72,103784050.6,NGN,b3c42a73-814d-4e7c-aa65-82a3abcb77a0,2025-04-15,2026-02-23 10:54:51.480078
5742a0e4-b099-4d64-bbae-27f4ea061e85,SO-000302,0c0a493e-7bc0-4c18-8ef7-242ba61d3fb7,2024-07-26,Completed,384957471.31,28871810.35,413829281.66,NGN,2a220a53-4c79-4db1-87c1-80ad25938711,2024-06-30,2026-02-23 10:54:51.480158
8c52f6ee-15ea-4f19-a2dd-162ab94801bb,SO-000303,3f4ccb02-1423-45be-b19a-f60b5b489c48,2024-04-03,Completed,183073856.67000002,13730539.25,196804395.92,NGN,877a5c2c-1c04-4e0e-b21a-cef5eda8d97f,2025-07-09,2026-02-23 10:54:51.480238
055faa1c-39c4-4033-b21f-829ec053e92f,SO-000304,6eb2df43-1d23-4a37-a618-7969dc604aa4,2024-11-03,Cancelled,28821659.6,2161624.47,30983284.07,NGN,a3d9075f-97de-4d4f-a4da-b5d40d3173c9,2025-10-20,2026-02-23 10:54:51.480271
30aca81d-d804-45ce-b506-6dab23dbd284,SO-000305,3fd94d27-6a81-4e61-b0c1-56854a00e161,2025-08-26,Cancelled,308407535.3,23130565.15,331538100.45,NGN,87f64f8d-b65f-440e-ad22-dc2e0e26944f,2025-06-28,2026-02-23 10:54:51.480321
2f07f1e0-e5d9-4eb7-bff3-3ab317375089,SO-000306,8743512e-2d1a-4bfc-9da2-61d51dc2064a,2024-12-15,Completed,424409135.42,31830685.16,456239820.58,NGN,a3d9075f-97de-4d4f-a4da-b5d40d3173c9,2024-12-16,2026-02-23 10:54:51.480399
c47091fe-5a8f-4fbe-8b2b-f4ff672567f4,SO-000307,56748eb5-0f82-4067-ad1c-4a5a6a66a338,2024-08-25,Completed,180546312.07999998,13540973.41,194087285.49,NGN,b463578f-babd-4a84-8ce0-3aa9e2a90d68,2024-06-09,2026-02-23 10:54:51.480446
c191d15f-1852-4d4e-9319-177a0a6d33a2,SO-000308,9ca23c17-d5b2-4658-9d84-10e792e83f25,2025-09-16,Completed,347130272.83000004,26034770.46,373165043.29,NGN,ea584e6f-2059-4546-b2e5-39bf5b6d91f0,2024-11-06,2026-02-23 10:54:51.480493
448f6a59-2590-4ab9-be97-d624fdd31692,SO-000309,03e0ac9d-d399-49b9-8e2e-7bfaae2ea2e2,2024-12-28,Completed,271380323.17,20353524.24,291733847.41,NGN,2a220a53-4c79-4db1-87c1-80ad25938711,2024-10-07,2026-02-23 10:54:51.480548
53b8e023-a138-4bb9-9d59-aa38561c056e,SO-000310,28057066-f5aa-426b-9c88-f13eaa96df85,2024-09-19,Completed,146979965.93,11023497.44,158003463.37,NGN,a3d9075f-97de-4d4f-a4da-b5d40d3173c9,2024-10-07,2026-02-23 10:54:51.480595
2f57c194-37ec-4d8e-818d-09572bd054d7,SO-000311,7b41f403-7efa-4d17-b64a-e2c778f628d0,2024-11-29,Pending,311484685.88,23361351.44,334846037.32,NGN,ce63a441-1783-4db1-932a-493de6131114,2024-03-16,2026-02-23 10:54:51.480666
4f1aa2c7-dc5b-4648-8d63-bec6e3188433,SO-000312,29560284-a5e1-4a3b-906b-e85252ed0391,2025-02-27,Completed,73071700.15,5480377.51,78552077.66,NGN,8b098815-6d19-4b98-989d-5cd3d0ca32c8,2025-07-13,2026-02-23 10:54:51.480697
df25d93b-736d-426d-a8ec-4a15b0f55470,SO-000313,cf401815-2c54-4558-8a25-3230afc5f091,2024-10-25,Completed,268830668.46000004,20162300.13,288992968.59,NGN,6c9f29c5-5d5b-4a5d-afd0-14ab8be91abf,2024-08-07,2026-02-23 10:54:51.480738
d506691f-6170-42d4-a7ed-a54c63808b70,SO-000314,0c0a493e-7bc0-4c18-8ef7-242ba61d3fb7,2025-04-16,Completed,270546737.25,20291005.29,290837742.54,NGN,182d5d7c-f5ea-4353-a6be-af62cc5a9387,2025-03-13,2026-02-23 10:54:51.480787
81bbad75-ca10-437c-93d7-b5cbc496c689,SO-000315,17b05e3c-160e-42ce-9418-5150d836ab58,2024-03-02,In Progress,311471196.43,23360339.73,334831536.16,NGN,8b098815-6d19-4b98-989d-5cd3d0ca32c8,2024-12-07,2026-02-23 10:54:51.480834
6f2c94b5-209a-4d1b-b67f-316082d3539d,SO-000316,8b24ae0f-689d-4384-913d-0df06e9f217e,2025-08-01,Completed,235772057.61000004,17682904.32,253454961.93,NGN,ea570582-0c67-488e-b7f1-dde2c1acfedb,2024-06-04,2026-02-23 10:54:51.480899
c70f0958-a059-4b34-b8f0-4a5934cc2f9f,SO-000317,9d6f032c-dd94-4a96-8eca-74b770a17d17,2025-10-25,Cancelled,140012460.16,10500934.51,150513394.67,NGN,f4675ba3-f087-4281-b69d-adbce3006b06,2024-01-20,2026-02-23 10:54:51.480944
d9811e99-a4e6-40c0-9eb1-645533338ad2,SO-000318,d7947465-b56a-495a-b28a-73df29d9b8f3,2024-08-18,Completed,558042425.2,41853181.89,599895607.09,NGN,fa5748e6-3969-42d9-a734-d67d41d569eb,2024-07-12,2026-02-23 10:54:51.480988
db73e0e8-4fa8-4a68-82c3-29ac53943a7c,SO-000319,db7e5b80-e8a9-449e-a893-065e4aaccee2,2024-04-13,Completed,176629638.25,13247222.87,189876861.12,NGN,39298160-e0b1-4374-b99c-417eb5ad876d,2024-12-29,2026-02-23 10:54:51.481093
6653ba58-6efb-4fee-adb6-12d8b5b1efbb,SO-000320,75a8f7d6-2a74-4ed7-9344-2ecb16a5f246,2025-01-19,Completed,217707517.39999998,16328063.8,234035581.2,NGN,a0e71fca-efa2-4ff9-a479-a407d413a74b,2025-06-12,2026-02-23 10:54:51.481150
a0a4305b-4706-49e8-9018-390566e59429,SO-000321,e9eafde2-b57e-4e8f-a5d9-89c79f8b1527,2025-05-15,Cancelled,104360567.00999999,7827042.53,112187609.54,NGN,2a220a53-4c79-4db1-87c1-80ad25938711,2024-01-17,2026-02-23 10:54:51.481201
c3c5d3cd-9277-4aed-b899-efe8103395e7,SO-000322,edcd06b9-68e3-4c92-b983-3db29f91f819,2025-01-24,Pending,262754197.94,19706564.85,282460762.79,NGN,f4675ba3-f087-4281-b69d-adbce3006b06,2025-04-27,2026-02-23 10:54:51.481258
1b9875fa-1e66-4e1f-aff9-977865bb1ad3,SO-000323,0adb9285-011e-4b57-bf6a-979657d11c21,2024-10-08,Completed,14320293.44,1074022.01,15394315.45,NGN,c2cea9ec-7da0-48f3-95d2-4041a87e3fe7,2024-05-11,2026-02-23 10:54:51.481285
4093700e-4b32-4bf4-9b40-de811817bc8f,SO-000324,73fe5ec1-6d5d-482f-845d-a6a195cd90dc,2024-02-09,Completed,565370748.9,42402806.17,607773555.07,NGN,48b4f51b-78a9-483a-bd66-8342f857c878,2024-06-15,2026-02-23 10:54:51.481354
961d47f0-c925-477b-98d7-7fbc3c9a4a32,SO-000325,93955947-52ad-4d8e-8c59-cffa7bd711ea,2025-02-17,Completed,226075645.32,16955673.4,243031318.72,NGN,182d5d7c-f5ea-4353-a6be-af62cc5a9387,2024-02-17,2026-02-23 10:54:51.481419
37973dbd-f275-4d84-bfcc-a7f204510c25,SO-000326,9d6fe4a1-85fe-4511-8d62-4a76ab18261b,2024-06-22,Completed,103200346.57,7740025.99,110940372.56,NGN,ae5314a1-5f6f-45dc-b898-9a56a685da93,2025-03-05,2026-02-23 10:54:51.481464
bd8b67af-6c32-4c59-a9af-f965e3acc4f6,SO-000327,9f65d4c3-1a95-40c7-b45a-e28fc3fac167,2025-03-01,In Progress,354050719.82000005,26553803.99,380604523.81,NGN,877a5c2c-1c04-4e0e-b21a-cef5eda8d97f,2025-05-04,2026-02-23 10:54:51.481525
95cddc66-5ea6-4358-8bff-67fcbbad6296,SO-000328,a9ab1897-895b-42d5-9e4b-120182b77c27,2024-08-12,In Progress,142648960.13,10698672.01,153347632.14,NGN,19dab2b4-bf6e-43e2-bcdb-376c8d8fd83a,2024-04-17,2026-02-23 10:54:51.481562
91553fa6-ea55-4fb0-aae0-db8bbb26dcf9,SO-000329,6c1e7542-a427-4c25-bca9-2534e9a3039e,2024-07-08,Completed,400272227.7,30020417.08,430292644.78,NGN,cfc09f15-3619-4d62-b827-b15e76da2559,2025-08-16,2026-02-23 10:54:51.481621
