id,invoice_id,customer_id,invoice_date,due_date,outstanding_amount,days_outstanding,aging_bucket,currency
af937d14-462c-4760-ad66-2541478ad87a,3b70eb9b-a289-4614-a55a-09e167ccd54f,4e336f88-0e71-4060-9459-ecc8e79cb232,2024-02-16,2024-04-16,219224210.26,608,Over 90,NGN
9a120bee-d6cd-4f63-a579-2aec5d7eab46,547473f2-622d-44e5-9fdc-9f817886d39f,e388d1fa-8026-461c-a397-ad45b57bcb6c,2024-01-26,2024-03-11,32654593.47,644,Over 90,NGN
3034ac62-7d1b-4f5d-bb41-2fef9106f1d0,8ddb22d8-b735-4b56-908b-e85d5eac54e7,f065ec9c-e10d-46f8-8206-1126779b2dca,2025-11-12,2026-01-11,101673513.5,-27,Current,NGN
22af3a1f-4ccc-45f7-a690-2aa18b92973a,73d19517-b631-45c4-8ef7-0865b9ab7937,8dc3b67c-fe7a-41a5-a7b9-0951ecfa09e5,2025-01-13,2025-03-14,9937613.08,276,Over 90,NGN
2b801840-46b6-4924-9022-c95748e2f5ea,996be74e-ab88-48b6-baec-242448de2a4a,56748eb5-0f82-4067-ad1c-4a5a6a66a338,2025-01-31,2025-03-17,359470011.04,273,Over 90,NGN
a63ea8ed-1efd-49b2-af5c-de664cf0f1af,65fdc272-6590-4156-95ae-2d71e5b4f136,2a808467-060b-46b5-a876-dccfd9244079,2025-10-12,2025-11-11,116822886.12,34,31-60,NGN
f3be52b6-f90b-4205-824d-8cdee35d5216,875bbd62-e163-49e9-b505-047cad589f9d,a2af8fb5-b193-4062-8333-05bd23d2a923,2024-10-11,2024-11-25,120437897.43,385,Over 90,NGN
a7cc4fa4-037f-4918-ac87-a86db0e863be,b840f0a1-f1f3-451f-8c52-9659c55381d4,e2727206-161f-4318-b710-2db82c5e8372,2024-06-29,2024-07-14,95979669.28,519,Over 90,NGN
94673078-7f46-44e8-856e-6e38b4d7ab71,b5411a3c-a42c-43b6-8ace-b283a00bea02,e0287ae1-fbfe-40fb-b9f3-520e9ec8c2ac,2024-06-03,2024-07-18,258943712.36,515,Over 90,NGN
7c24ab83-f906-4abb-b958-27ebf6ff86dd,f44f2ee3-fc34-4d9f-8057-659b2a7f706c,36b53383-8c3e-4d52-b833-5999b2611e2e,2025-11-16,2025-12-01,144369904.74,14,Current,NGN
4b548615-d314-455d-86ad-432ab76daac7,af7a433f-741a-4ae3-a638-79b73be142a9,c7f2094d-1a8c-45a2-8818-2a131e709075,2025-03-31,2025-04-15,398408189.33,244,Over 90,NGN
fc96c38f-5472-4988-9a4d-9a02ebe2a78a,8522450d-8078-48a4-bce1-b002ff11628f,fa70b183-3ec0-485f-ae3c-f64946121317,2025-10-29,2025-12-28,91426595.57,-13,Current,NGN
70b2fae4-1be4-4021-87b4-396eeaa4a860,e58143b9-5366-4aa0-b1aa-00c91951fddb,479c8b3c-2e47-468c-bbaa-91a04bfc667f,2025-03-29,2025-05-28,140946481.82,201,Over 90,NGN
313d5c37-1f99-481b-9203-718c5b973297,695b4f75-ee30-423e-8298-a5ff98eb8c77,a62320f7-80c4-4ac9-9b52-ce2a08655ffa,2024-01-08,2024-01-23,50511422.17,692,Over 90,NGN
46d819da-30bf-4e58-9380-7277fc9e4e12,80933f9e-ea84-4cd7-bfca-7ed53af1443e,c3ae45cb-c486-4280-91b1-e4eb30cadbf3,2025-02-26,2025-04-27,203114646.79,232,Over 90,NGN
f7798ddb-2b21-4afb-9120-ecbf4c7b99c5,a71b2775-7f27-4f55-89b2-c76fafd41124,9bc0bf6b-d194-4e23-8f3f-323ef92e6d62,2025-11-22,2026-01-21,130095303.43,-37,Current,NGN
e73490c3-8615-4777-9a7a-888fba83bc66,3e47e8d6-9d6b-4e61-8935-43f2a1bc0882,a2d2d5a1-401b-4a0c-8aac-decf5e9607f4,2025-12-07,2026-02-05,353084495.99,-52,Current,NGN
06166423-85da-40f0-8b1c-7f8de909d17d,81e27907-3aa4-47e8-b504-fe886a422eee,f04bd3df-f2bd-4e9c-95b8-4164de5be1fb,2025-04-19,2025-06-03,25754615.26,195,Over 90,NGN
f9df1b84-7054-4294-93fd-7afc654b4a21,f7251f92-2e6e-4dc6-8b54-9dac20a5ca17,0391b785-e14b-4626-a8ad-fb3a5487ef83,2025-08-14,2025-09-13,448063762.73,93,Over 90,NGN
2a729400-2c80-46d3-a1a6-b2fdd6c5b8bd,2a4090c0-0d9d-491d-be64-84461b799a4f,9d84ec56-6de8-4ba0-a474-92d0a0d3c775,2024-10-14,2024-12-13,221857446.37,367,Over 90,NGN
e46570e3-591e-43c4-8ed0-5ae61a757944,1847ee2d-f198-483c-8f65-1ad8f4cf1ddd,5b40418c-4824-408b-8708-668945da7104,2025-11-20,2026-01-04,166157939.32,-20,Current,NGN
737a017b-37b3-441c-81e1-b0f22a80125a,83ca686e-82c6-450d-b23b-cd014798cc14,b437f4cf-3cfe-411c-9112-b85e3e3233cb,2025-09-05,2025-09-20,87058846.61,86,61-90,NGN
53a9c34c-d18b-45c7-80cd-a432435b97d0,8204b656-fd64-44a3-99c7-f8fa391c9a17,e32e1c76-a328-4e86-b9d4-07816c7e7b2b,2025-02-14,2025-03-31,751610918.01,259,Over 90,NGN
89cd8ffc-0841-462e-81cc-a8b2611f7820,a9f202be-1ca5-4ccc-b0c1-1c8248786fcd,0d3db867-d2ab-47e8-a125-3c7f75b602aa,2024-04-12,2024-05-27,94648910.59,567,Over 90,NGN
7c3a99a4-d4de-447a-a282-c04a18466a19,3bb0ef2f-a7ab-4ab6-96ea-0e94e57b8284,e66254a3-f31d-4c5f-a4a7-c445f618a0bc,2024-12-27,2025-01-11,99037317.83,338,Over 90,NGN
755d5b21-38b7-464d-b52c-71a5a79c1eef,e893d99d-e422-4864-a295-2e700c74e05a,69f401c2-30e5-49cb-9183-d6f31f4624cb,2024-10-20,2024-11-04,146073178.23,406,Over 90,NGN
c933bdf2-25cd-40cf-90cd-166c31216af4,d43d39f9-a19a-4769-a9b9-7ca2a450a042,f04bd3df-f2bd-4e9c-95b8-4164de5be1fb,2025-05-02,2025-07-01,39947254.16,167,Over 90,NGN
2798362a-f696-45f3-906e-278ede7f4622,8c6984be-bac3-4808-977b-3523bcf1b133,0d07f0ee-cd3f-420f-ba0f-d21f7c79313c,2024-10-18,2024-11-17,354194336.31,393,Over 90,NGN
3738de46-9b55-45a6-b4d7-fc3cf02fc149,66d1dc4d-46d0-4e29-8826-3e8810c1a658,20b377ac-7a10-452e-be22-240dac77392f,2024-08-13,2024-10-12,68152369.65,429,Over 90,NGN
7c3f0615-41f1-42e1-aa05-c6415ca3f6b6,cca1a494-f05e-47a1-8520-966b194b3347,e69eba4d-c160-4f35-8be1-d4c1815357eb,2025-12-05,2025-12-20,83906087.48,-5,Current,NGN
7cff1135-4c89-4e99-89d0-1d8ff43266f6,f316805b-7770-4be7-b9de-2d0af1656e74,45ea716c-8207-451b-892c-f60c1fa24b9f,2025-03-24,2025-04-23,69857042.56,236,Over 90,NGN
3f181191-7a9a-4654-9adf-ca80d642744a,6049389a-b265-4b4e-a520-1386e6510d9f,27cc0ef4-35f4-43eb-8050-bbdd906f98b0,2025-06-13,2025-08-12,448809366.6,125,Over 90,NGN
937e15b1-0f0a-47bf-816c-39fd32e1c5b6,0a26fa43-254a-466e-a434-a52ed51d0ce4,70addbf7-e129-47de-8992-8cba3bacbb7a,2025-09-23,2025-11-22,459058757.62,23,Current,NGN
50bdeba2-8c2b-4a7c-858e-d5e19269cb49,a646c9ac-53f4-4f5c-8f6e-2e12ddae24aa,81c4e320-0eb7-4c18-8f98-153726f823c4,2024-02-02,2024-04-02,89370005.97,622,Over 90,NGN
45d2f513-c050-4297-b9dd-dfc9ae5301f6,768bb6be-f14c-4660-bee6-d30437726e5c,f3ee339f-4510-4731-9576-d5236832035b,2024-03-21,2024-05-05,473445787.36,589,Over 90,NGN
a8c39762-3315-4529-8c05-2593d5682a23,7fb2f269-2181-496b-a8a9-2a66711e78e4,a62320f7-80c4-4ac9-9b52-ce2a08655ffa,2024-09-04,2024-10-19,480871134.74,422,Over 90,NGN
6979d26f-18dd-4011-a244-c4d8c1e27fc5,3cf25fcb-3bb7-47a2-a9d6-1db5b08416c6,6e2a0e75-3844-4c2f-a8c7-30b476606ae2,2025-08-12,2025-09-26,42133428.1,80,61-90,NGN
7ff62824-f70d-4462-906c-e29504242aac,42efba6a-71ec-4614-9e47-f6407fb3a7d7,9ff3aced-bc49-478a-b4d5-0b1379f113a6,2024-04-07,2024-04-22,570383957.52,602,Over 90,NGN
d0552d54-adda-4f33-b36b-a7a3f6b076ff,f7c0c442-8cc2-4942-91c4-97944e9e2ff3,e7c0cee1-dfcb-4071-8606-087687ce150c,2024-01-04,2024-03-04,135475759.88,651,Over 90,NGN
72ce7a6d-dd0f-4e2e-b299-9c00168035d5,40bf09d6-9ccb-4408-8e47-780577858a2f,344e5a75-7487-4d89-8c49-ba7db3d80155,2024-06-25,2024-07-25,36740660.12,508,Over 90,NGN
58e3e45b-5c04-4852-bc14-7b572f535f01,eb71c5d9-705e-4e92-a6fd-49d7f488c59c,4e336f88-0e71-4060-9459-ecc8e79cb232,2025-08-12,2025-09-26,301258423.37,80,61-90,NGN
abb1caff-5692-4b94-a51c-ef7ee77f9790,ef9b5187-60ef-4541-a389-7a23a1a7771e,ae050995-6395-4655-8063-b06b1aa29b2e,2025-11-29,2026-01-13,458191759.79,-29,Current,NGN
c3239364-5c58-4d6f-9ddd-3b9a98cae73e,89f28ddb-2cd4-4e16-8111-d1b276781faa,fb3886f3-2bd1-497d-abac-52adf560339e,2025-08-21,2025-10-05,49198624.9,71,61-90,NGN
14ec2e05-5170-4c66-bfe9-28e7b02359a0,0ed0f0cc-1cf3-4a37-989b-9f15ec58bd56,6b23449d-2fef-41a8-83d1-741c20dcbc18,2025-06-11,2025-06-26,231091451.65,172,Over 90,NGN
15da9734-ed47-49af-9f49-9719c83a5827,32ce8a08-e89d-4de1-8350-8e801c70a574,483fb7fc-8c88-4cff-b58f-55838a20a49b,2024-07-17,2024-08-31,411610634.65,471,Over 90,NGN
7ee8b0d4-2150-4f51-8d83-9fa2876a2552,e1274b3a-6940-4c54-8783-6ddb3ae178d0,2c8f6d06-5e62-4802-a47c-fa8695a8a0f2,2025-08-24,2025-09-08,171458819.31,98,Over 90,NGN
9eef83ba-1f81-4f55-8679-58911c90a1ee,d1a2d6c2-c886-421b-a65d-6bc2f56b9a26,f065ec9c-e10d-46f8-8206-1126779b2dca,2024-06-18,2024-07-03,40186199.05,530,Over 90,NGN
877e565a-f572-45ad-aecb-a1f812148700,cb35a2fd-3913-4f9d-9b2c-9aa14dfa3610,2c9783bb-ca58-4f4b-95e9-86779514c328,2025-06-08,2025-07-08,296562407.22,160,Over 90,NGN
9992cb9c-4e6c-43d2-9621-303fb21a64a5,f01b7ec0-8d11-433a-9862-216a6a50837e,e32e1c76-a328-4e86-b9d4-07816c7e7b2b,2025-03-14,2025-04-13,518337492.36,246,Over 90,NGN
d54b104b-13e9-4bfe-9e36-bffa81e5486e,f75043c2-1713-4fb0-9301-a87a7c2bcc53,c18f39b3-15c0-43fc-a802-b720fa32e3b8,2024-12-05,2025-01-04,156953463.8,345,Over 90,NGN
cf1924e9-7cbb-4426-84e6-d4921c22ae12,0c53b714-e557-48a6-8c26-518f6f6b5e8b,d348a1bb-318b-4b98-af90-2ba92a3e55d3,2024-02-21,2024-03-22,585268780.68,633,Over 90,NGN
ac0b3e43-7c81-4f7a-8630-8138d92fdf00,e748f046-639a-461c-82f8-2121ec62f343,8500b969-3941-4939-9c4d-46ac8cdd78d8,2024-09-09,2024-10-09,567210232.69,432,Over 90,NGN
36e96294-85ee-43f1-960d-8a97c07f4785,26d9cc9f-6627-44dd-b66e-fd4483cbd680,cc76cdc3-be65-4baf-958c-fe47d0870bb1,2024-06-02,2024-08-01,259484720.54,501,Over 90,NGN
d1ec5586-474c-4902-90f1-62e079552e93,5bbacf9d-59ae-4831-8df4-bffd7bd92102,3eb3fa4e-751b-465b-a46b-d0a2c29e0f5e,2025-04-18,2025-05-03,138136334.3,226,Over 90,NGN
c2c5b753-c747-4aeb-900c-c79f1988b0c4,e8814ebc-8ff7-460d-b66f-4dc0bf2b993f,0391b785-e14b-4626-a8ad-fb3a5487ef83,2024-04-24,2024-06-23,402252418.32,540,Over 90,NGN
456dcdb5-c7e8-46fd-a8ea-f6d5bca44281,8c799142-ba89-4b28-b3b9-355cb7f20765,3577458c-3083-4784-ba8f-64ec089e2c6a,2025-12-16,2026-01-15,340538120.61,-31,Current,NGN
edf982bc-4ab7-4078-bcff-dde60109b1ae,c6460ab9-ad57-45b8-96de-205746ef05e5,91710977-9e33-4fc8-bc06-39f0b2705fe4,2025-03-03,2025-04-02,310378213.38,257,Over 90,NGN
754490c2-9924-4942-afe7-920bcdb3925b,a88b4125-c8fd-48f8-b87e-6b34e2842cf1,2c8f6d06-5e62-4802-a47c-fa8695a8a0f2,2024-04-13,2024-05-28,416947671.15,566,Over 90,NGN
185c63ab-9844-432b-970d-789acd64e56f,3f574242-cd49-48b2-a9ed-a9d1c6505f4f,6359fa1f-3884-4d00-9ca7-a3615f209c4e,2024-03-26,2024-04-25,98727559.97,599,Over 90,NGN
6ef52273-502c-43fd-8d3e-7bc56e25fa75,7628dd55-f8cc-461e-acdf-40186b6aa5df,f04bd3df-f2bd-4e9c-95b8-4164de5be1fb,2025-02-07,2025-02-22,49337822.57,296,Over 90,NGN
6c80dcce-c0fa-4434-945a-d290b8f5037d,496d2e86-38c8-49bd-899e-d99301bcda83,9ac03377-205a-4512-af37-9ddf3fad7262,2025-03-21,2025-05-05,616254611.17,224,Over 90,NGN
0efea5cf-0d9b-495f-9629-91368222d423,833e1fe6-f376-49af-be7f-c508475a3518,ddc2c562-3f18-49f2-9c08-ee77194d8fec,2025-12-30,2026-01-14,163331083.73,-30,Current,NGN
ffac3c52-c249-4ce7-bc5c-101407fe02e1,f387548b-1a17-4bf1-bff4-f3e82dd663e6,8ae87d65-f51d-41b4-bb03-e2706a037bcb,2024-09-19,2024-11-18,68482075.24,392,Over 90,NGN
66148cec-fb3e-41c9-b967-ceabb80e8f00,ea532942-17b5-4532-9846-bf044948e7cb,479c8b3c-2e47-468c-bbaa-91a04bfc667f,2024-11-05,2024-12-20,282757998.72,360,Over 90,NGN
a1daa060-bac5-48e7-b8c7-366ce867bf8b,ad4c57c4-96cd-416d-868a-723382ddf6f7,7fdbf295-f1ad-4f5d-9189-e92a5f8e0e99,2025-04-12,2025-04-27,196731392.76,232,Over 90,NGN
bb803c15-acae-4591-8831-a4e66c6169b5,e2444926-1959-4d55-b030-637b14d0d25a,bef7f1de-eccc-406e-9a63-c4410151e4c4,2025-12-26,2026-01-25,253879859.87,-41,Current,NGN
3ae63729-9fd2-4b3c-a4a5-182898dfbd1f,ab386ea3-f3ae-45bd-b003-f218302c407d,6c1e7542-a427-4c25-bca9-2534e9a3039e,2024-06-10,2024-06-25,209223781.63,538,Over 90,NGN
46e6219c-503b-46c9-bfdc-5c252e455ae4,a2845dc9-9179-492f-8e75-3caf5aa334b1,fb3886f3-2bd1-497d-abac-52adf560339e,2024-07-04,2024-08-18,283812132.77,484,Over 90,NGN
bbfc9e6e-6ea0-4dcb-a2a7-7f214c1734d3,f343d79e-69cf-4df0-b111-3d3f9976ddf4,b46ba82d-681d-4eff-aab7-a9c7b31f6c51,2025-05-09,2025-06-08,9329574.0,190,Over 90,NGN
72b83fbc-01c7-49f9-8130-94d3dcf02c0f,2dbd293b-c312-4c30-8951-2196aa25cdfe,9193a7ba-54d8-4790-8226-99e7f030ec66,2024-05-12,2024-06-26,145452420.68,537,Over 90,NGN
80c7fae1-a66c-41f5-8b49-fce3aae8548a,ddf1587b-e79a-49c7-84d4-9a47ffaa833f,7b41f403-7efa-4d17-b64a-e2c778f628d0,2025-09-02,2025-10-17,227504765.69,59,31-60,NGN
4816879a-86ac-438e-a9b8-381806b96398,197689b1-bb54-4743-8127-502ae4b19dab,49e00aa1-1610-418f-96c9-793223764b0b,2024-12-17,2025-01-31,366021295.07,318,Over 90,NGN
4fcbc1f9-6e07-4c7c-abbd-6d0036326636,904739f6-5df4-435b-bc83-67b9bf346574,49e00aa1-1610-418f-96c9-793223764b0b,2024-03-01,2024-03-16,452778440.59,639,Over 90,NGN
16e64f8b-49f3-4a20-a757-7003a0c64cf3,5fc69f04-13d6-4c8f-950c-e648f58fe39c,7091ea01-3baf-4d23-a71b-ec56cf0773db,2024-02-28,2024-04-28,47738226.25,596,Over 90,NGN
680d510a-1669-4267-b0d1-046761c88118,85f7ad16-6647-4c2a-9f99-176e6620e91c,ac3dbb90-7fff-4030-bfea-528e20cfef4e,2024-09-09,2024-09-24,26523085.42,447,Over 90,NGN
d1e8664d-f75b-452c-969b-91a7ebc9c8ad,2e3ec04f-4ee0-4efc-8f05-349fe64d21fd,e62756cc-2100-42a9-8f27-4a1dfafabe0c,2024-06-07,2024-06-22,128362808.12,541,Over 90,NGN
a5a9653c-bd45-4cbf-b3a0-290d1db1015c,244003bc-a215-4488-bdc6-ed65f9287dcb,054b5e08-612c-4cef-a7fb-44c9f439d750,2025-05-28,2025-07-12,131034427.58,156,Over 90,NGN
028f61ff-b75a-4947-bd97-8d5da7ebd3a6,9c9b6550-f322-4fd6-94a8-b29d3907cfb1,e78e6fc8-ca9c-4931-9485-3c9adc44fb81,2024-01-30,2024-02-14,1732370.21,670,Over 90,NGN
2cac0473-c38b-426e-9813-54d7334747f8,beb301cf-5fa6-48e0-827c-075f77a830db,8ae87d65-f51d-41b4-bb03-e2706a037bcb,2025-11-08,2025-11-23,337660984.42,22,Current,NGN
44380c75-d2d9-4fac-93c3-658bfd3614ca,d970ead0-1b37-41f9-9b36-605212cbb540,a2af8fb5-b193-4062-8333-05bd23d2a923,2024-09-22,2024-11-21,110054342.35,389,Over 90,NGN
f6c300dd-f0c0-4874-90fc-503e2f732ed1,76044d39-6898-4395-90e5-b594be1f3466,eb709eb8-6ae4-4293-b18d-b92fe0eff131,2024-03-12,2024-04-26,197283350.14,598,Over 90,NGN
5f00c91c-3934-4ca9-9eb1-0f4fdb9aee0f,b77f8f61-b0a2-4392-8f06-e6a9eb47f189,8743512e-2d1a-4bfc-9da2-61d51dc2064a,2024-04-06,2024-04-21,44351908.28,603,Over 90,NGN
3c5b48e1-6796-4d8b-9a14-b39bd3863d0e,98dbede0-3f89-4ffc-b89b-c20dbd078d08,94fda046-690b-4691-a125-ad9545761f1b,2024-12-24,2025-01-08,288514573.24,341,Over 90,NGN
2a8e8593-150e-4f84-9c15-aa2193432855,ca7734c3-9027-45ed-8048-1bec1988670b,ce8f64ee-fcfe-4434-930c-1a9c0e6093af,2025-05-24,2025-07-08,224926535.28,160,Over 90,NGN
53fc15e3-e0f2-4a7f-bb7e-e4ffb4f17b49,76b8a5b6-a600-4647-b3b9-ba5e3cf5b36b,fa70b183-3ec0-485f-ae3c-f64946121317,2024-10-15,2024-12-14,532674078.06,366,Over 90,NGN
b2d4f254-66c3-43de-87ba-db42ee5df8fe,3f764170-dbbb-467e-b802-dac5991668b5,3a70becb-6a61-46a4-a365-02b62adc69a3,2024-02-10,2024-02-25,178963447.12,659,Over 90,NGN
523e8e01-be34-45a7-9639-20fe6c02e6b1,e04db977-572f-40be-aa3b-7ad20a1f1ab3,213e4ad0-4d59-4fa3-a819-82a9c44f7d1b,2025-09-22,2025-10-07,348021809.49,69,61-90,NGN
b80512bc-c9ec-485f-b0c8-c0751e268c0a,e08bee1d-478b-4e4f-ad43-c3250037e5a1,9a901202-17b0-44f8-9a7b-ae5c2ecc986d,2024-04-18,2024-05-03,22510911.64,591,Over 90,NGN
c1e965ee-ee10-47e4-8283-85da6df5d36e,a69c4cc8-3ff2-43d0-8d22-7f38d7c6f17f,1a5ad7ab-131f-4a47-9758-b86baab2e1ca,2025-11-15,2025-12-30,24148591.59,-15,Current,NGN
c85de113-1ed2-4fe2-bc50-c9a126ce494c,cd5a72b3-88bd-4124-8f90-158fd7c30b2c,1131eadd-007a-4224-8c8f-8793414f35df,2025-06-26,2025-08-10,3441624.2,127,Over 90,NGN
58c98861-6597-46a6-b36c-a11c5c8a0bcc,649071a3-7fe2-4e8d-92e8-252867d31120,2c79e899-de18-48bf-82c2-4c1f47a96e16,2025-04-29,2025-06-28,67458947.87,170,Over 90,NGN
1fa7cea0-e584-40de-8bf6-f45ebed3da7a,40f2c355-3796-4474-85a4-00953513e5c3,e7c0cee1-dfcb-4071-8606-087687ce150c,2024-08-31,2024-09-30,366940883.79,441,Over 90,NGN
5bab8a33-90b0-458b-b586-ebc0422c16d1,93ec3d06-b2a0-4a92-8724-9e2df8f3902f,1c47317e-db78-4a7b-938b-19e72f5b9874,2024-09-07,2024-11-06,31398687.91,404,Over 90,NGN
5945ffa2-8f67-428c-b887-3c2bd6915a64,739c91a1-2533-4cbe-8822-0069d9d1b20a,dc860374-af52-4226-af26-2d426607e6cd,2025-02-01,2025-04-02,164017059.16,257,Over 90,NGN
767e46e9-856b-44c7-a2ed-8855e231e76a,40bb98e2-8ceb-457e-8ad1-b773f062c6e9,5f5d06df-d929-42b8-b94a-8ebaf2f97c98,2025-10-01,2025-10-16,233533753.0,60,31-60,NGN
3cac5e42-cead-4270-a518-622abea0a544,3dc62cde-2188-4c4f-9c9f-a4c98d5133f7,96568161-e422-42a8-b3b6-c4d7c8ef1484,2025-07-30,2025-08-29,67039399.57,108,Over 90,NGN
037a54e8-9f85-49a7-93ea-52918def16af,3a17ebcc-c8ac-48d8-892f-69b1114a1036,1c47317e-db78-4a7b-938b-19e72f5b9874,2025-05-15,2025-07-14,263733412.42,154,Over 90,NGN
9531c823-2862-4fca-9cf7-8c1cfe152815,3a360534-986c-4bcf-9142-5e9d2ce61271,e7c0cee1-dfcb-4071-8606-087687ce150c,2024-01-07,2024-02-06,97517485.02,678,Over 90,NGN
ee255263-6b43-427c-8030-03deb8625d70,6c827416-a8cf-4192-8eb5-dce02077d98a,a6c2815d-75e1-4413-b885-a789d6faf43a,2024-05-21,2024-06-05,56524157.6,558,Over 90,NGN
b5b2aae8-b087-4522-a63b-aa8b6c49121d,f4946ad9-f212-444d-bf8f-3f71f13859d9,bda03a85-bf87-4716-b7e8-4d1d70ef0f8b,2024-03-10,2024-05-09,28972486.19,585,Over 90,NGN
c0d86c21-4e01-499a-b380-89890eaffa9b,1eaab7e7-7efd-4bcb-8813-4291bae64ab2,800ad19d-4ef3-42d6-9bad-09a4527ba306,2025-03-09,2025-04-08,257542903.96,251,Over 90,NGN
170dcc7d-1919-4b43-9438-8c3b91e60458,484637b4-6bf3-44c2-8fb4-2ec579e20309,49e00aa1-1610-418f-96c9-793223764b0b,2025-03-17,2025-05-16,56257674.8,213,Over 90,NGN
11e77b4d-4218-418e-8f9c-f8f5dd40d681,2b3f99bd-7eab-42ac-a3ea-632f22e17b16,9fcc48ec-6a93-461f-80a0-228f56e384b8,2024-04-01,2024-05-31,528897442.38,563,Over 90,NGN
2cca3016-9339-47e1-bc97-f470d3915b14,acaa77a3-ffd6-48df-904f-ac68d7b9d371,b675a95d-bb3b-4ae7-bc0b-9dc94aebc6a6,2024-01-08,2024-02-22,483053273.52,662,Over 90,NGN
2db8b7d5-51ce-4ee9-9683-74ffaff80b4c,cb8956ed-9420-455d-a6ce-45d1c11c264f,1d8ed561-6f0c-4fc4-b477-b5210050ae24,2025-11-29,2025-12-29,112648776.76,-14,Current,NGN
ee1a2c31-9a89-4339-bdae-604dc3b4ed39,833c7759-8a42-482d-919b-90ae69384661,9ff3aced-bc49-478a-b4d5-0b1379f113a6,2024-05-31,2024-07-15,78888510.19,518,Over 90,NGN
91fb4663-52d5-42eb-8a2a-36c765fc67b1,f085f9c5-c4da-407a-9b45-f93e23816419,9cfd5cb3-1e42-437f-8bbe-39f266be5b5c,2025-06-09,2025-08-08,100660541.34,129,Over 90,NGN
5123211e-7e37-4456-a9de-0b6115c14c1c,5b36fb26-0b5b-46ce-929a-dd0f1d1ae7d0,0d3db867-d2ab-47e8-a125-3c7f75b602aa,2025-04-30,2025-05-15,501427105.07,214,Over 90,NGN
54691249-9800-437f-97c3-ad611fdf577b,7ce289ef-e995-4252-b46a-8aebf0ddc0d3,21831723-5f8a-4e1c-a9c4-2375516f4d97,2025-12-07,2026-01-06,104364402.61,-22,Current,NGN
9d221aa0-4954-4ed3-a5c4-dd34749c85f3,eed96670-0a85-4208-b047-e819e4f0cff1,9f65d4c3-1a95-40c7-b45a-e28fc3fac167,2024-01-07,2024-01-22,105941825.38,693,Over 90,NGN
5c687d4c-4a21-4990-b18b-d218eed7492d,9053a99f-7ac0-413f-b9f4-1e922b319e81,29560284-a5e1-4a3b-906b-e85252ed0391,2025-06-04,2025-07-19,130919614.32,149,Over 90,NGN
0d486583-b813-4d20-b2f5-627c869c47b7,b03cfc35-08cc-4572-94ce-5b677800a981,9f65d4c3-1a95-40c7-b45a-e28fc3fac167,2025-04-01,2025-05-31,222533874.0,198,Over 90,NGN
e729fce2-0ecc-4e4b-be7e-8fe0431c46da,4fc3951f-d2d3-45f5-a56a-3487d2b857b9,45ea716c-8207-451b-892c-f60c1fa24b9f,2025-09-26,2025-10-11,409947403.8,65,61-90,NGN
e960fa35-75cf-4214-b938-25bbef1c7dcb,a6593a76-181f-40e7-8e10-e6c549c27f48,7b470347-2a29-4823-93c5-80f37aff87ca,2024-10-19,2024-12-03,247121628.61,377,Over 90,NGN
229c65ce-845d-43d2-b030-02c06be2b063,30b31b8e-3c36-4316-b086-32e789943d61,8a6f8891-b1b8-4047-b7e2-87ff4442b8d7,2025-12-14,2026-02-12,98860089.01,-59,Current,NGN
d58cd06a-7754-47b4-90ee-8d93a2b8515a,2e0ca474-19a9-4981-a145-4a92e39f7c5d,c3ae45cb-c486-4280-91b1-e4eb30cadbf3,2024-07-18,2024-08-17,379661749.83,485,Over 90,NGN
d36b8c55-cdc9-4100-9d97-f282e9aa0a7d,c81b9fa7-0696-486e-9689-6e9062767a62,f8b5a962-d060-412a-afab-fe9f9fda3cfd,2025-02-28,2025-03-30,161485598.43,260,Over 90,NGN
4ff69b20-bd09-4c6c-8544-8eec311ce46b,abbf2af3-92b2-49cd-9dd1-bf0d3b5933f7,7f171be1-73f3-4264-bd7e-f33f72a76a6d,2025-07-27,2025-08-26,49911047.96,111,Over 90,NGN
09a03821-6e91-4743-8fa8-c6af11a1d00e,02c29393-8d2b-491b-97c2-b93768ce7eb8,16edeaa9-5f15-4dbd-968e-ff8d1060940f,2025-09-21,2025-11-20,499386004.89,25,Current,NGN
3c7a159b-29a1-4c03-a235-e48d6ab48e68,37a7d8cc-1ec2-4aa4-bbc8-d39947f6eb81,8dc3b67c-fe7a-41a5-a7b9-0951ecfa09e5,2025-12-06,2025-12-21,273023021.65,-6,Current,NGN
2ce106f6-fe68-4600-8dec-0dc4d8dfaa23,50804845-386a-48bd-aadd-16ad34682cd7,74e74964-8c0b-4951-9c79-6b5ffe301993,2024-01-14,2024-02-13,82308724.16,671,Over 90,NGN
f19bcac6-ec07-42be-b8d4-986466d56e16,6b0b0f57-ad8d-4315-ba3d-4eeab64004f4,9acdf85a-a8f8-4513-84fe-993c8e449ef7,2025-01-15,2025-03-16,118829025.25,274,Over 90,NGN
b721455f-639f-48e1-b615-d28faf3b2051,c67b513c-9b16-40ce-884f-746830613d09,748272a2-d9be-4e72-8a91-c1402e8597c4,2025-01-20,2025-02-19,145779861.1,299,Over 90,NGN
3b979764-4631-436c-abcd-e05a3b1e73a6,b1e557d5-06ef-44e1-bcd1-1df8294d6c65,4e336f88-0e71-4060-9459-ecc8e79cb232,2024-01-10,2024-01-25,59545494.89,690,Over 90,NGN
